@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R1-3,5-6,10-12,14-17,20-56,58-weka.filters.unsupervised.attribute.RenameNominalValues-R10-N\'(-inf-0.980205]\':low, \'(0.980205-1.960411]\':medium, \'(1.960411-inf)\':high-I'

@attribute lon_dd numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute snow_yrmean numeric
@attribute lst_yrmean numeric
@attribute tmean numeric
@attribute tmean_yrmean numeric
@attribute agkffactws numeric
@attribute depth numeric
@attribute logchl_A {low,medium,high}

@data
0.218443,0.50796,0.458287,0.687606,0.167396,0.924485,0.02649,0.247695,0.494554,medium
0.441739,0.610658,0.340176,0.737049,-0.568093,-0.306043,-0.783761,0.173367,0.449456,low
0.263428,0.298638,0.178694,0.971309,-4.419423,-1.078959,-2.691257,0,0.875493,low
0.83198,0.671383,0.62543,0.251444,0.534675,0.901118,0.616262,0.139491,0.36132,high
0.432671,0.540761,0.431805,0.286194,1.035931,0.934204,0.597063,0.537184,0.647689,medium
0.74844,0.542739,0.404168,0,1.430985,1.340441,1.728642,0.048899,0.521065,medium
0.691467,0.492574,0.275856,0.553972,-0.211786,0.081894,-0.018942,0.567699,0.755087,low
0.386209,0.673669,0.620817,0.474217,0.724162,0.584666,-0.174599,0.00624,0.473747,high
0.713622,0.466872,0.303094,0,1.205622,0.729489,1.224859,0.140931,0.442692,medium
0.614299,0.595821,0.604126,0.395789,0.366417,1.32031,0.57579,0.826554,0.662161,medium
0.337977,0.399996,0.320306,0.737741,0.142362,0.430325,0.179346,0.114451,0.617757,low
0.258989,0.688256,0.816821,0.777574,0.213483,0.59941,-1.01539,0.356461,0.33481,low
0.183056,0.384574,0,0.801477,-0.746299,0.111872,-0.866504,0.080985,0.871195,low
0.751151,0.583458,0.468888,0,1.21398,1.477844,1.568382,0.023422,0.525049,medium
0.095054,0.568185,0.717024,0.457457,0.910359,0.016019,-0.454598,0,0.33481,low
0.560049,0.487287,0.361355,0,0.885477,1.007702,1.329345,0.01118,0.602437,medium
0.267671,0.401898,0.230959,0.632329,0.420082,0.466382,-0.347463,0.006465,0.393767,low
0.673079,0.642956,0.46718,0.576237,0.016843,0.230879,0.15756,0.344027,0.516969,medium
0.486075,0.519046,0.309091,0.304456,0.885477,1.436678,1.029766,0.12713,0.654299,medium
0.675938,0.345951,0.141612,0,0.795119,0.834806,0.986393,0.037118,0.659067,low
0.230159,0.454164,0.335489,0.829525,-0.441288,-0.543345,-0.886755,0.035342,0.762181,low
0.478473,0.716212,0.657769,0.725024,-0.421935,-0.057415,-0.66784,0.561716,0.442692,high
0.576327,0.655026,0.386152,0.604195,-0.198311,0.439608,0.073267,0.527596,0.712175,medium
0.13022,0.50244,0.647157,0.577725,0.983884,0.407618,-0.229916,0.00309,0.617757,low
0.05027,0.362657,0.376103,0.946639,-1.480712,-2.252117,-1.521474,0,0.494554,low
0.924279,0.452393,0.259722,0.357273,-0.100422,0.284203,0.155796,0.015307,0.516969,low
0.641359,0.541556,0.379541,0.62955,-1.088748,-0.236932,-0.839188,0,0.420277,medium
0.229141,0.372941,0.357389,0.873151,-1.427635,-0.151671,-1.495851,0.023832,0.637173,low
0.589448,0.53586,0.490682,0.476056,0.411048,0.270673,0.664062,0.392225,0.58269,medium
0.417684,0.681888,0.708325,0.586038,0.306349,0.651935,0.03957,0,0.36132,medium
0.195463,0.399033,0.268042,0.868755,-1.414638,-1.156267,-0.979501,0.004682,0.702066,medium
0.038499,0.126599,0.219743,0.781202,-0.673759,-1.004173,-0.182777,0,0.884391,low
0.458995,0.606054,0.710164,0.742201,-0.520132,-0.312761,-0.947644,0.572981,0.383735,medium
0.499407,0.462345,0.515371,0.433463,0.811673,1.411969,0.797571,0.334366,0.571711,medium
0.286317,0.642166,0.62543,0.442249,0.397137,0.035245,-0.372554,0.100069,0.420277,high
0.513794,0.528818,0.290193,0.679901,-0.420887,0.314086,-0.289004,0.366954,0.838748,low
0.136412,0.169187,0.089347,0.796748,-1.269393,0.126818,-0.508023,0.010394,0.900109,low
0.169631,0.516086,0.461918,0.696451,0.5318,-0.367192,-0.437429,0.014257,0.68739,medium
0.497517,0.6403,0.515371,0,1.101051,0.98476,1.253435,0.840289,0.536385,high
0.635846,0.469451,0.250829,0.823763,-1.717834,-0.772024,-1.590656,0,0.609201,low
0.148361,0.598765,0.635593,0.683235,0.679804,0.410716,-0.333522,0,0.473747,high
0.475594,0.593375,0.438417,0.752984,-0.997594,-0.2341,-0.825889,0,0.449456,low
0.615193,0.484657,0.325568,0,0.963035,1.192925,1.335279,0.084584,0.556707,medium
0.330888,0.496627,0.414916,0.794975,-0.425084,-1.829784,-1.283131,0,0.568832,low
0.541228,0.421686,0.230959,0.602364,0.016843,0.708016,0.189365,0.013451,0.590413,low
0.103786,0.581086,0.577132,0.234184,1.501524,0.159841,0.441643,0,0.435597,medium
0.517764,0.73167,0.636057,0.695059,-0.326257,0.325668,-0.275315,0.479615,0.393767,high
0.167131,0.420896,0.141612,0.836848,-0.879275,-2.710007,-1.053942,0.00101,0.808556,low
0.534796,0.642483,0.729287,0.600254,0.011547,0.742444,0.089781,0.711462,0.604726,high
0.502052,0.575797,0.473878,0,1.094153,1.398747,1.267937,0.399073,0.489625,high
0.698059,0.562436,0.463696,0,1.155263,1.178606,1.420019,0.106725,0.516969,medium
0.543394,0.333504,0.230959,0,0.64154,0.620116,1.014147,0.000667,0.6912,low
0.636321,0.500151,0.178694,0.788359,-1.302267,-0.632641,-1.378783,0,0.568832,medium
0.035378,0.485099,0.283224,0.779508,-0.227268,-1.247915,0.16502,0.003579,0.782938,low
0.917306,0.420896,0.141612,0.813429,-2.119232,-0.887678,-1.543869,0.0153,0.577304,low
0.473907,0.6773,0.592314,0.766888,-0.966186,0.463955,-0.671002,0.051282,0.536385,medium
0.664175,0.4618,0.424836,0.006819,0.84095,0.905301,1.071161,0.131362,0.715395,medium
0.573432,0.62675,0.543898,0.028003,1.0687,0.913041,1.248157,0.412207,0.468044,medium
0.479648,0.471471,0.372571,0,1.354265,1.187666,1.507806,0.44852,0.525049,medium
0.264532,0.43571,0.412311,0.836732,-0.252145,-0.467484,-1.982478,0.000416,0.702066,low
0.430584,0.699605,0.573417,0.685977,0.269133,-0.179073,-0.374185,0.482039,0.462108,low
0.790596,0.462073,0,0.591611,-0.366966,-0.49495,-0.199143,0.113276,0.597746,low
0.748949,0.750569,0.572661,0,1.393432,1.265698,1.647977,0.029214,0.372959,high
0.458259,0.546594,0.3447,0,1.276224,1.116936,1.244102,0.003302,0.631615,medium
0.479137,0.682914,0.738195,0.735415,-0.469564,0.087962,-0.500819,0.538326,0.468044,high
0.444574,0.627719,0.259722,0.749577,-0.458901,-0.33864,-0.804972,0.154593,0.442692,medium
0.032893,0.391524,0.309091,0.370041,-0.235044,-0.305256,0.388147,0.045069,0.503939,low
0.490261,0.574139,0.325568,0.625555,-0.385504,-0.164031,-0.599172,0.1518,0.577304,medium
0.545146,0.493397,0.34907,0.454167,0.533855,-1.143822,0.743453,0.483108,0.669619,medium
0.656211,0.562764,0.520017,0,1.11935,1.202591,1.293984,0.335277,0.442692,medium
0.689716,0.513728,0,0.555913,-0.227268,0.092965,-0.009081,0.168969,0.752643,low
0.923931,0.428182,0.309091,0.063029,-0.217577,0.187509,0.159628,0.011761,0.672499,low
0.212467,0.741043,0.450702,0.740758,-0.824585,-0.927205,-0.796114,0.014125,0.484522,low
0.172403,0.441776,0.089347,0.871696,-1.806922,-2.49801,-0.868682,0,0.746776,low
0.088914,0.378911,0.268042,0.602888,0.709465,0.551994,0.185285,0.226109,0.774705,low
0.64913,0.451796,0.303094,0.005287,0.817639,1.00504,1.097279,0.127083,0.770407,medium
0.664692,0.463428,0.268042,0.353377,-0.018662,1.001218,0.396906,0,0.508413,low
0.235823,0.430022,0.207458,0.676895,-0.065575,-0.484198,0.05906,0,0.66519,low
0.665602,0.512012,0.365203,0.583056,-0.089363,0.212707,0.113673,0.392285,0.521065,medium
0.127352,0.412665,0.207458,0.764264,-0.775873,-1.952241,-0.449938,0,0.780923,low
0.243854,0.346733,0.230959,0.91647,-2.924306,-0.854368,-2.399243,0.000033,0.802853,low
0.855544,0.702329,0.486312,0,0.486092,0.794289,0.681783,0.326626,0.411966,medium
0.032182,0.393067,0.161482,0.636884,-0.567599,-0.938266,0.122365,0,0.625837,low
0.311236,0.4469,0.309091,0.544009,0.741425,-1.019663,-0.37206,0,0.777501,low
0.684894,0.536554,0.330624,0.544688,-0.11988,0.47673,0.1596,0.446129,0.629715,low
0.676376,0.498207,0.178694,0.510411,-0.054673,0.268011,0.139178,0.337106,0.694913,low
0.141125,0.440125,0.207458,0.740187,-1.116198,0.168645,-0.36061,0,0.721627,low
0.231686,0.45819,0.357389,0.870261,-0.589914,-0.85655,-1.162413,0.000258,0.69613,low
0.441049,0.5346,0.65379,0.66668,0.606076,0.891206,0.089377,0.407089,0.715395,medium
0.854727,0.653939,0.468888,0.007331,0.551852,0.815825,0.718233,0.214374,0.393767,medium
0.238289,0.459034,0.268042,0.524896,0.389844,0.345394,-0.092246,0.32351,0.627788,low
0.925921,0.440788,0.241277,0.144062,0.048379,0.493496,0.342055,0,0.723647,low
0.268679,0.471721,0.427201,0.748522,0.010959,-0.24679,-0.260313,0.000086,0.574534,low
0.329276,0.642166,0.241277,0.720777,0.3807,-0.213256,-1.094182,0.01775,0.597746,low
0.92557,0.451796,0.372571,0.110028,-0.135753,0.279903,0.222743,0.039456,0.383735,medium
0.246365,0.918296,0.869314,0.50883,0.242667,-1.659848,-0.251626,0.196908,0.383735,medium
0.23633,0.34114,0.207458,0.830592,-0.709223,-1.152775,-1.352413,0,0.795701,low
0.08827,0.61854,0.742935,0.540589,0.840065,-2.311935,-0.505284,0,0.411966,low
0.007897,0.352794,0.089347,0.476513,-0.497497,-0.803854,0.270828,0,0.676714,low
0.146193,0.532611,0.63881,0.680087,0.626348,0.304356,-0.320932,0,0.597746,low
0.201704,0.435015,0.275856,0.728891,0.325143,-0.633258,-0.372017,0,0.562896,low
0.246355,0.375967,0.161482,0.797746,-0.275287,-0.207103,-0.861973,0.007066,0.802853,low
0.163817,0.585426,0.361355,0.450515,1.118867,-0.378604,0.065664,0.010982,0.383735,low
0.09124,0.467133,0.376103,0.816518,-0.366966,-0.819216,-0.563164,0,0.58531,low
0.608826,0.442755,0.365203,0.050474,0.776779,1.018805,1.05945,0.237506,0.597746,medium
0.133427,0.546467,0.448734,0.751355,-0.997588,0.229346,-0.364647,0.012956,0.36132,medium
0.671748,0.572556,0.36894,0.572675,0.17072,0.224758,0.259811,0.74164,0.698533,medium
0.036056,0.41394,0.141612,0.458449,-0.072874,-0.808975,0.171881,0.008162,0.823932,low
0.68266,0.587272,0.431805,0.530008,-0.156433,0.215017,0.156871,0.285091,0.606981,medium
0.58181,0.502251,0.365203,0.028003,0.910359,1.047687,1.304863,0.44076,0.669619,medium
0.755823,0.464232,0.296805,0,1.24388,1.5124,1.685097,0,0.516969,low
0.747467,0.593868,0.392441,0,1.345948,1.441394,1.694217,0.04042,0.536385,medium
0.755025,0.580902,0.452641,0,1.345948,1.398747,1.667376,0.051817,0.45592,medium
0.263072,0.421686,0.275856,0.94327,-2.765738,-1.703878,-5.096764,0,0.516969,low
0.41665,0.573746,0.412311,0.63246,0.498297,0.842396,0.028658,0.273125,0.698533,medium
0.685915,0.585603,0.529895,0.487515,0.174032,1.076483,0.4263,0.55603,0.597746,low
0.268999,0.652744,0.508073,0.800418,-0.094887,-0.592251,-0.98089,0.005058,0.494554,medium
0.74528,0.483317,0.161482,0,1.423919,1.340441,1.702676,0.10514,0.36132,medium
0.509742,0.498599,0.250829,0,1.091848,1.194862,1.514002,0.213648,0.372959,low
0.103565,0.467652,0.463696,0.838432,-0.723355,-3.186495,-1.565983,0,0.595342,low
0.238172,0.367275,0.178694,0.923409,-2.219694,-3.977944,-2.385426,0,0.704374,low
0.486053,0.527924,0.468888,0,1.372891,1.234581,1.32285,0.016297,0.556707,medium
0.425704,0.618409,0.511774,0.259308,1.111364,0.314064,0.647064,0,0.489625,medium
0.664089,0.45819,0.241277,0.530729,0.12046,1.00899,0.374092,0.002417,0.604726,low
0.357373,0.394084,0.193877,0.719213,-0.105038,-0.314092,-0.888162,0.002833,0.631615,medium
0.365996,0.45269,0.376103,0.386924,0.822179,0.548183,-0.131659,0.210234,0.494554,low
0.049907,0.380641,0.141612,0.848511,-0.549893,-2.417604,-0.492593,0,0.730502,low
0.448046,0.449681,0.529895,0.686159,0.203675,0.719152,-0.045336,0.123775,0.686098,medium
0.120909,0.606201,0.275856,0.500351,0.091532,-0.324801,-0.237947,0.050252,0.733344,low
0.451848,0.388903,0.207458,0,1.367379,1.134438,1.20836,0.005005,0.420277,low
0.481877,0.57676,0.376103,0.052929,1.014639,-0.168481,1.194286,0.347705,0.546901,medium
0.677848,0.52489,0.309091,0.544009,0.0027,0.229517,0.144694,0.554954,0.708883,low
0.180544,0.517082,0.325568,0.597051,0.683284,-0.396042,-0.010707,0.007554,0.536385,low
0.211663,0.403303,0.230959,0.390956,0.374589,-2.492954,-0.653856,0,0.651032,low
0.207971,0.443403,0.376103,0.656601,0.670747,0.224833,-0.25872,0.175771,0.479234,low
0.555325,0.530585,0.357389,0,0.827941,1.02038,1.341132,0.008228,0.606981,medium
0.452249,0.536692,0.599284,0.630325,0.439051,0.59661,-0.126319,0.015875,0.565894,medium
0.676339,0.52867,0.514183,0.012114,0.709087,1.355845,0.937647,0.135126,0.713256,medium
0.077796,0.513045,0.275856,0.755852,-0.461741,-0.544814,-0.330418,0.199041,0.759071,low
0.220613,0.483092,0.470573,0.797933,-0.64954,-2.807383,-1.120518,0.059385,0.852193,low
0.17839,0.235043,0,0.818959,-1.30821,-3.135438,-1.336295,0.010143,0.902766,low
0.102991,0.604724,0.730407,0.312876,1.308575,0.981556,0.460097,0.032297,0.796918,low
0.672971,0.536138,0.193877,0.544009,-0.040203,0.222182,0.118908,0.282245,0.694913,low
0.405976,0.52177,0.250829,0.039246,1.280502,1.140921,1.098049,0.002219,0.669619,medium
0.226873,0.785861,0.78415,0.783326,0.13564,0.282756,-0.810055,0.030482,0.462108,high
0.67021,0.488793,0.43625,0.009659,0.748142,0.809799,0.979194,0.143579,0.662161,medium
0.417613,0.746104,0.665006,0.65508,0.470673,0.602231,-0.000674,0,0.411966,high
0.66628,0.593786,0.34907,0.63439,0.069181,0.469618,0.103584,0.110971,0.45592,medium
0.451394,0.602014,0.539069,0.16661,1.118215,-0.094451,1.167745,0.417186,0.574534,medium
0.476802,0.609596,0.497651,0.127681,0.97151,-0.358335,1.113051,0.538221,0.521065,medium
0.685133,0.52867,0.178694,0.542648,-0.184913,0.244133,0.161155,0.426939,0.737961,low
0.510036,0.520496,0.500337,0.022093,1.210051,1.518532,1.271385,0.26048,0.770407,medium
0.495985,0.498207,0.283224,0,1.096458,1.075003,1.288521,0.251565,0.627788,medium
0.142268,0.475644,0.40694,0.855852,-0.780704,-0.566414,-0.457432,0,0.521065,medium
0.664642,0.561889,0.40694,0.576237,0.178997,0.48383,0.084817,0.418368,0.655906,medium
0.153825,0.271381,0.193877,0.81229,-0.380423,0.301439,-0.520651,0.001473,0.81985,low
0.483959,0.669173,0.616033,0.347001,0.374589,0.884745,0.184691,0.406079,0.609201,high
0.762108,0.582005,0.511774,0,1.472992,1.465985,1.692947,0.069283,0.435597,medium
0.434457,0.516086,0.46718,0.05683,1.297789,-0.072585,1.139701,0.053726,0.713256,medium
0.125791,0.44308,0.178694,0.732177,-0.32021,-1.881117,-0.406893,0,0.784266,low
0.457188,0.609026,0.478682,0,1.24388,0.409726,1.48077,0.142608,0.742435,medium
0.222825,0.43571,0.392441,0.825539,-0.594402,-0.006518,-0.412789,0.078297,0.536385,low
0.520076,0.508139,0.489241,0.006951,0.718056,0.48366,0.981705,0.154679,0.644267,medium
0.135962,0.454164,0.219743,0.833647,-1.281558,-0.08734,-0.659253,0,0.479234,low
0.479604,0.614398,0.489241,0.235508,1.075667,1.40192,1.02426,0.066206,0.435597,medium
0.418272,0.722598,0.580743,0.528559,0.464771,0.639416,0.022496,0,0.428139,medium
0.477058,0.627779,0.588348,0.491969,0.205317,0.629494,0.005355,0.244836,0.577304,medium
0.43028,0.475644,0.268042,0.217657,1.149937,0.843312,0.733615,0.027668,0.619819,low
0.385016,0.641476,0.43625,0.503821,0.692655,0.751323,0.026666,0,0.383735,medium
0.441275,0.755219,0.704292,0.603412,0.452932,0.492528,-0.121198,0,0.36132,high
0.485006,0.651634,0.837828,0.446251,0.540414,1.069606,0.304026,0.616551,0.479234,low
0.921985,0.430022,0.161482,0.398382,-0.405562,0.096649,0.055118,0.018754,0.473747,low
0.920016,0.307892,0,0.098253,-0.246761,0.196526,0.112033,0.003368,0.762949,low
0.56052,0.513557,0.398438,0.040808,1.050028,1.181853,1.465417,0.518186,0.508413,medium
0.452811,0.514913,0.468888,0.410942,1.098635,0.872875,0.608146,0.256115,0.627788,low
0.378866,0.533326,0.409653,0.635527,1.017014,0.683074,0.369837,0.001757,0.508413,medium
0.473977,0.615414,0.442644,0.3518,0.927629,0.619179,0.930691,0.312138,0.577304,medium
0.900505,0.378911,0,0.668026,-1.327144,-0.556312,-0.622166,0,0.784266,low
0.483693,0.630753,0.578589,0.631699,0.657098,-0.219335,0.233204,0.250489,0.733344,low
0.467708,0.500536,0.372571,0.180487,0.942343,0.684468,0.970179,0.037085,0.565894,medium
0.92052,0.410508,0.193877,0.505637,-0.484569,0.095062,0.002507,0.010962,0.468044,low
0.480561,0.537929,0.382889,0.444153,0.9054,0.562789,0.874371,0.389802,0.663683,medium
0.469341,0.53969,0.638355,0.407243,1.053549,1.209575,0.602088,0.266112,0.494554,medium
0.497863,0.519693,0.361355,0.390956,1.017014,0.63075,0.902856,0.070241,0.595342,medium
0.481494,0.468427,0.31482,0.180487,1.073351,0.972805,1.056559,0.035295,0.655906,low
0.495254,0.497814,0.296805,0.407645,0.872945,1.44117,0.934585,0.069521,0.651032,medium
0.560486,0.519854,0.398438,0.00024,0.764888,0.83224,1.186146,0.030931,0.546901,medium
0.451436,0.586221,0.492106,0.247094,0.937448,0.579236,0.866126,0.542315,0.595342,medium
0.55528,0.473454,0.483314,0,0.84769,1.030739,1.355981,0.003546,0.562896,medium
0.542294,0.59354,0.550367,0,0.97151,0.943487,1.250673,0.552319,0.494554,high
0.469407,0.467133,0.325568,0.190365,0.942343,0.657524,0.971472,0.019903,0.462108,low
0.488043,0.556832,0.529895,0.196719,1.137522,1.051104,1.076962,0.087357,0.617757,medium
0.922562,0.353528,0,0.800089,-1.703864,-0.821782,-1.186643,0,0.829364,low
0.981476,0.354983,0.219743,0.74737,-1.061596,-0.402642,-0.39485,0,0.550244,low
0.988208,0.465296,0.259722,0.669594,-1.223307,-0.458042,-0.746013,0.199583,0.553512,low
0.874681,0.380641,0.141612,0.776966,-1.62165,-1.55419,-1.110391,0,0.738867,low
0.926457,0.416032,0.230959,0.640464,-0.536692,-0.12856,-0.363073,0.007019,0.580022,medium
0.952592,0.412665,0.207458,0.838711,-1.884259,-0.912461,-1.684639,0,0.568832,low
0.940569,0.472962,0.320306,0.345379,-0.16968,0.34664,0.174587,0.006419,0.521065,medium
0.914895,0.49278,0.372571,0.578581,-0.653457,0.01521,-0.154848,0.098992,0.393767,medium
0.982509,0.338653,0.219743,0.673466,-1.281558,-0.42025,-0.798882,0,0.728576,low
0.984797,0.403767,0.207458,0.741471,-1.62502,-0.433206,-0.828257,0,0.580022,low
0.978677,0.459871,0.193877,0.650453,-1.183314,-0.536968,-0.900524,0,0.595342,low
0.953242,0.511144,0.3447,0.84475,-2.010785,-1.083707,-2.047694,0,0.348668,low
0.979926,0.527625,0.259722,0.80755,-1.676165,-0.744814,-1.257446,0,0.442692,medium
0.970982,0.361981,0.118111,0.863794,-2.342187,-0.932134,-1.498632,0,0.66519,low
0.975802,0.538474,0.283224,0.85671,-1.760207,-0.731592,-1.269257,0,0.33481,low
0.624669,0.429657,0.193877,0.801732,-1.359343,-0.463375,-1.059239,0.005567,0.718544,low
0.624051,0.504681,0.193877,0.720465,-1.458495,-0.584256,-1.201601,0,0.556707,low
0.610847,0.439791,0.219743,0.815493,-1.662422,-0.508108,-1.232921,0,0.556707,low
0.53549,0.526266,0.250829,0.591611,-1.31119,-0.509311,-1.111242,0.001374,0.712175,low
0.964864,0.408306,0.250829,0.853778,-1.940986,-1.690699,-1.549903,0,0.750991,low
0.970635,0.337812,0,0.863794,-2.342187,-0.932134,-1.498632,0,0.850107,low
0.967746,0.387837,0.141612,0.849928,-2.054404,-1.924062,-1.644936,0,0.738867,low
0.986189,0.435015,0.230959,0.742465,-1.471167,-0.460118,-0.838166,0.000291,0.627788,low
0.987501,0.358538,0.178694,0.738751,-1.535495,-0.449153,-0.878781,0.000139,0.819332,low
0.752099,0.56034,0.365203,0,1.339406,1.492099,1.658085,0.045643,0.428139,medium
0.743096,0.307892,0.193877,0,1.301799,1.416164,1.496366,0,0.720607,low
0.735242,0.480127,0.303094,0,1.189045,1.431557,1.482891,0.002939,0.462108,low
0.727837,0.537655,0.325568,0,1.202316,1.46805,1.499609,0.083877,0.58531,medium
0.726456,0.608739,0.570366,0,1.263338,1.489895,1.504877,0.062673,0.403151,medium
0.683294,0.642851,0.118111,0.567836,-0.152661,0.223204,0.136663,0.466435,0.804588,low
0.706552,0.541292,0.207458,0.650028,-0.437714,0.275101,-0.071492,0.081321,0.611387,low
0.512841,0.5346,0.207458,0.710902,-1.338168,-0.475863,-1.103468,0.056856,0.611387,low
0.49622,0.661465,0.633245,0.582627,-0.558734,-0.919008,-0.580966,0.444406,0.503939,medium
0.532699,0.4737,0.207458,0.594075,-1.477528,-0.516508,-1.034671,0.0132,0.707768,low
0.512193,0.49216,0.207458,0.767269,-1.471167,-0.589739,-1.214287,0.000363,0.819332,low
0.532037,0.579694,0.444706,0.729192,-0.330303,-0.549051,-0.261454,0.201742,0.58269,medium
0.522318,0.50505,0.178694,0.536064,-0.827047,-1.093905,-0.632698,0.215074,0.811326,low
0.502639,0.579601,0.548552,0.568294,-0.304145,-0.762304,-0.456505,0.585713,0.468044,medium
0.502962,0.494416,0.193877,0.799979,-0.971396,-1.207185,-0.836582,0.166334,0.723647,low
0.509642,0.542215,0.296805,0.571475,-0.603395,-0.921638,-0.57168,0.521356,0.736132,low
0.544732,0.547974,0.36894,0.711876,-0.425084,-0.828201,-0.441912,0.222781,0.637173,medium
0.497293,0.668841,0.697277,0.582627,-0.341449,-1.033076,-0.653913,0.533387,0.468044,medium
0.521738,0.568908,0.283224,0.481932,-0.766246,-1.059339,-0.622922,0.346991,0.750991,medium
0.506726,0.637356,0.480245,0.533827,-0.15329,-0.780274,-0.446833,0.518807,0.462108,medium
0.984499,0.375967,0.118111,0.742323,-1.594823,-0.483006,-0.95742,0,0.796918,low
0.971229,0.328102,0,0.855335,-2.267108,-0.932134,-1.498632,0,0.80967,low
0.966794,0.424791,0.207458,0.64002,-1.010794,-0.301817,-0.509872,0.041648,0.508413,low
0.971472,0.366627,0,0.855335,-2.267108,-0.932134,-1.498632,0,0.714329,low
0.971473,0.35131,0,0.855335,-2.267108,-0.932134,-1.498632,0,0.728576,low
0.971297,0.394084,0.118111,0.863794,-2.342187,-0.932134,-1.498632,0,0.568832,low
0.967394,0.345164,0.089347,0.796655,-1.948645,-0.60624,-1.227572,0,0.892148,low
0.931694,0.427064,0.241277,0.683235,-0.935169,-0.399714,-0.554201,0,0.595342,low
0.91622,0.372326,0.118111,0.609089,-1.002861,-0.113677,-0.337074,0,0.745918,low
0.160867,0.333504,0.230959,0.898813,-0.40626,-3.270702,-1.300439,0,0.525049,low
0.166218,0.397571,0.178694,0.769418,0.130593,-3.028759,-1.060618,0,0.606981,low
0.165528,0.690526,0.560754,0.421913,1.201239,-0.913696,0.221778,0.011074,0.36132,medium
0.702845,0.48598,0.283224,0.462373,0.398953,0.205777,0.453701,0.592878,0.462108,low
0.724382,0.407413,0.089347,0.50724,0.479497,-0.014045,0.378296,0,0.651032,low
0.16331,0.296197,0.089347,0.899808,-1.433339,-1.370021,-1.468791,0,0.718544,low
0.046326,0.343572,0,0.890404,-1.329141,-2.146279,-1.354115,0,0.796918,low
0.05229,0.20836,0,0.869695,-1.745999,-2.031966,-0.903853,0,0.69613,low
0.047693,0.380641,0.118111,0.904784,-1.314176,-1.769551,-1.000845,0,0.60011,low
0.104223,0.422079,0.250829,0.855508,-0.510494,-1.147272,-1.050285,0,0.595342,low
0.041338,0.349045,0.118111,0.857792,-0.902836,-1.428167,-0.810716,0,0.871195,low
0.067818,0.247259,0.089347,0.943328,-3.484226,-2.692857,-2.195454,0,0.814044,low
0.028074,0.354258,0.118111,0.749714,-0.63514,-0.541802,0.061951,0,0.843223,low
0.027137,0.434316,0.219743,0.733212,-0.976611,-0.917699,0.159243,0,0.508413,low
0.169897,0.199798,0.089347,0.913554,-1.952487,-1.467332,-1.62741,0,0.770407,low
0.829714,0.572755,0.193877,0.416148,0.374589,0.696487,0.559685,0.488087,0.655906,low
0.80092,0.400951,0.230959,0,0.543994,1.061366,0.726131,0.055839,0.577304,low
0.790641,0.311171,0.118111,0.007331,-0.117092,0.273079,0.004898,0.000079,0.617757,low
0.780342,0.403303,0.193877,0,0.476558,1.015899,0.612825,0.007383,0.683478,low
0.826295,0.492574,0.379541,0.003695,0.510136,0.441727,0.963313,0.068194,0.442692,medium
0.792121,0.487071,0.089347,0.562266,-0.304145,0.049606,-0.163725,0.073655,0.777501,low
0.775805,0.395592,0.178694,0,0.276298,-0.058469,0.641002,0.060389,0.874785,low
0.835534,0.511144,0.335489,0,0.608974,0.522995,0.971406,0.209019,0.627788,medium
0.832382,0.451796,0.161482,0.198281,0.39744,0.44327,0.948745,0.097355,0.737961,low
0.831062,0.528967,0.357389,0,0.423085,0.411695,0.935146,0.024677,0.617757,medium
0.761948,0.421292,0.207458,0.007331,0.065724,-0.315018,0.373612,0.059074,0.703224,low
0.834523,0.451796,0.31482,0.069978,0.492675,0.39891,0.914353,0.042163,0.657495,low
0.809295,0.433964,0.241277,0.352327,0.181755,0.53098,0.431958,0,0.512754,low
0.760586,0.367275,0.118111,0.151829,0.016843,0.545319,0.234012,0,0.580022,medium
0.80014,0.433258,0.089347,0.54838,-0.429286,-0.098837,-0.219755,0.001182,0.602437,low
0.625269,0.462888,0.178694,0.801513,-1.471167,-0.695248,-1.411187,0,0.655906,low
0.624614,0.352794,0.089347,0.769166,-1.50957,-0.61482,-1.315074,0,0.807996,low
0.417291,0.773725,0.6708,0.563827,0.420082,-0.629564,0.061228,0,0.393767,high
0.41694,0.807517,0.778593,0.586038,0.277893,-0.623411,0.055684,0,0.36132,medium
0.41644,0.718637,0.870974,0.586038,0.277893,-0.632023,0.056245,0,0.348668,high
0.488416,0.589173,0.65379,0.535478,0.463788,-0.280654,0.338094,0.558685,0.516969,medium
