@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R1-3,5-6,9-19,21-27,29-35,37-44,46-55,58-59-weka.filters.unsupervised.attribute.RenameNominalValues-R10-N\'(-inf-0.980205]\':low, \'(0.980205-1.960411]\':medium, \'(1.960411-inf)\':high-I'

@attribute lon_dd numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute atmo_pdep_2002 numeric
@attribute n_fert_farm_2007 numeric
@attribute p_crop_removal_2007 numeric
@attribute p_accumulated_ag_inputs_2007 numeric
@attribute bfiws numeric
@attribute agkffactws numeric
@attribute logchl_A {low,medium,high}

@data
0.432671,0.540761,0.431805,-0.106968,1.276105,1.061433,0.993625,0.587229,0.537184,medium
0.74844,0.542739,0.404168,-0.299107,0.680005,-0.091946,0.782762,0.821931,0.048899,medium
0.691467,0.492574,0.275856,0.92733,1.841096,2.557235,1.524801,0.735364,0.567699,low
0.386209,0.673669,0.620817,-1.346878,-0.561347,-0.640613,-0.239678,0.914055,0.00624,high
0.713622,0.466872,0.303094,0.862797,0.743296,0.479567,1.102739,0.79572,0.140931,medium
0.614299,0.595821,0.604126,0.759885,1.606615,2.403859,1.32326,0.23735,0.826554,medium
0.337977,0.399996,0.320306,-0.160434,0.373688,0.322814,0.618173,0.870876,0.114451,low
0.258989,0.688256,0.816821,-2.124974,0.041649,-0.065818,0.287857,0.644506,0.356461,low
0.183056,0.384574,0,-1.704039,0.545507,0.47928,0.712697,0.931176,0.080985,low
0.751151,0.583458,0.468888,-0.440095,0.458465,-0.480901,0.633904,0.730644,0.023422,medium
0.095054,0.568185,0.717024,-1.574525,-1.055057,-0.877114,-1.297934,0.891734,0,low
0.560049,0.487287,0.361355,0.812461,-0.413177,-0.608209,-0.294817,0.711092,0.01118,medium
0.267671,0.401898,0.230959,-1.910105,-1.055057,-0.877114,-1.297934,0.912318,0.006465,low
0.673079,0.642956,0.46718,1.912129,1.695871,2.243118,1.328931,0.708928,0.344027,medium
0.486075,0.519046,0.309091,0.624117,0.108845,-0.24493,0.505947,0.572589,0.12713,medium
0.675938,0.345951,0.141612,2.156609,-0.345749,-0.682904,0.601122,0.798859,0.037118,low
0.230159,0.454164,0.335489,-1.698497,-0.719211,-0.505917,0.232076,0.884685,0.035342,low
0.478473,0.716212,0.657769,-0.822743,1.351034,1.677889,0.984364,0.541304,0.561716,high
0.576327,0.655026,0.386152,0.292621,1.637506,2.120243,1.315423,0.615623,0.527596,medium
0.13022,0.50244,0.647157,-2.708094,-1.026935,-0.846779,-1.010879,0.87241,0.00309,low
0.05027,0.362657,0.376103,-1.281403,-1.055057,-0.877114,-1.297934,0.968855,0,low
0.924279,0.452393,0.259722,0.470312,-0.157552,-0.607839,0.470987,0.826732,0.015307,low
0.641359,0.541556,0.379541,-0.572124,-1.055057,-0.877114,-1.297934,0.872041,0,medium
0.229141,0.372941,0.357389,-2.233434,-0.369338,-0.6416,0.464449,0.972064,0.023832,low
0.589448,0.53586,0.490682,0.163458,1.315017,1.495409,1.080086,0.485433,0.392225,medium
0.417684,0.681888,0.708325,-1.346878,-1.055057,-0.877114,-1.297934,0.963451,0,medium
0.195463,0.399033,0.268042,-1.615776,-0.999272,-0.837887,-0.535869,0.939786,0.004682,medium
0.038499,0.126599,0.219743,1.262765,-1.055057,-0.877114,-1.297934,0.920331,0,low
0.458995,0.606054,0.710164,-1.032071,1.196379,1.408884,0.772002,0.563142,0.572981,medium
0.499407,0.462345,0.515371,0.291404,0.469366,0.117642,0.815675,0.320789,0.334366,medium
0.286317,0.642166,0.62543,-2.238367,-0.480521,-0.48752,0.224177,0.689451,0.100069,high
0.513794,0.528818,0.290193,-0.558513,1.475101,1.869704,1.177787,0.841389,0.366954,low
0.136412,0.169187,0.089347,-1.226358,-0.68576,-0.764892,0.040091,0.876743,0.010394,low
0.169631,0.516086,0.461918,-2.455052,-0.522523,-0.566027,0.321411,0.924567,0.014257,medium
0.497517,0.6403,0.515371,0.691602,1.328767,1.22568,1.182912,0.151714,0.840289,high
0.635846,0.469451,0.250829,-0.86331,-1.055057,-0.877114,-1.297934,0.846997,0,low
0.148361,0.598765,0.635593,-2.217515,-1.055057,-0.877114,-1.297934,0.82913,0,high
0.475594,0.593375,0.438417,-1.006285,-1.055057,-0.877114,-1.297934,0.603069,0,low
0.615193,0.484657,0.325568,0.638141,0.574846,-0.272096,0.900334,0.684774,0.084584,medium
0.330888,0.496627,0.414916,-2.22331,-1.055057,-0.877114,-1.297934,0.806188,0,low
0.541228,0.421686,0.230959,-0.166711,-1.055057,-0.877114,-1.297934,0.603069,0.013451,low
0.103786,0.581086,0.577132,-1.558106,-1.055057,-0.877114,-1.297934,0.791467,0,medium
0.517764,0.73167,0.636057,-0.461269,1.859306,2.488033,1.400422,0.817537,0.479615,high
0.167131,0.420896,0.141612,-1.281128,-1.055057,-0.877114,-1.297934,0.923128,0.00101,low
0.534796,0.642483,0.729287,-0.166711,1.459115,1.954449,1.29853,0.713941,0.711462,high
0.502052,0.575797,0.473878,0.691602,1.356769,1.395562,1.326301,0.34679,0.399073,high
0.698059,0.562436,0.463696,-0.014312,0.857165,0.343011,0.999223,0.746803,0.106725,medium
0.543394,0.333504,0.230959,0.787169,-1.041932,-0.864253,-0.828249,0.471812,0.000667,low
0.636321,0.500151,0.178694,-0.86331,-1.055057,-0.877114,-1.297934,0.865245,0,medium
0.035378,0.485099,0.283224,1.262765,-0.988734,-0.857746,-0.943272,0.906097,0.003579,low
0.917306,0.420896,0.141612,-0.179581,-1.055057,-0.877114,-1.297934,0.752238,0.0153,low
0.473907,0.6773,0.592314,-1.006285,0.417683,0.299521,0.298876,0.620017,0.051282,medium
0.664175,0.4618,0.424836,1.969305,0.00554,-0.464317,0.755976,0.756468,0.131362,medium
0.573432,0.62675,0.543898,0.767787,1.429768,1.575208,0.792684,0.578025,0.412207,medium
0.479648,0.471471,0.372571,0.32361,1.364959,1.10759,1.231067,0.379802,0.44852,medium
0.264532,0.43571,0.412311,-1.987961,-0.691539,-0.867105,-1.056562,0.835665,0.000416,low
0.430584,0.699605,0.573417,-1.296628,1.24174,1.28837,0.799986,0.348854,0.482039,low
0.790596,0.462073,0,0.973968,-0.196545,0.261364,0.635608,0.708432,0.113276,low
0.748949,0.750569,0.572661,-0.299107,0.490307,-0.197805,0.8489,0.781058,0.029214,high
0.458259,0.546594,0.3447,-0.147088,-0.476708,-0.64899,0.187975,0.309052,0.003302,medium
0.479137,0.682914,0.738195,-0.822743,1.43352,1.813463,1.034882,0.564869,0.538326,high
0.444574,0.627719,0.259722,-1.320225,0.871363,0.845355,0.592501,0.564869,0.154593,medium
0.032893,0.391524,0.309091,-0.610658,0.322308,-0.033144,0.733555,0.806113,0.045069,low
0.490261,0.574139,0.325568,-0.822743,1.038708,1.395963,0.866594,0.625114,0.1518,medium
0.545146,0.493397,0.34907,0.272584,0.552156,0.451175,0.966606,0.62472,0.483108,medium
0.656211,0.562764,0.520017,0.70005,1.685642,0.734774,1.385203,0.783932,0.335277,medium
0.689716,0.513728,0,1.912129,0.734543,0.810534,0.870049,0.809592,0.168969,low
0.923931,0.428182,0.309091,0.470312,-0.332595,-0.623735,0.289449,0.892705,0.011761,low
0.212467,0.741043,0.450702,-2.093859,-0.601351,-0.660022,-0.311451,0.906814,0.014125,low
0.172403,0.441776,0.089347,-1.704039,-1.055057,-0.877114,-1.297934,0.933587,0,low
0.088914,0.378911,0.268042,-1.254486,-0.195053,-0.164433,0.182845,0.918313,0.226109,low
0.64913,0.451796,0.303094,1.957182,0.143942,-0.389904,0.890628,0.638259,0.127083,medium
0.664692,0.463428,0.268042,1.295218,-1.055057,-0.877114,-1.297934,0.53714,0,low
0.235823,0.430022,0.207458,-1.423953,-1.055057,-0.877114,-1.297934,0.682476,0,low
0.665602,0.512012,0.365203,1.912129,1.776392,1.966425,1.110768,0.851748,0.392285,medium
0.127352,0.412665,0.207458,-1.337126,-1.055057,-0.877114,-1.297934,0.953821,0,low
0.243854,0.346733,0.230959,-2.233434,-1.055057,-0.877114,-1.297934,0.97144,0.000033,low
0.855544,0.702329,0.486312,0.564535,1.273041,1.640119,1.298105,0.855596,0.326626,medium
0.032182,0.393067,0.161482,-0.296563,-1.055057,-0.877114,-1.297934,0.802328,0,low
0.311236,0.4469,0.309091,-1.958494,-1.055057,-0.877114,-1.297934,0.883982,0,low
0.684894,0.536554,0.330624,1.912129,1.29235,1.665551,1.213719,0.809335,0.446129,low
0.676376,0.498207,0.178694,1.912129,1.654391,2.163854,1.285853,0.822433,0.337106,low
0.141125,0.440125,0.207458,-1.337126,-1.055057,-0.877114,-1.297934,0.923099,0,low
0.231686,0.45819,0.357389,-2.105087,-1.055057,-0.877114,-1.297934,0.920972,0.000258,low
0.441049,0.5346,0.65379,-0.216439,1.041752,1.072076,0.738863,0.785536,0.407089,medium
0.854727,0.653939,0.468888,0.564535,0.389714,0.360227,1.249105,0.882387,0.214374,medium
0.238289,0.459034,0.268042,-1.527956,0.137313,0.664313,1.129131,0.827885,0.32351,low
0.925921,0.440788,0.241277,0.470312,-1.055057,-0.877114,-1.297934,0.854015,0,low
0.268679,0.471721,0.427201,-1.540286,-1.055057,-0.877114,-1.297934,0.747184,0.000086,low
0.329276,0.642166,0.241277,-1.830302,0.192458,0.370335,0.817297,0.817468,0.01775,low
0.92557,0.451796,0.372571,0.470312,0.251136,-0.298594,0.749891,0.883287,0.039456,medium
0.246365,0.918296,0.869314,-2.093859,0.2628,0.191906,0.461436,0.878057,0.196908,medium
0.23633,0.34114,0.207458,-1.348991,-1.055057,-0.877114,-1.297934,0.927006,0,low
0.08827,0.61854,0.742935,-1.303766,-1.055057,-0.877114,-1.297934,0.864082,0,low
0.007897,0.352794,0.089347,-1.075343,-1.055057,-0.877114,-1.297934,0.718921,0,low
0.146193,0.532611,0.63881,-2.708094,-1.055057,-0.877114,-1.297934,0.889817,0,low
0.201704,0.435015,0.275856,-2.311669,-1.055057,-0.877114,-1.297934,0.938789,0,low
0.246355,0.375967,0.161482,-1.436869,-1.002364,-0.825206,0.147214,0.935357,0.007066,low
0.163817,0.585426,0.361355,-2.45349,-0.94983,-0.773813,-0.531553,0.80957,0.010982,low
0.09124,0.467133,0.376103,-1.059539,-1.055057,-0.877114,-1.297934,0.845091,0,low
0.608826,0.442755,0.365203,0.478949,0.126121,0.134405,0.677,0.554193,0.237506,medium
0.133427,0.546467,0.448734,-1.262739,-0.612747,-0.679682,0.07298,0.934366,0.012956,medium
0.671748,0.572556,0.36894,0.689638,1.46772,2.146439,1.336354,0.60552,0.74164,medium
0.036056,0.41394,0.141612,-0.296563,-0.861171,-0.838368,-0.583613,0.873186,0.008162,low
0.68266,0.587272,0.431805,1.912129,1.480768,1.969846,1.328296,0.761661,0.285091,medium
0.58181,0.502251,0.365203,0.790224,1.541953,1.69333,0.706766,0.562355,0.44076,medium
0.755823,0.464232,0.296805,-0.299107,-1.055057,-0.877114,-1.297934,0.718485,0,low
0.747467,0.593868,0.392441,-0.299107,0.359336,-0.350818,0.61554,0.810529,0.04042,medium
0.755025,0.580902,0.452641,-0.326679,0.250156,-0.50928,0.767591,0.762663,0.051817,medium
0.263072,0.421686,0.275856,-1.910105,-1.055057,-0.877114,-1.297934,0.916501,0,low
0.41665,0.573746,0.412311,-0.920153,0.948897,1.10262,0.769771,0.860877,0.273125,medium
0.685915,0.585603,0.529895,1.295218,0.899472,1.105234,1.123216,0.489088,0.55603,low
0.268999,0.652744,0.508073,-1.576064,-0.513045,-0.838526,-0.47427,0.814624,0.005058,medium
0.74528,0.483317,0.161482,-0.299107,1.084802,0.521038,1.273289,0.761154,0.10514,medium
0.509742,0.498599,0.250829,0.32361,1.259625,0.60404,1.03172,0.491435,0.213648,low
0.103565,0.467652,0.463696,-1.667399,-1.055057,-0.877114,-1.297934,0.911904,0,low
0.238172,0.367275,0.178694,-1.348991,-1.055057,-0.877114,-1.297934,0.867983,0,low
0.486053,0.527924,0.468888,0.691602,-0.522274,-0.743299,-0.223073,0.327158,0.016297,medium
0.425704,0.618409,0.511774,-0.030404,-1.055057,-0.877114,-1.297934,0.641373,0,medium
0.664089,0.45819,0.241277,1.295218,-0.093207,-0.128116,0.327785,0.507276,0.002417,low
0.357373,0.394084,0.193877,-1.197575,-1.012933,-0.689486,0.356981,0.972181,0.002833,medium
0.365996,0.45269,0.376103,-1.13701,-0.322609,-0.552566,-0.106138,0.935288,0.210234,low
0.049907,0.380641,0.141612,1.262765,-1.055057,-0.877114,-1.297934,0.99118,0,low
0.448046,0.449681,0.529895,-0.694217,0.730963,0.647683,0.688303,0.669329,0.123775,medium
0.120909,0.606201,0.275856,-1.226358,0.065113,-0.192676,0.080804,0.888178,0.050252,low
0.451848,0.388903,0.207458,-0.006129,-0.627537,-0.758085,0.436649,0.760011,0.005005,low
0.481877,0.57676,0.376103,0.691602,1.520491,1.17403,1.165893,0.222463,0.347705,medium
0.677848,0.52489,0.309091,1.912129,1.657664,2.17021,1.289468,0.788804,0.554954,low
0.180544,0.517082,0.325568,-2.311669,-0.933444,-0.741258,-0.639596,0.82699,0.007554,low
0.211663,0.403303,0.230959,-2.093859,-1.055057,-0.877114,-1.297934,0.892746,0,low
0.207971,0.443403,0.376103,-2.105104,0.119254,0.043236,0.456022,0.976701,0.175771,low
0.555325,0.530585,0.357389,0.812461,-0.746215,-0.745156,-0.348219,0.665316,0.008228,medium
0.452249,0.536692,0.599284,-0.837577,-0.120711,-0.288006,0.232041,0.889246,0.015875,medium
0.676339,0.52867,0.514183,1.546366,-0.076701,-0.414639,0.806657,0.791088,0.135126,medium
0.077796,0.513045,0.275856,-0.296563,0.270999,-0.193946,0.154867,0.917746,0.199041,low
0.220613,0.483092,0.470573,-2.090494,-0.286433,-0.324041,0.311915,0.934447,0.059385,low
0.17839,0.235043,0,-1.704039,-0.855638,-0.79536,-0.715306,0.934793,0.010143,low
0.102991,0.604724,0.730407,-1.254486,-1.040613,-0.846378,-0.846399,0.898281,0.032297,low
0.672971,0.536138,0.193877,1.912129,1.905987,2.580291,1.437107,0.820225,0.282245,low
0.405976,0.52177,0.250829,0.003335,-0.989661,-0.822312,-0.611034,0.348084,0.002219,medium
0.226873,0.785861,0.78415,-2.233434,0.411918,-0.050528,0.248266,0.942626,0.030482,high
0.67021,0.488793,0.43625,1.546366,0.017219,-0.401393,0.800286,0.773678,0.143579,medium
0.417613,0.746104,0.665006,-1.346878,-1.055057,-0.877114,-1.297934,0.963451,0,high
0.66628,0.593786,0.34907,1.912129,0.151406,-0.227687,0.098872,0.906333,0.110971,medium
0.451394,0.602014,0.539069,-0.184956,1.117642,0.688522,1.042971,0.069052,0.417186,medium
0.476802,0.609596,0.497651,0.691602,1.316035,1.062529,1.283618,0.282452,0.538221,medium
0.685133,0.52867,0.178694,1.912129,1.499558,2.000475,1.339659,0.840475,0.426939,low
0.510036,0.520496,0.500337,0.507922,0.644577,0.160079,0.741709,0.278107,0.26048,medium
0.495985,0.498207,0.283224,0.691602,0.947516,0.445049,0.81939,0.28228,0.251565,medium
0.142268,0.475644,0.40694,-1.371216,-1.055057,-0.877114,-1.297934,0.865813,0,medium
0.664642,0.561889,0.40694,1.912129,1.792028,2.390896,1.368668,0.791548,0.418368,medium
0.153825,0.271381,0.193877,-2.217515,-0.91521,-0.817969,0.225557,0.920944,0.001473,low
0.483959,0.669173,0.616033,-0.48022,1.399727,1.735998,0.966063,0.673747,0.406079,high
0.762108,0.582005,0.511774,-0.299107,0.638943,-0.042849,0.834687,0.782637,0.069283,medium
0.434457,0.516086,0.46718,-0.070742,-0.462606,-0.48459,0.094766,0.188105,0.053726,medium
0.125791,0.44308,0.178694,-1.337126,-1.055057,-0.877114,-1.297934,0.947695,0,low
0.457188,0.609026,0.478682,0.271413,0.191632,-0.129619,0.862702,0.629196,0.142608,medium
0.222825,0.43571,0.392441,-2.105121,-0.270152,-0.133235,0.15703,0.943059,0.078297,low
0.520076,0.508139,0.489241,0.731521,-0.50992,-0.415757,0.416732,0.40869,0.154679,medium
0.135962,0.454164,0.219743,-1.337126,-1.055057,-0.877114,-1.297934,0.926589,0,low
0.479604,0.614398,0.489241,0.624117,-0.017385,-0.33713,0.526995,0.578025,0.066206,medium
0.418272,0.722598,0.580743,-1.346878,-1.055057,-0.877114,-1.297934,0.957164,0,medium
0.477058,0.627779,0.588348,-0.568345,1.028477,1.208885,0.888451,0.80411,0.244836,medium
0.43028,0.475644,0.268042,0.387947,-0.402026,-0.633712,0.083717,0.622009,0.027668,low
0.385016,0.641476,0.43625,-1.133685,-1.055057,-0.877114,-1.297934,0.945326,0,medium
0.441275,0.755219,0.704292,-0.989688,-1.055057,-0.877114,-1.297934,0.940821,0,high
0.485006,0.651634,0.837828,-0.207158,1.69641,2.093108,1.11398,0.522925,0.616551,low
0.921985,0.430022,0.161482,0.470312,-0.573009,-0.710916,0.244692,0.811471,0.018754,low
0.920016,0.307892,0,0.470312,-0.783398,-0.739751,0.029273,0.873419,0.003368,low
0.56052,0.513557,0.398438,1.127096,1.167212,1.121455,0.987704,0.492971,0.518186,medium
0.452811,0.514913,0.468888,-0.001822,0.902189,0.70032,0.785549,0.462742,0.256115,low
0.378866,0.533326,0.409653,-0.111729,-0.959557,-0.849313,-0.854797,0.149535,0.001757,medium
0.473977,0.615414,0.442644,0.797162,1.178937,0.785058,0.976207,0.457671,0.312138,medium
0.900505,0.378911,0,-0.006387,-1.055057,-0.877114,-1.297934,0.752238,0,low
0.483693,0.630753,0.578589,-0.329981,0.873433,0.520177,0.628715,0.613032,0.250489,low
0.467708,0.500536,0.372571,0.624117,0.014696,-0.309699,0.550143,0.584687,0.037085,medium
0.92052,0.410508,0.193877,0.470312,-1.055057,-0.877114,-1.297934,0.803092,0.010962,low
0.480561,0.537929,0.382889,0.340712,1.090705,0.602306,1.157005,0.294365,0.389802,medium
0.469341,0.53969,0.638355,-0.001822,0.905995,0.697957,0.796445,0.468462,0.266112,medium
0.497863,0.519693,0.361355,0.340712,-0.267738,-0.542496,0.295403,0.272639,0.070241,medium
0.481494,0.468427,0.31482,0.624117,-0.316647,-0.57127,0.288295,0.578173,0.035295,low
0.495254,0.497814,0.296805,0.340712,-0.316104,-0.621678,0.491443,0.253856,0.069521,medium
0.560486,0.519854,0.398438,0.983369,-0.321225,-0.56559,0.564922,0.548214,0.030931,medium
0.451436,0.586221,0.492106,0.35183,1.128475,0.857793,1.026857,0.46455,0.542315,medium
0.55528,0.473454,0.483314,0.812461,-0.822541,-0.76958,-0.384004,0.637001,0.003546,medium
0.542294,0.59354,0.550367,1.181791,0.902415,1.119257,1.102441,0.487746,0.552319,high
0.469407,0.467133,0.325568,0.624117,-0.285144,-0.538278,0.321065,0.615528,0.019903,low
0.488043,0.556832,0.529895,0.624117,-0.194453,-0.332953,0.487169,0.514564,0.087357,medium
0.922562,0.353528,0,-0.179581,-1.055057,-0.877114,-1.297934,0.776248,0,low
0.981476,0.354983,0.219743,-0.791725,-1.055057,-0.877114,-1.297934,0.798859,0,low
0.988208,0.465296,0.259722,-1.394193,1.409806,1.733501,1.212199,0.806113,0.199583,low
0.874681,0.380641,0.141612,-0.348984,-1.055057,-0.877114,-1.297934,0.84921,0,low
0.926457,0.416032,0.230959,-0.006387,-1.055057,-0.877114,0.965656,0.806113,0.007019,medium
0.952592,0.412665,0.207458,-0.299687,-1.055057,-0.877114,-1.297934,0.760407,0,low
0.940569,0.472962,0.320306,0.470312,-0.304791,-0.729134,0.152003,0.834263,0.006419,medium
0.914895,0.49278,0.372571,-0.006387,0.910484,0.625674,1.264425,0.798859,0.098992,medium
0.982509,0.338653,0.219743,-0.299687,-1.055057,-0.877114,-1.297934,0.798859,0,low
0.984797,0.403767,0.207458,-0.299687,-1.055057,-0.877114,-1.297934,0.818607,0,low
0.978677,0.459871,0.193877,-0.791725,-0.412019,-0.55917,0.139362,0.783932,0,low
0.953242,0.511144,0.3447,-0.299687,-1.055057,-0.877114,-1.297934,0.760407,0,low
0.979926,0.527625,0.259722,-0.387978,-1.055057,-0.877114,-1.297934,0.798859,0,medium
0.970982,0.361981,0.118111,-0.387978,-1.055057,-0.877114,-1.297934,0.798859,0,low
0.975802,0.538474,0.283224,-0.387978,-1.055057,-0.877114,-1.297934,0.806113,0,low
0.624669,0.429657,0.193877,-0.86331,-1.055057,-0.877114,-1.297934,0.846997,0.005567,low
0.624051,0.504681,0.193877,-0.321579,-1.055057,-0.877114,-1.297934,0.912318,0,low
0.610847,0.439791,0.219743,-0.86331,-1.055057,-0.877114,-1.297934,0.859203,0,low
0.53549,0.526266,0.250829,-0.486015,-1.02929,-0.855027,-0.854227,0.841675,0.001374,low
0.964864,0.408306,0.250829,-0.299687,-1.055057,-0.877114,-1.297934,0.776925,0,low
0.970635,0.337812,0,-0.387978,-1.055057,-0.877114,-1.297934,0.798859,0,low
0.967746,0.387837,0.141612,-0.387978,-1.055057,-0.877114,-1.297934,0.783932,0,low
0.986189,0.435015,0.230959,-0.559001,-1.020343,-0.864902,-1.040734,0.822474,0.000291,low
0.987501,0.358538,0.178694,-0.559001,-0.967573,-0.860547,-0.418984,0.842581,0.000139,low
0.752099,0.56034,0.365203,-0.326679,0.188413,-0.54308,0.725213,0.780194,0.045643,medium
0.743096,0.307892,0.193877,-0.440095,-1.055057,-0.877114,-1.297934,0.752238,0,low
0.735242,0.480127,0.303094,0.047774,-0.715844,-0.804836,0.13497,0.69924,0.002939,low
0.727837,0.537655,0.325568,0.047774,0.890142,0.407194,1.002993,0.743892,0.083877,medium
0.726456,0.608739,0.570366,0.047774,0.654623,0.125851,0.855448,0.768408,0.062673,medium
0.683294,0.642851,0.118111,1.912129,1.364806,1.781956,1.25804,0.863531,0.466435,low
0.706552,0.541292,0.207458,0.845775,0.840667,0.786707,1.037659,0.878438,0.081321,low
0.512841,0.5346,0.207458,-0.982332,-0.098317,-0.123098,0.400847,0.906984,0.056856,low
0.49622,0.661465,0.633245,-1.006285,1.374888,1.688552,1.04457,0.641316,0.444406,medium
0.532699,0.4737,0.207458,-0.486015,-0.953714,-0.773838,-0.18052,0.840173,0.0132,low
0.512193,0.49216,0.207458,-0.982332,-1.055057,-0.877114,-1.297934,0.877931,0.000363,low
0.532037,0.579694,0.444706,-0.461269,1.113327,1.809638,1.079064,0.781982,0.201742,medium
0.522318,0.50505,0.178694,-0.289143,0.751987,1.176814,1.001991,0.872041,0.215074,low
0.502639,0.579601,0.548552,-0.822743,1.416477,2.200426,1.232433,0.637842,0.585713,medium
0.502962,0.494416,0.193877,-0.982332,1.160907,1.425702,0.992902,0.872041,0.166334,low
0.509642,0.542215,0.296805,-1.006285,1.640073,2.108702,1.177126,0.779474,0.521356,low
0.544732,0.547974,0.36894,-0.461269,1.604458,2.283885,1.269894,0.806113,0.222781,medium
0.497293,0.668841,0.697277,-1.006285,1.599319,2.049638,1.181662,0.682874,0.533387,medium
0.521738,0.568908,0.283224,-0.289143,1.221121,1.791945,1.2173,0.871217,0.346991,medium
0.506726,0.637356,0.480245,-0.822743,1.608098,2.241666,1.221259,0.710561,0.518807,medium
0.984499,0.375967,0.118111,-0.299687,-1.055057,-0.877114,-1.297934,0.806726,0,low
0.971229,0.328102,0,-0.387978,-1.055057,-0.877114,-1.297934,0.799532,0,low
0.966794,0.424791,0.207458,-0.791725,0.057974,-0.135475,0.379123,0.783932,0.041648,low
0.971472,0.366627,0,-0.387978,-1.055057,-0.877114,-1.297934,0.803092,0,low
0.971473,0.35131,0,-0.387978,-1.055057,-0.877114,-1.297934,0.799709,0,low
0.971297,0.394084,0.118111,-0.387978,-1.055057,-0.877114,-1.297934,0.799328,0,low
0.967394,0.345164,0.089347,-0.299687,-1.055057,-0.877114,-1.297934,0.786888,0,low
0.931694,0.427064,0.241277,-0.006387,-1.055057,-0.877114,-1.297934,0.846997,0,low
0.91622,0.372326,0.118111,-0.006387,-1.055057,-0.877114,-1.297934,0.735364,0,low
0.160867,0.333504,0.230959,-2.69368,-1.055057,-0.877114,-1.297934,0.889817,0,low
0.166218,0.397571,0.178694,-2.708094,-1.055057,-0.877114,-1.297934,0.895566,0,low
0.165528,0.690526,0.560754,-2.45349,-0.941122,-0.764928,-0.503553,0.771526,0.011074,medium
0.702845,0.48598,0.283224,1.569268,1.313597,2.078659,1.390757,0.669755,0.592878,low
0.724382,0.407413,0.089347,0.483118,-1.055057,-0.877114,-1.297934,0.491435,0,low
0.16331,0.296197,0.089347,-1.181908,-1.055057,-0.877114,-1.297934,0.938469,0,low
0.046326,0.343572,0,1.262765,-1.055057,-0.877114,-1.297934,0.977431,0,low
0.05229,0.20836,0,-0.296563,-1.055057,-0.877114,-1.297934,0.923099,0,low
0.047693,0.380641,0.118111,1.262765,-1.055057,-0.877114,-1.297934,0.975064,0,low
0.104223,0.422079,0.250829,-1.059539,-1.055057,-0.877114,-1.297934,0.895566,0,low
