@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R1-3,5-6,9-19,21-37,39,41-49,51-59'

@attribute lon_dd numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute atmo_pdep_2002 numeric
@attribute p_livestock_demand_2007 numeric
@attribute p_livestock_production_2007 numeric
@attribute pctwdwet2011ws numeric
@attribute logchl_A {'\'(-inf-0.980205]\'','\'(0.980205-1.960411]\'','\'(1.960411-inf)\''}

@data
0.758955,0.36856,0.296805,0.44154,0.748462,0.614737,0.082369,'\'(0.980205-1.960411]\''
0.684366,0.499765,0.290193,1.26133,1.150316,1.019156,0.630957,'\'(0.980205-1.960411]\''
0.511343,0.50615,0.259722,-0.982332,0.884631,0.681235,0.239874,'\'(-inf-0.980205]\''
0.755934,0.646368,0.427201,1.604788,0.239619,0.069145,0.118601,'\'(0.980205-1.960411]\''
0.911068,0.363329,0,-0.179581,0.852811,0.659288,0.330768,'\'(-inf-0.980205]\''
0.340967,0.400475,0.275856,-1.013889,-0.643542,-0.64879,0,'\'(-inf-0.980205]\''
0.129678,0.314355,0,0.315197,-0.966664,-0.850623,0.015752,'\'(-inf-0.980205]\''
0.833366,0.544169,0.40694,0.581396,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.21218,0.397571,0.207458,-2.093859,-0.790494,-0.745687,0.103612,'\'(-inf-0.980205]\''
0.374195,0.721884,0.456432,-1.737881,-0.966664,-0.850623,0.012682,'\'(-inf-0.980205]\''
0.20487,0.62856,0.419971,-2.140715,-0.900843,-0.813602,0.00453,'\'(-inf-0.980205]\''
0.803998,0.480358,0.207458,1.920319,-0.305205,-0.438953,0,'\'(-inf-0.980205]\''
0.070705,0.311171,0.193877,-0.750876,-0.909046,-0.820627,0.000073,'\'(-inf-0.980205]\''
0.664355,0.401425,0.250829,1.766794,1.605206,1.808394,0.173442,'\'(0.980205-1.960411]\''
0.707598,0.503379,0.250829,0.845775,0.209286,0.025859,0.70583,'\'(-inf-0.980205]\''
0.982122,0.422079,0.219743,-0.387978,-0.699779,-0.691182,0.542066,'\'(0.980205-1.960411]\''
0.009654,0.652792,0.577862,-1.075343,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.523626,0.482641,0.303094,-0.486015,-0.349707,-0.43279,0.561266,'\'(-inf-0.980205]\''
0.848945,0.476364,0.275856,0.233998,0.012278,-0.173568,0.061508,'\'(0.980205-1.960411]\''
0.468033,0.677798,0.766201,-1.006285,1.075651,0.994442,0,'\'(-inf-0.980205]\''
0.476262,0.418491,0.268042,0.624117,-0.873874,-0.796482,0,'\'(-inf-0.980205]\''
0.816453,0.50244,0.512984,0.602398,0.944753,0.81115,0.127834,'\'(1.960411-inf)\''
0.575019,0.59045,0.389335,-0.302777,-0.966664,-0.850623,0.700982,'\'(-inf-0.980205]\''
0.9165,0.428553,0.193877,-0.006387,0.281043,0.073547,0.357856,'\'(-inf-0.980205]\''
0.885734,0.493806,0.207458,0.112375,-0.413238,-0.514458,0.5037,'\'(-inf-0.980205]\''
0.222748,0.601479,0.614398,-2.012052,-0.317874,-0.410038,0.061361,'\'(0.980205-1.960411]\''
0.688841,0.501111,0.141612,0.788145,-0.487113,-0.564606,0.536869,'\'(-inf-0.980205]\''
0.601813,0.513728,0.605308,0.518736,-0.051766,-0.172947,0.457933,'\'(0.980205-1.960411]\''
0.89399,0.467393,0.178694,-0.131398,0.410055,0.187632,0.393199,'\'(-inf-0.980205]\''
0.590905,0.62796,0.473878,-0.017649,-0.732831,-0.720288,0.672881,'\'(0.980205-1.960411]\''
0.551898,0.460978,0.34907,0.722665,0.762898,0.655574,0.066035,'\'(0.980205-1.960411]\''
0.442319,0.886432,0.808213,-1.320225,0.380211,0.217526,0,'\'(1.960411-inf)\''
0.475108,0.544555,0.582159,0.340712,1.376506,1.455208,0,'\'(-inf-0.980205]\''
0.395762,0.768478,0.678365,-1.438718,0.111985,-0.016452,0,'\'(-inf-0.980205]\''
0.604601,0.456769,0.395474,0.478949,-0.966664,-0.850623,0.260352,'\'(0.980205-1.960411]\''
0.759511,0.44243,0.268042,0.864399,0.991171,0.939068,0,'\'(-inf-0.980205]\''
0.120865,0.462617,0.275856,-1.337126,-0.926677,-0.827623,0.076151,'\'(-inf-0.980205]\''
0.746368,0.567977,0.412311,-0.299107,0.3941,0.27696,0.762397,'\'(-inf-0.980205]\''
0.930447,0.452095,0.275856,0.243336,-0.714061,-0.704623,0.668667,'\'(-inf-0.980205]\''
0.490297,0.519854,0.34907,0.691602,0.379957,0.260755,0.10022,'\'(0.980205-1.960411]\''
0.715518,0.556024,0.386152,0.096548,1.326256,1.437194,0.579027,'\'(0.980205-1.960411]\''
0.658047,0.385672,0.193877,1.740417,2.63977,3.256902,0.103531,'\'(-inf-0.980205]\''
0.715882,0.565348,0.480245,0.845775,-0.100809,-0.254558,0.614375,'\'(0.980205-1.960411]\''
0.614129,0.53586,0.268042,0.176345,1.165499,1.055909,0.349441,'\'(0.980205-1.960411]\''
0.313997,0.373553,0.193877,-1.065224,-0.966664,-0.850623,0.331601,'\'(-inf-0.980205]\''
0.858376,0.380641,0.230959,0.233998,0.594556,0.403691,0.287148,'\'(-inf-0.980205]\''
0.92929,0.381779,0.193877,-0.006387,-0.644249,-0.662263,0.463739,'\'(-inf-0.980205]\''
0.476602,0.542739,0.325568,-1.006285,-0.151177,-0.27849,0,'\'(-inf-0.980205]\''
0.494432,0.537929,0.473878,0.624117,1.414785,1.495575,0,'\'(0.980205-1.960411]\''
0.773652,0.525044,0.429524,0.414049,1.696475,1.859585,0.084533,'\'(0.980205-1.960411]\''
0.72488,0.436401,0.259722,1.314032,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.593621,0.382344,0.089347,0.163458,-0.297613,-0.385783,0.074447,'\'(-inf-0.980205]\''
0.408795,0.477079,0.118111,-0.802367,-0.522822,-0.576267,0.097303,'\'(-inf-0.980205]\''
0.629359,0.607876,0.587675,0.54498,0.677,0.558108,0.176759,'\'(1.960411-inf)\''
0.498814,0.569422,0.567241,0.241102,1.54141,1.672246,0.010251,'\'(0.980205-1.960411]\''
0.811887,0.588658,0.514183,0.48599,1.434756,1.487837,0.008903,'\'(0.980205-1.960411]\''
0.677343,0.517247,0.275856,1.912129,1.012899,0.850591,0.295395,'\'(-inf-0.980205]\''
0.818192,0.447835,0.268042,0.564535,0.763416,0.664966,0.37425,'\'(0.980205-1.960411]\''
0.524119,0.4618,0.118111,-0.486015,-0.319609,-0.413529,0.511365,'\'(0.980205-1.960411]\''
0.29941,0.343572,0.230959,-1.013889,-0.72633,-0.702454,0.232847,'\'(-inf-0.980205]\''
0.288711,0.723937,0.739656,-2.238367,0.330181,0.205102,0.025604,'\'(-inf-0.980205]\''
0.223177,0.358538,0.283224,-2.105121,1.386316,1.371795,0.156145,'\'(-inf-0.980205]\''
0.917346,0.540227,0.401335,0.243336,0.616547,0.42172,0.611343,'\'(0.980205-1.960411]\''
0.529671,0.416858,0.309091,0.722665,0.957757,0.943987,0.0119,'\'(0.980205-1.960411]\''
0.034962,0.375368,0.161482,-0.532693,-0.966664,-0.850623,0.162553,'\'(-inf-0.980205]\''
0.711947,0.514407,0.141612,0.845775,-0.966664,-0.850623,0.507603,'\'(-inf-0.980205]\''
0.480147,0.757147,0.692579,-0.659703,1.848204,1.989294,0,'\'(1.960411-inf)\''
0.593622,0.531313,0.63881,0.767787,-0.882625,-0.801054,0.397585,'\'(0.980205-1.960411]\''
0.784725,0.54036,0.118111,1.920319,0.501484,0.334133,0,'\'(-inf-0.980205]\''
0.448233,0.679467,0.569592,-1.496296,-0.318613,-0.401098,0.0618,'\'(0.980205-1.960411]\''
0.297674,0.322419,0.250829,-1.013889,-0.966664,-0.850623,0.173953,'\'(-inf-0.980205]\''
0.423613,0.660216,0.442644,-1.438718,0.127556,-0.001325,0.051002,'\'(0.980205-1.960411]\''
0.809946,0.562981,0.178694,1.22361,0.83931,0.654641,0.000125,'\'(-inf-0.980205]\''
0.447304,0.738323,0.660483,-1.032071,0.659187,0.521652,0,'\'(-inf-0.980205]\''
0.482022,0.622659,0.523394,-0.71287,1.649498,1.641161,0.002792,'\'(0.980205-1.960411]\''
0.578806,0.514913,0.283224,-0.302777,-0.966664,-0.850623,0.720992,'\'(0.980205-1.960411]\''
0.431444,0.539421,0.450702,-0.546424,1.182902,1.188519,0.178371,'\'(0.980205-1.960411]\''
0.091742,0.48772,0.395474,-1.631724,-0.06849,-0.209491,0.109823,'\'(0.980205-1.960411]\''
0.44342,0.670896,0.434047,-1.171984,0.857502,0.750772,0,'\'(-inf-0.980205]\''
0.806929,0.372941,0.161482,1.954276,0.644475,0.452801,0.089932,'\'(-inf-0.980205]\''
0.758826,0.412665,0.230959,0.790178,0.405454,0.286038,0,'\'(-inf-0.980205]\''
0.43988,0.651002,0.614945,0.35183,1.300212,1.353653,0,'\'(1.960411-inf)\''
0.631519,0.591042,0.268042,-0.321579,-0.966664,-0.850623,0.516711,'\'(-inf-0.980205]\''
0.925557,0.714775,0.581453,-0.006387,-0.447399,-0.525437,0.556572,'\'(0.980205-1.960411]\''
0.605937,0.490068,0.219743,0.142152,1.19547,1.100445,0.225351,'\'(-inf-0.980205]\''
0.917058,0.402837,0,-0.006387,-0.966664,-0.850623,0.207126,'\'(-inf-0.980205]\''
0.530483,0.595821,0.427201,-0.365564,1.95948,1.875224,0.006856,'\'(0.980205-1.960411]\''
0.689994,0.501872,0.193877,1.912129,0.67807,0.469946,0.734002,'\'(-inf-0.980205]\''
0.494836,0.577715,0.283224,-0.982332,-0.102975,-0.301473,0.09293,'\'(-inf-0.980205]\''
0.400011,0.49278,0.340176,-0.387519,0.283412,0.148353,0.043684,'\'(0.980205-1.960411]\''
0.148764,0.293701,0.141612,-1.371216,-0.965811,-0.850132,0.139352,'\'(-inf-0.980205]\''
0.923275,0.441776,0.207458,0.470312,-0.610514,-0.63897,0.549694,'\'(-inf-0.980205]\''
0.3259,0.394589,0.259722,-0.565089,-0.959185,-0.846309,0.008031,'\'(-inf-0.980205]\''
0.046417,0.523497,0.478682,-0.532693,-0.873541,-0.795383,0.021807,'\'(0.980205-1.960411]\''
0.212329,0.647934,0.716528,-1.423953,-0.966664,-0.850623,0.023403,'\'(0.980205-1.960411]\''
0.268308,0.430022,0.241277,-2.029338,0.192857,0.064346,0.376073,'\'(-inf-0.980205]\''
0.432771,0.670774,0.611625,-1.032071,0.671137,0.577655,0.00662,'\'(-inf-0.980205]\''
0.735558,0.375967,0.219743,0.609197,-0.564745,-0.590133,0,'\'(-inf-0.980205]\''
0.17848,0.40606,0.193877,-2.510287,-0.101209,-0.264596,0.196716,'\'(-inf-0.980205]\''
0.907362,0.671383,0.652572,0.470312,-0.195483,-0.339483,0.468489,'\'(0.980205-1.960411]\''
0.576125,0.736389,0.733274,0.812461,1.370179,1.45649,0.362838,'\'(1.960411-inf)\''
0.10286,0.487071,0.511774,-1.558106,0.19755,0.010449,0,'\'(-inf-0.980205]\''
0.662421,0.57762,0.34907,1.912129,-0.455168,-0.561444,0.196694,'\'(0.980205-1.960411]\''
0.474643,0.622089,0.733055,-0.047426,1.158737,1.136378,0,'\'(-inf-0.980205]\''
0.69634,0.375368,0.141612,1.187976,1.130665,1.190226,0.115675,'\'(-inf-0.980205]\''
0.741238,0.54036,0.392441,0.456115,0.870506,0.839383,0.654431,'\'(0.980205-1.960411]\''
0.433004,0.709346,0.626932,-1.320225,0.649885,0.513214,0,'\'(1.960411-inf)\''
0.318094,0.305651,0,-1.039427,-0.966664,-0.850623,0.340141,'\'(-inf-0.980205]\''
0.138731,0.45029,0.31482,-2.217515,2.19392,2.461876,0.092263,'\'(-inf-0.980205]\''
0.488173,0.563307,0.492106,0.383881,1.285052,1.310099,0.419764,'\'(0.980205-1.960411]\''
0.594213,0.524118,0.268042,-0.017649,-0.966664,-0.850623,0.67729,'\'(-inf-0.980205]\''
0.615778,0.647733,0.657377,0.54498,-0.138009,-0.234116,0.92597,'\'(1.960411-inf)\''
0.737539,0.694176,0.617111,-0.299107,0.733064,0.646648,0.621694,'\'(1.960411-inf)\''
0.927463,0.496228,0.230959,-0.006387,-0.661327,-0.67127,0.21952,'\'(-inf-0.980205]\''
0.616089,0.550804,0.424836,0.176345,1.13556,1.008527,0.161961,'\'(0.980205-1.960411]\''
0.02375,0.41394,0.193877,-1.075343,-0.966664,-0.850623,0.225951,'\'(-inf-0.980205]\''
0.448278,0.482188,0.259722,0.387947,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.228739,0.488793,0.389335,-1.694253,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.6651,0.413092,0.320306,1.53318,1.516839,1.680532,0.497811,'\'(0.980205-1.960411]\''
0.68199,0.527924,0.178694,0.788145,1.32749,1.06052,0.362987,'\'(-inf-0.980205]\''
0.510209,0.48772,0.275856,-1.006285,1.587197,1.481278,0.068908,'\'(-inf-0.980205]\''
0.754255,0.510969,0.398438,1.604788,0.587528,0.43544,0.431532,'\'(0.980205-1.960411]\''
0.619997,0.588571,0.414916,0.705408,0.372918,0.170865,0,'\'(0.980205-1.960411]\''
0.112255,0.245315,0,-1.667399,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.629528,0.508853,0.230959,0.142152,1.019577,0.882966,0.631094,'\'(-inf-0.980205]\''
0.339349,0.536554,0.389335,-0.565089,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.64173,0.533468,0.193877,-1.130205,-0.966664,-0.850623,0.589442,'\'(-inf-0.980205]\''
0.522349,0.529853,0.401335,0.377133,0.959481,0.91992,0.34716,'\'(0.980205-1.960411]\''
0.407523,0.77244,0.64106,-0.792822,-0.30261,-0.388377,0.110477,'\'(1.960411-inf)\''
0.339655,0.398061,0.290193,-0.160434,1.341488,1.327229,0.257381,'\'(-inf-0.980205]\''
0.236374,0.475402,0.309091,-1.348991,-0.94195,-0.836616,0.00536,'\'(-inf-0.980205]\''
0.121343,0.528521,0.414916,-1.337126,-0.966664,-0.850623,0.265428,'\'(0.980205-1.960411]\''
0.442019,0.798267,0.665745,-0.989688,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.080671,0.304513,0.207458,-0.867572,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.230484,0.478261,0.320306,-2.233434,-0.956516,-0.844814,0.079797,'\'(-inf-0.980205]\''
0.661493,0.426311,0.241277,2.156609,-0.189659,-0.27766,0.123532,'\'(0.980205-1.960411]\''
0.614372,0.522558,0.31482,-0.577763,-0.966664,-0.850623,0.807014,'\'(0.980205-1.960411]\''
0.968702,0.498207,0.303094,-0.387978,-0.966664,-0.850623,0.407003,'\'(0.980205-1.960411]\''
0.009628,0.320458,0.141612,-2.182621,-0.966664,-0.850623,0.332359,'\'(-inf-0.980205]\''
0.462603,0.613096,0.693176,-1.496296,-0.682955,-0.673023,0.031777,'\'(0.980205-1.960411]\''
0.669029,0.609809,0.193877,1.295218,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.851947,0.50615,0.31482,0.233998,0.713957,0.534429,0.445164,'\'(0.980205-1.960411]\''
0.927784,0.412665,0.241277,1.458712,-0.966664,-0.850623,0.25835,'\'(-inf-0.980205]\''
0.473511,0.769212,0.739241,-0.822743,1.299391,1.307222,0,'\'(1.960411-inf)\''
0.790973,0.293701,0,0.693692,-0.966664,-0.850623,0.57284,'\'(-inf-0.980205]\''
0.248099,0.455908,0.296805,-1.348991,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.601407,0.652118,0.602331,0.163458,-0.088681,-0.253621,0.483407,'\'(0.980205-1.960411]\''
0.899821,0.406964,0.089347,-0.006387,-0.966664,-0.850623,0.478534,'\'(-inf-0.980205]\''
0.107712,0.630341,0.557384,-1.059539,1.282514,1.331713,0.364023,'\'(0.980205-1.960411]\''
0.049663,0.477317,0.422426,0.301925,-0.966664,-0.850623,0.004998,'\'(-inf-0.980205]\''
0.546602,0.512184,0.250829,-0.444408,-0.852832,-0.786839,0.036468,'\'(0.980205-1.960411]\''
0.7665,0.409632,0.207458,0.790178,-0.516695,-0.555691,0.000634,'\'(-inf-0.980205]\''
0.504023,0.59436,0.530947,-0.994277,1.371001,1.09293,0.038535,'\'(-inf-0.980205]\''
0.288736,0.384574,0.250829,-1.326755,-0.966664,-0.850623,0.379923,'\'(-inf-0.980205]\''
0.923507,0.481277,0.268042,0.243336,-0.57196,-0.620977,0.55732,'\'(-inf-0.980205]\''
0.445377,0.511492,0.320306,-0.546424,2.290311,2.700236,0.429378,'\'(0.980205-1.960411]\''
0.089102,0.284489,0.118111,-1.254486,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.472886,0.541424,0.623911,0.624117,2.256231,2.65613,0,'\'(0.980205-1.960411]\''
0.439088,0.715102,0.536083,-1.032071,0.832583,0.767132,0.000998,'\'(-inf-0.980205]\''
0.747897,0.662217,0.595529,-0.299107,0.631224,0.538783,0.681196,'\'(1.960411-inf)\''
0.939869,0.43075,0.309091,0.470312,-0.330334,-0.429384,0.512198,'\'(-inf-0.980205]\''
0.548882,0.49091,0.46718,0.932429,-0.050772,-0.161685,0.576033,'\'(0.980205-1.960411]\''
0.470275,0.466087,0.259722,0.691602,-0.966664,-0.850623,0.185453,'\'(-inf-0.980205]\''
0.078967,0.345164,0.178694,-0.485561,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.335274,0.332622,0.118111,-0.160434,-0.966664,-0.850623,0.125624,'\'(-inf-0.980205]\''
0.372901,0.630635,0.738823,-1.837589,-0.30542,-0.392653,0.044947,'\'(-inf-0.980205]\''
0.429564,0.601632,0.591006,-0.516136,0.721726,0.585496,0.118643,'\'(0.980205-1.960411]\''
0.038777,0.472219,0.309091,-0.296563,0.817093,0.771245,0.39261,'\'(-inf-0.980205]\''
0.393435,0.601479,0.325568,-1.346878,-0.273124,-0.36361,0.029914,'\'(-inf-0.980205]\''
0.673024,0.4197,0.207458,1.295218,-0.348725,-0.495158,0,'\'(-inf-0.980205]\''
0.932286,0.38676,0.161482,-0.006387,-0.814949,-0.766129,0.312403,'\'(-inf-0.980205]\''
0.475217,0.706263,0.588348,-1.006285,0.334501,0.194427,0,'\'(1.960411-inf)\''
0.679705,0.583908,0.283224,1.912129,1.499239,1.459006,0.067173,'\'(-inf-0.980205]\''
0.165528,0.561228,0.3447,-2.45349,-0.863349,-0.789567,0.018903,'\'(-inf-0.980205]\''
0.915347,0.397571,0.089347,-0.006387,-0.966664,-0.850623,0.389333,'\'(-inf-0.980205]\''
0.536073,0.463158,0.141612,-0.289143,1.393089,1.278968,0.031501,'\'(-inf-0.980205]\''
0.494586,0.585868,0.505545,0.241102,1.431239,1.513183,0.043685,'\'(1.960411-inf)\''
0.817772,0.47779,0.417468,0.564535,-0.235099,-0.34248,0.549275,'\'(0.980205-1.960411]\''
0.696927,0.308996,0,1.108523,0.426724,0.309971,0.029648,'\'(-inf-0.980205]\''
0.789028,0.452095,0.268042,1.954276,0.584938,0.382006,0.490518,'\'(0.980205-1.960411]\''
0.920523,0.410508,0.089347,0.243336,-0.772066,-0.744482,0.408258,'\'(-inf-0.980205]\''
0.42782,0.64933,0.813938,-1.637766,0.26791,0.13383,0,'\'(1.960411-inf)\''
0.46691,0.439122,0.089347,0.624117,-0.14777,-0.261441,0,'\'(0.980205-1.960411]\''
0.523211,0.718294,0.669734,-0.461269,1.667907,1.529335,0.059225,'\'(1.960411-inf)\''
0.414528,0.712513,0.629884,-0.792822,0.69934,0.608189,0.042489,'\'(1.960411-inf)\''
0.40016,0.597819,0.43625,-1.403382,0.001671,-0.121583,0.181211,'\'(0.980205-1.960411]\''
0.793684,0.487504,0.34907,1.920319,0.951221,0.818521,0.004084,'\'(0.980205-1.960411]\''
0.453538,0.618475,0.389335,-1.032071,0.492044,0.362547,0.030904,'\'(0.980205-1.960411]\''
0.139834,0.457055,0.275856,-1.226358,-0.928664,-0.828111,0.140239,'\'(0.980205-1.960411]\''
0.221372,0.603151,0.3447,-1.404818,0.149131,-0.06089,0,'\'(-inf-0.980205]\''
0.534144,0.509916,0.303094,-0.486015,0.362972,0.110385,0.576253,'\'(-inf-0.980205]\''
0.437867,0.500151,0.290193,-0.162117,0.948989,0.905902,0,'\'(-inf-0.980205]\''
0.470666,0.711842,0.857059,-0.659703,1.518536,1.534419,0.070007,'\'(1.960411-inf)\''
0.868077,0.527324,0.36894,0.83824,-0.193102,-0.328716,0.483566,'\'(0.980205-1.960411]\''
0.590073,0.472715,0.178694,-0.302777,-0.966664,-0.850623,0.333162,'\'(-inf-0.980205]\''
0.701899,0.63221,0.775487,0.483118,1.52677,1.199134,0.002648,'\'(0.980205-1.960411]\''
0.088139,0.667758,0.268042,-1.862134,0.942165,0.850075,0.083634,'\'(-inf-0.980205]\''
0.481393,0.531892,0.409653,0.691602,0.978502,0.949312,0.06227,'\'(0.980205-1.960411]\''
0.758041,0.443726,0.296805,0.790178,0.223082,0.094713,0,'\'(-inf-0.980205]\''
0.258164,0.299839,0.089347,-1.987961,-0.961441,-0.847616,0.013472,'\'(-inf-0.980205]\''
0.170268,0.46635,0.325568,-2.656592,-0.565302,-0.591497,0.011038,'\'(-inf-0.980205]\''
0.917817,0.45029,0.290193,-0.006387,-0.367053,-0.479246,0.505773,'\'(-inf-0.980205]\''
0.891299,0.531168,0.419971,-0.075353,0.760014,0.596235,0.201939,'\'(-inf-0.980205]\''
0.9107,0.468684,0.303094,-0.179581,-0.966664,-0.850623,0.50049,'\'(-inf-0.980205]\''
0.469488,0.606859,0.714778,-1.006285,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.529817,0.623288,0.535072,0.377133,2.183914,2.460113,0.098941,'\'(0.980205-1.960411]\''
0.253721,0.495628,0.250829,1.305716,-0.922231,-0.824651,0.00742,'\'(-inf-0.980205]\''
0.691333,0.584178,0.419971,0.92733,1.39315,1.323067,0.7696,'\'(0.980205-1.960411]\''
0.592598,0.449069,0.230959,0.812461,-0.966664,-0.850623,0.157956,'\'(-inf-0.980205]\''
0.702369,0.418085,0.386152,0.862797,1.103456,1.145311,0.334432,'\'(0.980205-1.960411]\''
0.67987,0.676607,0.655795,0.784177,1.094929,1.075502,0.029464,'\'(1.960411-inf)\''
0.56079,0.440788,0.178694,-0.017649,0.527665,0.306798,0.44473,'\'(-inf-0.980205]\''
0.491266,0.433258,0.31482,0.340712,-0.572556,-0.596076,0,'\'(-inf-0.980205]\''
0.193432,0.562108,0.489241,-2.311669,-0.90085,-0.813054,0.041579,'\'(0.980205-1.960411]\''
0.339906,0.495024,0.320306,-0.57202,0.656536,0.522861,0.582783,'\'(0.980205-1.960411]\''
0.439278,0.863367,0.863094,-1.032071,0.228185,0.095812,0,'\'(1.960411-inf)\''
0.730398,0.221297,0.118111,0.485995,-0.789613,-0.743842,0,'\'(-inf-0.980205]\''
0.188719,0.314355,0,-1.704039,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.228497,0.502816,0.320306,-1.404818,-0.765961,-0.731454,0.020185,'\'(-inf-0.980205]\''
0.263164,0.580531,0.419971,-0.740809,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.186474,0.603527,0.516548,-2.510287,0.190701,-0.007788,0.094555,'\'(0.980205-1.960411]\''
0.262834,0.272917,0.250829,-1.910105,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.652845,0.383465,0.193877,2.156609,-0.188245,-0.275614,0.165557,'\'(-inf-0.980205]\''
0.604956,0.547348,0.386152,-0.164988,-0.966664,-0.850623,0.760282,'\'(0.980205-1.960411]\''
0.698888,0.701747,0.681662,0.483118,1.687139,1.365349,0.002814,'\'(1.960411-inf)\''
0,0.379491,0.141612,-2.030573,-0.966664,-0.850623,0.350218,'\'(-inf-0.980205]\''
0.230581,0.482867,0.296805,-1.348991,0.336356,0.195211,0.0489,'\'(-inf-0.980205]\''
0.435181,0.572855,0.401335,-1.320225,-0.010702,-0.15536,0,'\'(-inf-0.980205]\''
0.47819,0.482188,0.357389,0.624117,1.548948,1.672066,0,'\'(0.980205-1.960411]\''
0.781354,0.478965,0.357389,0.648197,0.752268,0.629245,0.234702,'\'(0.980205-1.960411]\''
0.634061,0.552012,0.365203,0.176345,0.395351,0.18837,0.430298,'\'(0.980205-1.960411]\''
0.575469,0.770353,0.607641,-0.461269,1.644416,1.521635,0.20634,'\'(0.980205-1.960411]\''
0.599415,0.515417,0.230959,-0.302777,-0.966664,-0.850623,0.675415,'\'(-inf-0.980205]\''
0.755637,0.473454,0.376103,0.864399,1.155603,1.111491,0.029737,'\'(0.980205-1.960411]\''
0.380949,0.558995,0.230959,-0.310679,-0.380697,-0.451387,0.015713,'\'(0.980205-1.960411]\''
0.74394,0.605686,0.505545,-0.299107,-0.966664,-0.850623,0.008803,'\'(0.980205-1.960411]\''
0.640355,0.580531,0.442644,1.253577,-0.122937,-0.230614,0.034479,'\'(0.980205-1.960411]\''
0.863818,0.481277,0.401335,0.233998,-0.966664,-0.850623,0.533254,'\'(0.980205-1.960411]\''
0.045033,0.294956,0.398438,-1.281403,-0.966664,-0.850623,0,'\'(-inf-0.980205]\''
0.496951,0.746678,0.68551,-1.006285,1.700016,1.585939,0.043555,'\'(1.960411-inf)\''
0.480196,0.575312,0.635593,0.241102,0.93935,0.855835,0.199169,'\'(0.980205-1.960411]\''
0.233365,0.470213,0.549463,-1.423953,-0.966664,-0.850623,0,'\'(0.980205-1.960411]\''
0.672303,0.697644,0.34907,0.788145,1.551303,1.514473,0.362255,'\'(0.980205-1.960411]\''
0.691181,0.525962,0.275856,0.845775,0.985599,0.66168,0.816645,'\'(-inf-0.980205]\''
0.172633,0.547724,0.259722,-1.167505,2.082726,2.323562,0.250951,'\'(0.980205-1.960411]\''
0.507428,0.511318,0.290193,-0.982332,1.092317,0.853273,0.323612,'\'(-inf-0.980205]\''
0.390663,0.603753,0.542946,-0.551874,0.590835,0.48979,0.056083,'\'(0.980205-1.960411]\''
0.114699,0.488793,0.395474,-1.412858,-0.926143,-0.827075,0.020755,'\'(0.980205-1.960411]\''
0.125241,0.546087,0.843237,-0.271823,-0.90518,-0.821817,0.022702,'\'(0.980205-1.960411]\''
0.141255,0.462617,0.596793,-2.708094,-0.839842,-0.775012,0.063669,'\'(0.980205-1.960411]\''
0.595887,0.474189,0.193877,-0.909409,-0.966664,-0.850623,0.655102,'\'(-inf-0.980205]\''
0.362323,0.576087,0.541988,-1.006796,0.324201,0.162883,0.10688,'\'(0.980205-1.960411]\''
0.756945,0.431111,0.259722,0.864399,1.085072,1.023425,0.006351,'\'(-inf-0.980205]\''
0.265894,0.490279,0.616033,1.395713,-0.535592,-0.56926,0.006385,'\'(0.980205-1.960411]\''
0.439006,0.72642,0.710685,-1.032071,0.653384,0.557232,0.009345,'\'(0.980205-1.960411]\''
0.62461,0.522872,0.412311,0.759885,0.082497,-0.163685,0,'\'(0.980205-1.960411]\''
