@relation 'AT: bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R60-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-R12-28-weka.filters.unsupervised.attribute.RenameNominalValues-R11-N\'(-inf-0.980205]\':low, \'(0.980205-1.960411]\':medium, \'(1.960411-inf)\':high-I-weka.filters.unsupervised.attribute.RenameNominalValues-R12-N\'(-inf-0.980205]\':low, \'(0.980205-1.960411]\':medium, \'(1.960411-inf)\':high-I'

@attribute '-0.213total input-0.213nani-0.211p_accumulated_ag_inputs_2007-0.211n_livestock_food_demand_2007-0.209n_livestock.waste_2007...' numeric
@attribute -0.241n_human_waste_2007-0.239human_n_demand_2007-0.239p_human_waste_kg_2007-0.237p_human_food_demand_kg_2007-0.227n_fert_urban_2007... numeric
@attribute 0.307lst+0.271lst_yrmean-0.247npp-0.216omws-0.191lat_dd... numeric
@attribute -0.252lat_dd+0.224atmo_pdep_2002+0.215atmo_pdep_2007-0.211p_human_food_demand_kg_2007-0.207p_human_nonfood_demand_kg_2007... numeric
@attribute '0.41 wetlands+0.349pctwdwet2011ws+0.314pcthbwet2011ws-0.29depth+0.225ntl...' numeric
@attribute 0.284ntl-0.254depth+0.249ptl-0.223napi+0.218n_rock_2007... numeric
@attribute '0.536wsarea_km2+0.51 lake_area_ha+0.237depth-0.21runoffws-0.208npp_yrmean...' numeric
@attribute 0.368lake_area_ha+0.346wsarea_km2-0.292sandws-0.255atmo_pdep_2007+0.255npp... numeric
@attribute -0.469fire_yrmean-0.42fire-0.339p_f_fertilizer_2007-0.246p2o5ws+0.208wsarea_km2... numeric
@attribute '0.328napi+0.321precip-0.265n_cbnf_2007+0.25 ptl-0.246bfiws...' numeric
@attribute 0.524n_rock_2007+0.499damdensws+0.257fire-0.24omws+0.196fire_yrmean... numeric
@attribute logchl_A {low,medium,high}

@data
0.785281,3.280533,-0.113887,-2.375862,-0.751701,-1.63848,0.758953,0.591964,-0.676604,-0.311653,0.322495,medium
-5.090908,3.916005,-2.90342,-2.028264,0.42203,1.23406,0.649112,-0.28771,-1.526987,1.393936,0.893277,high
-4.132643,0.713402,-0.445572,2.429328,1.917386,-1.59741,-0.00385,-1.462207,0.362853,1.82644,0.550165,medium
-5.590618,-3.630644,2.098414,-0.963693,-1.881834,-1.170732,-0.140888,-0.660938,0.019278,1.586275,-0.671072,medium
-3.301767,-1.241134,-0.266502,2.355911,0.788743,-2.367722,1.410441,-0.396016,-0.415428,0.246157,0.492549,medium
-3.327181,2.351524,1.347063,2.014513,-0.500444,-0.292354,-0.068939,-0.466855,-0.039558,1.260494,-0.624359,medium
-7.140205,0.085223,-2.25245,-0.661019,2.213976,-2.683378,-0.619114,-2.121081,0.285385,2.307193,0.982162,medium
5.377557,-1.072052,-2.971619,-0.562197,0.267292,-0.37944,0.474196,-0.483244,-0.536663,-0.081357,-2.035452,low
3.438289,3.863878,1.737156,-1.619406,0.18642,-0.930688,-1.214777,1.054401,0.227048,-1.264714,-1.426721,medium
-4.19477,1.085598,-3.373814,-1.663699,-0.748885,-0.544767,1.051952,-0.344854,-1.018849,-1.001983,-0.163378,low
-0.5253,-9.09877,1.440906,-3.215589,-0.71423,1.564571,0.697835,-0.095572,-0.113383,1.060344,-0.080508,medium
-2.747441,-0.984889,-4.516443,-1.903769,-1.896697,-3.468772,-1.070182,-1.179412,1.361617,2.285744,-0.242627,low
-2.983931,3.696273,-1.221885,-1.30248,-1.984088,1.237693,0.540208,-0.104031,-0.904078,1.840016,-0.432071,low
-7.354093,-2.126935,1.015909,-1.621723,-1.262287,-2.459393,-0.717896,-1.091738,0.376449,0.953785,0.875202,medium
-5.78155,-3.26705,-1.865967,-1.901091,-0.523897,-0.064438,1.257071,-0.798165,-1.771151,-1.922943,-0.031525,low
-5.241736,4.86599,-1.399779,-2.568915,-1.164633,2.300112,0.437729,0.42874,-1.694206,1.61548,1.206779,high
-5.129586,-1.394519,-0.189649,0.557389,-2.411704,2.921109,1.112367,0.609983,-1.833993,-0.17854,-0.322264,medium
3.543564,4.576702,3.70488,-1.696362,1.054445,-3.969488,-2.975793,4.045912,-6.049625,-2.531045,2.661001,medium
-4.688429,-0.962409,2.037669,0.002733,-2.723507,1.051325,0.384637,0.576388,-0.6927,0.347088,-0.352859,medium
-1.90131,-3.752275,1.411197,-0.049402,1.176662,-1.114669,-0.374052,-0.737257,0.535404,0.002099,0.47956,medium
4.496579,-0.334788,-2.207026,-0.285673,1.213827,1.16431,0.832247,0.193866,-1.366838,0.236243,-1.679394,medium
-2.457716,-1.432394,0.108222,2.296898,-0.581494,-3.195423,-1.074979,-0.701535,-0.126957,1.011477,-0.067362,low
-1.770108,-0.914837,-0.111249,3.332748,-1.004693,-0.994422,-0.21894,-1.008039,0.619564,0.282702,0.110355,low
-2.098421,-9.810616,5.102951,-3.761216,2.105153,0.147188,1.047554,-1.110665,-0.517982,1.140252,0.072933,medium
-0.490286,-6.234203,-0.740241,-0.917753,0.378589,-0.535521,0.141337,-0.581218,0.419784,-0.438875,-0.34471,low
-3.981443,-0.18182,-0.10778,2.211542,0.873723,-0.610961,-0.051661,0.167458,-1.125178,0.014243,0.1459,medium
-1.176427,-2.425774,1.892357,2.892271,2.442859,-0.846891,0.15382,0.87576,-2.88014,-0.041725,0.42074,high
4.365539,-2.106368,-3.445521,0.180097,2.052769,0.480978,0.613785,-0.349861,-0.476642,-0.084759,-0.015965,low
-5.876541,-0.221507,-0.182491,0.975959,-2.36815,-3.718097,-0.189183,-0.686132,-0.101634,0.982826,0.534899,low
0.07996,-2.647414,-1.313263,3.217188,-0.458326,0.882699,0.911154,-0.503539,-0.368543,-0.300562,-0.667463,low
-0.300694,3.667635,-1.038038,-2.475196,-0.063779,2.080737,1.0598,0.087397,-1.379667,1.439246,-0.141314,low
-1.662392,3.796516,-1.232921,-1.342788,-1.380769,1.098072,0.830676,-0.820293,-0.506386,1.748064,0.129918,low
4.917446,0.419184,0.296769,1.615691,-1.804386,0.251335,0.73771,-0.964415,-0.323656,0.560093,0.526216,medium
-2.634129,-2.350919,-3.760339,0.110007,-0.566766,-1.08915,1.655536,0.768489,-0.322056,-0.247122,0.216756,low
-1.020796,2.565906,-1.136983,-0.919427,0.214424,2.106194,1.000484,-0.129001,-1.024685,1.124174,0.158007,medium
-2.338537,1.866573,0.071581,0.747581,-1.443489,1.239001,0.365777,0.459663,-0.753134,-0.756182,-1.073249,medium
-1.682568,-6.616752,3.473597,-0.208959,-2.28721,0.497727,0.092379,0.385535,-0.659517,0.756636,-0.320519,low
4.260901,-1.641414,-3.354612,-1.045012,3.492256,-0.483538,0.715477,0.220418,-2.684134,-0.313213,-0.966057,medium
1.715034,-6.169598,-0.322372,0.010209,-0.962427,1.065522,-0.240922,-0.104647,1.083284,0.591892,1.829545,low
-1.790042,4.359176,1.851679,-0.502442,0.546872,-1.284505,-0.432316,-0.742144,0.834671,1.673005,1.06658,high
2.846119,-4.147787,-2.824395,1.730165,0.659949,1.432332,0.250889,-0.265986,0.368387,0.566637,0.601042,low
4.977307,-2.320743,-3.783307,0.991452,-0.055343,0.834037,-0.142769,-0.100026,0.627535,0.957711,0.579936,low
-3.246156,3.875233,-1.465151,-1.959392,-0.281554,1.012835,1.129692,0.074323,-1.387914,0.89802,0.0586,medium
-2.973506,-2.685713,0.612473,0.813884,-1.388462,-2.471957,-0.087082,0.009431,-0.078283,0.80622,-0.979036,medium
-5.005771,-0.255691,-3.672543,-0.853186,0.13213,-0.747163,0.880038,-1.315869,-0.958249,-1.836925,-0.089163,medium
-0.855354,1.826671,-3.392612,-2.772299,0.037103,-1.855993,0.43523,-1.406272,-0.820453,0.252125,-0.718725,low
-4.349705,-3.179686,-0.935897,0.265146,-1.746061,1.501542,0.961132,-0.259459,-0.933331,0.125175,-0.452401,medium
-0.197688,-1.940278,-4.174385,-0.111724,-2.064093,-2.31354,-0.141559,-1.098108,0.992931,1.133777,0.163928,low
2.530721,0.942233,2.453401,1.14505,-1.160474,-0.970131,0.784145,-1.112622,-0.547756,-0.462565,-0.349682,low
1.357505,-3.580225,6.539944,-1.395432,-1.748479,-2.130072,1.249399,-2.723874,-0.549539,-3.520835,-0.887246,low
-2.39371,-10.490299,5.147812,-3.678679,-3.887047,2.938574,0.970646,-0.362856,0.017838,1.045946,1.472682,medium
5.405026,1.957262,-0.571701,-0.82449,-2.334341,-0.682851,-0.025744,0.206339,-0.253479,0.121446,-0.183632,low
4.249292,1.758415,1.061559,-1.069713,0.371446,3.080649,0.869824,0.474988,-0.963795,1.859962,0.723134,low
5.50256,1.932078,0.198695,-0.725746,-1.641621,0.923171,-0.36332,0.012758,0.285245,0.568795,0.63474,low
-0.742294,-3.520568,-1.930261,3.543372,-1.747374,1.069326,1.162521,-1.427998,-0.104559,-0.40513,0.25088,low
4.709724,-0.155721,1.417614,0.215354,-1.305238,-2.122076,-0.353168,-0.303521,-0.051188,-1.422367,-1.343206,low
-4.191389,-1.592236,0.299031,2.681228,-0.874577,-3.238532,0.757963,-1.429952,-0.004192,0.167035,0.393125,medium
-2.756762,-1.820342,-3.316699,-1.78083,1.549884,0.304511,1.081021,-0.968904,-0.909292,-2.007096,-0.520218,low
0.924953,-0.935699,-4.856945,-2.005638,-1.807291,-0.56578,0.921218,0.436027,-1.663769,1.441749,-0.47317,medium
4.32096,-1.238957,1.114872,-0.146582,-0.717543,1.366002,-3.163807,3.58845,1.891466,1.649709,3.708351,medium
2.541526,0.175511,-2.973381,-2.068577,1.185885,-0.745608,1.661092,-0.6376,-1.08013,-0.599156,-0.956078,low
-0.113838,-0.762832,-2.566351,2.513514,-0.818083,0.797677,0.237822,-0.403732,0.25762,0.278676,-0.28625,medium
-3.335952,4.792693,-0.615865,-1.558117,-1.507908,1.314045,0.232327,-0.344859,-0.699914,0.871797,0.324187,low
1.942882,-0.630726,1.253737,4.229215,-0.203452,0.359428,1.132612,-1.193414,-0.257913,0.083867,-1.042574,low
-4.400457,-0.479231,-0.14382,1.313783,-0.62691,-0.821815,-0.366584,-0.42445,-0.039994,1.058368,-0.35918,high
4.326525,-1.06388,-1.889549,-0.307466,2.905396,0.999758,0.155173,-0.399377,-0.247945,-0.22626,0.407355,low
-1.020449,-3.61076,-3.154224,-1.279798,-0.092077,-1.112789,-0.277407,-0.53206,0.615281,0.937868,-1.263634,low
-0.654746,-5.462747,-0.600531,-1.329751,-0.480215,-1.679085,-1.082697,2.407505,-3.178941,0.290673,0.527436,low
2.891384,2.421752,0.982007,-0.255368,-0.411286,0.522513,0.547979,-0.921919,-0.029426,1.082237,-0.154921,medium
0.752476,-2.731625,-2.763984,-0.674938,0.399384,0.39256,0.772287,-0.88464,-0.126125,-1.363867,0.353098,low
-2.647068,0.044571,0.61444,1.674303,1.056393,1.255893,0.781474,0.900142,-1.025155,-0.564574,-0.517807,medium
0.307101,-1.798367,-3.5505,-0.254134,-0.502072,-4.783074,7.324751,4.644137,2.539268,1.555403,0.419831,low
2.437067,-0.899729,-2.339742,-0.399861,2.649311,1.162349,1.114322,-0.586101,-0.968589,-0.085237,-0.514041,medium
-1.72959,-1.020453,0.560229,3.234633,-0.959757,-1.446636,-0.278059,-0.287731,0.218601,1.426716,-0.336547,medium
-1.483642,4.320795,0.062669,-1.528825,-0.278415,2.850649,0.564829,0.073465,-0.479279,2.451005,-0.156339,high
-5.120193,2.644127,1.266515,2.148687,-1.27559,-0.955984,0.223068,-0.788348,-0.614417,0.713366,-0.704681,low
-0.789899,4.260286,0.049236,-2.580422,-0.320684,2.562394,0.830139,0.675045,-2.201297,1.619809,0.048379,low
-0.85338,-5.422077,4.202983,0.941291,-0.450315,1.42799,0.431714,0.155817,-0.017051,1.058713,0.412243,medium
-4.291682,-1.55264,-1.328568,1.885189,-2.894537,0.132238,0.064799,-0.069841,-0.170574,0.073285,-0.285925,low
5.715956,1.895997,1.776875,-1.059594,-0.426603,-0.998822,-0.495192,-0.379711,0.148506,-0.78653,-0.014137,low
-3.956042,-5.068421,1.497213,-3.23124,3.770593,-1.521868,0.709751,-1.064613,-0.265772,0.480648,-0.342512,low
-1.631392,-8.54587,1.130635,-3.565207,0.744202,-0.438243,0.128125,-0.292073,-0.062674,0.779819,-0.784945,low
-4.513579,-1.436211,2.908633,1.208108,-1.142756,-0.546081,1.184104,0.639179,-0.972956,-0.010068,-1.014599,medium
-4.991438,0.498577,-0.432437,0.439036,1.965317,-2.847022,0.028309,-0.996663,-2.311982,1.053623,1.182598,medium
-7.226388,-1.611148,0.248962,1.333574,-2.004655,-3.72304,-0.485806,-1.839252,-0.207138,0.66141,1.258404,low
-3.271651,-4.030801,-1.14877,-2.850991,0.790785,1.192289,1.4963,-0.727951,-1.030364,-0.832464,-0.362148,medium
-4.277159,1.159776,-3.677315,-1.976566,0.257622,-0.444644,0.922009,-0.823294,-1.013208,-1.231299,-0.246673,medium
6.299509,-0.297705,-2.559265,-0.085842,-2.362913,0.637926,0.609909,-1.109102,0.446893,-0.007529,2.807656,low
-1.646622,-1.206456,-3.481069,1.512711,-1.362101,-0.331724,-0.132198,-0.094563,0.364229,0.044192,-0.268902,low
1.935371,-2.671935,-2.779641,-0.080047,-0.38051,-0.048341,-0.128907,0.095269,0.543811,-0.638217,0.056352,low
0.827161,1.741402,-0.900912,-0.594751,-1.036916,1.015333,1.051696,-0.796911,-0.409408,0.905432,-0.452253,low
-3.976406,1.492117,0.47987,2.85097,-0.720028,-1.801948,-0.38173,-0.823328,0.368564,1.739341,-0.181141,medium
-4.972655,-1.084815,-0.155591,0.549735,-1.338575,-2.491167,-0.261797,-0.556494,-0.023622,1.544341,-0.367653,medium
-2.212926,-9.400958,5.2446,-1.781727,-3.143117,1.028175,1.097525,0.276414,-3.058449,-0.038553,0.3173,low
-1.124659,-1.174832,3.821548,2.973022,-1.457003,-0.697576,1.363012,-2.424104,-0.089411,-1.977873,0.01781,low
2.323282,1.897316,2.914398,1.675004,-0.07238,-4.623114,9.206677,3.878907,2.638696,-0.419889,-0.138714,low
-4.787073,1.577494,-0.352451,2.38923,-0.024916,1.227095,0.259869,-0.359771,-0.562593,-0.337092,0.146874,high
-5.160859,2.927058,0.303991,2.010023,-1.386625,-0.459766,-0.36631,-0.127986,-0.182346,1.453337,-0.019543,medium
-5.802021,-0.142837,0.248986,0.032933,-1.342745,-0.543923,-0.672681,-0.589389,0.847737,0.595256,0.674866,medium
-5.252964,-0.725107,-2.898282,-1.029091,0.325356,0.557197,0.796218,-1.05503,-0.654922,-1.554507,0.433109,low
-5.142258,-3.76174,1.100233,-1.53056,-1.729204,-1.228237,0.478326,-0.553702,-0.651576,0.029994,-1.076761,medium
2.679967,-0.057294,-2.548863,-1.228184,1.41832,-1.42176,1.205125,-1.730773,-0.80318,-0.443703,-1.044317,medium
5.061119,0.992394,-1.571397,-0.277997,-2.431117,-1.530497,0.756683,-0.585667,-0.467858,-0.026303,0.409185,low
0.789431,5.638851,1.199343,-2.088463,-0.127883,1.759001,-0.116221,1.047996,-0.025533,1.655505,-0.30586,low
-2.743332,2.425318,0.896718,-2.372855,-2.813929,-1.631275,-1.489656,-0.252802,1.825671,-1.894506,3.89047,low
-2.332649,-2.369231,-3.037967,-1.056507,1.359625,-0.732362,-0.123656,-0.447054,0.3203,0.443011,-0.186156,medium
-1.597698,-0.697724,-0.033726,3.978478,-1.374722,-1.930923,-0.188616,-0.742203,0.179476,1.565014,-0.536766,medium
3.223414,-2.764599,1.503875,0.514991,-1.463073,-0.962038,-1.228202,1.563693,0.045538,-0.017295,-1.647688,low
2.807215,-2.191936,-2.474354,1.954962,1.653435,1.233365,1.80867,-1.424968,-1.105016,-0.959534,-0.521153,low
-6.812723,5.387554,-1.514833,-1.172199,-2.149568,1.318895,0.150269,-0.214182,-0.825751,2.121196,0.438614,high
-2.945763,-1.264245,2.023849,1.246385,1.492199,3.394022,-0.098066,2.727057,-2.453112,-0.662593,2.179709,medium
-3.801429,-3.142642,-1.503882,1.969725,-3.007452,0.510012,0.673786,-0.277006,-0.623285,-0.255914,-0.37335,low
-0.752502,3.996939,-1.185288,-2.743614,-0.597121,2.924728,1.491522,0.497177,-2.40937,1.546455,0.234469,medium
6.236551,-0.050496,-2.540926,0.247577,-3.105678,-0.115251,0.66886,-0.631982,-0.698019,0.765256,0.850806,low
0.229913,3.690429,-1.324399,-1.967392,-1.914561,1.930586,0.580985,0.170748,-0.902395,1.613361,0.201132,medium
-3.099609,-0.600967,-2.338932,2.365263,-2.050607,-0.542572,0.763425,-0.968874,0.086222,-0.36079,-0.350705,low
-1.297622,3.819413,-0.696475,-1.4974,-1.21591,1.41588,0.589555,-0.834292,-0.099974,1.707749,0.314936,low
-5.788845,3.334492,-0.528395,-2.646572,-2.182735,0.343382,0.198549,0.146624,-1.316247,1.097984,-0.565841,medium
5.328313,-0.954613,-3.126638,-0.88978,1.366721,0.250998,0.427458,-0.399641,-0.47636,0.224854,-1.142739,medium
-3.449819,2.686589,-1.336527,-1.490221,-0.760813,-0.978018,0.263484,-0.800206,-0.972113,0.063354,0.751258,medium
2.276787,4.585627,0.868085,-3.137696,-0.711004,-1.660158,-0.626629,0.675864,0.030748,-1.345555,-1.322293,medium
-2.136719,4.277754,-0.664941,-1.324768,-1.368992,0.913988,0.548869,-0.948763,-0.266136,1.195277,-0.292771,low
-2.264784,-1.459595,-3.367215,2.533807,-2.246673,-0.161029,0.337092,-0.844292,0.164255,-0.374548,-0.053977,low
-2.140629,-1.985207,-1.89173,2.966251,-1.890809,-0.226889,-0.291774,-0.126408,0.625824,0.525135,-0.222151,low
-5.066993,3.559783,1.591334,1.473467,-0.434735,-0.098243,0.081149,-0.840179,0.082911,1.332008,-0.204878,high
4.73643,-1.544989,-2.776926,-0.413442,1.940299,0.923937,0.063694,-0.591044,0.309183,-0.27945,0.228721,low
-1.723279,-5.697377,0.409775,-3.008955,1.15156,1.224976,0.027369,0.30742,0.028747,1.405144,0.837267,medium
-3.209735,0.795334,-3.492489,-2.459521,0.100409,-1.524438,0.336481,-1.905443,0.309747,-0.63504,-0.009243,low
4.387571,-2.994755,-3.046405,1.439263,-0.887471,0.246164,-0.136858,-0.122565,0.320347,0.238509,0.568634,low
-5.492122,2.793811,-2.827621,-2.697665,-2.004771,-0.702017,0.390914,-0.71862,-0.950706,0.754747,-0.469335,medium
-5.360407,-4.867509,-1.287263,-2.652436,-0.877638,0.112888,1.388284,-1.531261,-0.582781,-2.011767,0.586466,low
-0.236834,2.733803,-1.969317,-1.34009,-0.896517,1.052641,0.699117,-0.193696,-1.121073,-0.555519,-0.930162,low
0.390405,2.734364,1.696944,0.763875,-0.650862,-2.030922,1.801724,-0.306308,0.671326,0.355364,-0.068717,medium
6.740344,0.047058,-0.698736,-0.491452,-0.95346,-4.657013,-1.617198,3.522019,-8.794686,-3.134155,4.227806,low
-0.154093,-5.387878,-1.665848,-0.577564,1.062904,-0.704642,0.353659,-0.538334,-0.019639,0.140454,-1.541761,low
4.921216,0.236115,0.259259,1.787183,-1.885703,-0.4128,0.517606,-0.959097,-0.150676,-0.001654,0.449048,low
1.337877,-4.032163,4.372277,-2.109848,-1.239831,-0.113564,-1.609641,1.478661,0.811269,0.147391,-0.427808,medium
2.116493,-0.03029,6.260927,-0.142044,0.769144,0.472336,-0.078389,0.070964,-0.707629,0.898689,-0.138168,medium
1.736956,2.463384,-0.607678,-1.220969,-1.124101,-1.726768,0.135034,-0.772143,-0.145283,-0.595344,0.399024,low
-1.310914,3.527522,-0.815166,-2.54334,0.245423,1.260267,0.719275,-0.833214,-0.37833,1.800197,0.549108,low
0.532823,-1.847737,0.61835,3.740727,-1.060931,-0.852686,0.875132,-1.443972,-0.162357,-0.945938,-1.067548,low
3.10807,3.130525,0.54726,-2.056724,-0.556624,-2.146373,0.16118,-0.595759,-0.175794,-1.093699,-0.653071,low
-2.685484,-5.932891,0.385522,-3.248492,0.219639,0.86396,0.236363,-0.147145,0.196513,1.062476,-0.149757,medium
-6.500381,2.440334,-0.558189,1.755817,1.758847,0.966012,-0.240244,1.137678,-2.406001,2.050885,1.649025,high
1.595307,5.136378,4.287081,-2.861972,1.67663,-1.783624,-1.263634,-0.343886,1.108379,-2.006282,0.452243,low
-2.320061,-3.216347,-0.828419,-0.036376,-0.764535,1.579355,1.719061,-1.78041,-0.42713,-1.325414,0.453388,medium
-5.124886,4.400739,0.463692,0.935634,-1.012286,0.762002,0.029644,0.741939,-1.866634,0.384301,-0.185144,low
-3.229295,-3.01891,1.351375,2.200116,-0.86486,-3.327129,0.686,-2.490262,0.145126,-0.489352,-0.662235,low
-4.577148,-1.7227,1.066601,-0.251841,1.736266,-1.590514,-0.076083,-1.178231,-0.238063,0.493692,1.702446,medium
-1.715225,3.948342,-0.497435,-1.107718,-1.020598,1.636291,0.615572,-0.223087,-0.469008,2.080125,-0.398796,high
6.966991,0.080027,-3.03785,-1.078388,-3.089433,-0.348333,1.237322,-1.47612,-0.51078,-0.254088,1.453763,low
-5.269748,5.42854,1.334527,-4.385207,-2.116109,-4.050283,-1.229828,-0.398084,0.224058,-1.092206,-1.662932,low
-4.428533,0.992769,0.072093,1.861616,1.320509,-2.099228,0.424596,-0.739778,-0.098722,1.860122,-0.25461,medium
4.622642,-1.454551,-3.226703,-0.486977,2.080334,0.199048,0.76833,-0.537307,-0.918712,-0.332583,-1.692637,low
-2.336366,0.221473,-1.193725,2.206926,3.097399,1.7755,1.146726,0.132034,-2.696184,-0.297969,0.843872,high
-6.045866,-5.244912,3.508739,-2.973674,2.244129,-3.194717,-0.527514,1.665899,-4.703901,1.915047,0.009899,high
-0.730317,-7.566046,2.084184,-3.342831,-1.55012,-0.274816,0.047858,-0.161904,-0.335722,0.429752,-0.348772,low
-5.383326,-1.748535,-0.814441,-3.376482,-1.224473,-0.246653,0.597736,-0.359426,-1.327836,-0.377994,0.412255,medium
5.185262,0.11635,0.095492,0.623232,-1.143678,-1.599132,-1.794228,2.415178,0.021938,0.813442,-1.773259,low
2.682799,0.248454,2.533261,3.720449,-0.04566,0.922401,1.024332,-1.017516,-0.530016,-0.081577,-0.752922,low
4.461242,2.190609,3.695541,0.694059,-0.537591,-0.144657,0.776607,-0.955205,-1.032652,-0.135792,-0.943312,low
-3.591446,-0.824157,-0.571276,2.680923,1.076651,-3.374533,-0.202517,-1.484761,-0.576432,0.889923,0.931999,medium
-5.715786,-1.773599,-1.982081,-2.5567,-1.48087,-0.943941,0.396425,-1.312436,-0.194089,-1.771814,-0.06292,low
-3.354001,2.47711,-2.608451,-3.499106,-0.301501,-2.149121,0.18683,-1.277843,-0.743365,0.143993,-0.632592,low
-5.067746,-2.719134,-1.789508,-0.598099,-0.842836,0.984205,0.916652,-0.611772,-0.716632,-0.820801,0.016967,medium
-5.32765,2.114796,-1.04692,1.524023,-2.632678,2.203748,0.89121,1.198132,-2.335068,-0.842906,-1.353556,medium
7.34553,1.049143,-1.006783,-0.46328,-3.569867,-1.354294,-1.118503,1.306004,-0.520382,-0.037392,0.330451,low
-2.418599,0.540422,-3.372769,-2.040347,1.336119,-1.341445,0.249453,-1.38474,0.107667,-0.424858,0.726147,low
4.21425,1.72986,2.859143,2.066838,-0.786069,0.439946,0.621695,-0.369987,-0.767259,0.392888,0.581599,low
5.299712,-1.285521,-2.672857,-0.794991,1.65499,0.380342,0.005179,-0.761292,0.68118,0.102929,0.024064,low
-4.3725,1.407866,-1.048283,1.3759,-1.038438,0.365961,0.651898,0.10274,-1.024181,1.215661,-0.662453,medium
0.222044,1.583478,0.975836,-2.648891,-0.179635,2.13547,1.420423,-0.328571,-2.243363,2.807565,-0.342106,high
-2.259631,3.628899,-0.051346,-1.568755,-0.837853,-2.043946,-0.422125,-0.541205,0.273106,-0.957915,0.19759,low
4.917979,1.060418,0.422518,0.669115,-1.880672,0.186181,1.597751,-1.359722,-0.295609,-0.340926,0.661056,low
6.07033,1.728038,0.859562,-1.305271,0.631796,-0.14797,-0.594217,0.136309,0.296705,-0.020246,0.457623,medium
3.891487,0.815842,1.427587,0.482626,1.643346,1.832492,0.779225,-2.034819,0.696156,1.093196,0.533191,medium
4.907744,-1.512965,0.259144,-1.008935,-2.372431,-0.662163,-0.573163,0.100341,0.616096,-0.111587,0.035841,low
5.840627,1.163271,-0.549626,-1.656965,0.354012,-0.61943,0.334216,-0.26002,-0.945321,0.386349,-0.148384,low
-2.932547,-5.165456,2.105899,2.169109,-1.414654,-0.187984,1.081598,-1.247366,-0.331822,-0.262909,-0.361858,medium
5.289445,-1.535919,-3.707932,-1.719466,3.160952,0.126044,0.138867,-0.45628,-0.346182,-0.044348,-0.828746,medium
5.274309,-1.405912,-3.526337,0.290957,-0.217287,1.295947,-0.45562,1.008737,0.296642,1.169314,0.017349,medium
5.723998,-1.271131,-1.862275,0.52925,-1.035905,-1.416157,-1.803504,2.363712,0.282502,0.714243,-1.410316,low
-0.72388,3.419988,-1.458077,-3.100969,0.016283,3.046112,1.667041,0.804365,-3.076012,1.637223,0.348002,medium
-2.322007,-9.316326,4.873515,-2.074149,-3.271362,1.892194,1.520004,-0.482329,-1.147696,0.476473,-1.151105,low
-2.607958,-1.190724,-2.609901,0.482308,-0.052179,0.132322,0.179554,-0.335637,0.04559,0.281197,0.251679,medium
3.688303,-3.454055,-2.966258,1.333796,-1.331518,1.621735,0.221563,-0.191077,0.575936,0.26289,1.244596,low
-4.46243,4.493734,-1.093108,-2.097028,-0.934101,1.876827,0.363595,0.053385,-0.899097,2.416162,0.276698,high
1.253341,-5.461672,1.800733,2.056995,1.978378,-2.940792,-0.769198,1.583764,-5.752286,-2.294058,3.009775,low
6.13083,0.647864,-1.489794,-0.264171,-2.616186,1.014877,0.816441,-1.595688,0.262251,0.330341,1.845592,low
-5.391503,-4.66798,3.335836,-2.961137,-0.071161,1.538505,0.660846,1.723151,-4.153164,0.029591,0.682811,medium
3.494412,-3.457348,-3.499876,2.582699,0.652289,1.152826,0.305614,-0.55074,0.405453,0.317861,0.374427,low
0.059326,5.251095,2.047608,-3.105924,0.768269,-3.696063,-1.342282,-0.616264,0.125378,0.582825,-0.700718,medium
6.283555,0.057282,-1.470101,-1.074148,-0.883891,-0.786332,-1.670124,1.711246,0.01324,0.999479,-0.652556,low
-1.802477,-9.036699,4.324308,-7.099721,-2.22859,1.427495,1.451551,-1.375062,-0.390366,0.368792,-0.208793,medium
0.590198,-2.498877,-1.2874,4.21033,-1.098379,0.442385,0.162924,-0.015269,0.06561,0.810209,-1.036877,low
-3.769198,4.000127,-2.022012,-2.935481,-0.724641,0.332867,-0.084339,-0.210917,-0.851693,0.620013,-0.019405,low
5.516305,0.108352,-0.707935,0.683562,-1.535684,0.298214,0.459525,-1.050714,0.237257,-0.043578,3.294252,low
-0.051423,-5.022907,-1.462469,-0.782883,1.069103,-0.053245,0.188524,-0.425048,0.321881,0.157166,-0.450675,low
