@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R1-2,5-6,9-19,21-30,32,34-38,40-43,45-51,53-59-weka.filters.unsupervised.attribute.RenameNominalValues-R11-N\'(-inf-0.980205]\':low, \'(0.980205-1.960411]\':medium, \'(1.960411-inf)\':high-I'

@attribute lat_dd numeric
@attribute lon_dd numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute atmo_pdep_2002 numeric
@attribute n_human_waste_2007 numeric
@attribute n_livestock.waste_2007 numeric
@attribute p_livestock_waste_2007 numeric
@attribute p_human_waste_kg_2007 numeric
@attribute runoffws numeric
@attribute logchl_A {low,medium,high}

@data
0.457874,0.348929,0.67875,0.571136,-0.077369,0.015421,1.331348,1.284585,-0.551347,0.35531,high
0.708805,0.896686,0.420896,0.259722,0.112375,0.112224,-1.10481,-0.920603,-0.222412,0.800536,low
0.819096,0.931565,0.390483,0.178694,-0.179581,0,-1.10481,-0.920603,-0.591376,0.792872,low
0.843897,0.487676,0.59045,0.588348,-1.006285,0.026551,0.809029,0.74874,-0.520603,0.473877,medium
0.390594,0.758955,0.36856,0.296805,0.44154,0.286659,0.466986,0.69055,0.775606,0.790042,medium
0.692301,0.684366,0.499765,0.290193,1.26133,0.172423,1.108919,1.163096,0.059309,0.721577,medium
0.910839,0.511343,0.50615,0.259722,-0.982332,0.050134,0.829861,0.880755,-0.449297,0.620993,low
0.667444,0.755934,0.646368,0.427201,1.604788,0.351841,0.446184,0.16174,1.283074,0.761741,medium
0.808016,0.911068,0.363329,0,-0.179581,0.12448,1.084465,0.839447,-0.16952,0.794465,low
0.540847,0.340967,0.400475,0.275856,-1.013889,0.132521,-0.602234,-0.667829,-0.134622,0.389043,low
0.357249,0.129678,0.314355,0,0.315197,0.456723,-1.10481,-0.920603,2.229152,0.538751,low
0.645557,0.833366,0.544169,0.40694,0.581396,0.669251,-1.10481,-0.920603,4.440628,0.770976,medium
0.937654,0.21218,0.397571,0.207458,-2.093859,0,-0.823801,-0.785894,-0.591376,0.583882,low
0.988225,0.374195,0.721884,0.456432,-1.737881,0.040832,-1.10481,-0.920603,-0.478444,0.294566,low
0.967606,0.20487,0.62856,0.419971,-2.140715,0,-0.993842,-0.870583,-0.591376,0.728913,low
0.629331,0.803998,0.480358,0.207458,1.920319,0.165767,-0.127197,-0.348277,0.025153,0.759971,low
0.515999,0.070705,0.311171,0.193877,-0.750876,0.114547,-1.012478,-0.875125,-0.212643,0.686692,low
0.306687,0.664355,0.401425,0.250829,1.766794,0.21345,0.443891,1.57498,0.288585,0.784859,medium
0.713615,0.707598,0.503379,0.250829,0.845775,0.214526,0.432564,0.138758,0.29638,0.675932,low
0.921101,0.982122,0.422079,0.219743,-0.387978,0.045753,-0.66688,-0.710537,-0.475607,0.78122,medium
0.733981,0.009654,0.652792,0.577862,-1.075343,0.193235,-1.10481,-0.920603,0.170105,0.899773,medium
0.930619,0.523626,0.482641,0.303094,-0.486015,0.068705,-0.237706,-0.414715,-0.387835,0.604432,low
0.693905,0.848945,0.476364,0.275856,0.233998,0,0.246763,-0.047637,-0.591376,0.774231,medium
0.83014,0.468033,0.677798,0.766201,-1.006285,0,1.00206,1.049871,-0.591376,0.407286,low
0.362151,0.476262,0.418491,0.268042,0.624117,0,-0.948948,-0.850881,-0.591376,0.614099,low
0.457793,0.816453,0.50244,0.512984,0.602398,0.20516,0.535308,0.918665,0.281711,0.715742,high
0.875455,0.575019,0.59045,0.389335,-0.302777,0,-1.10481,-0.920603,-0.591376,0.701639,low
0.728748,0.9165,0.428553,0.193877,-0.006387,0.228249,0.51731,0.223553,0.38017,0.773106,low
0.742939,0.885734,0.493806,0.207458,0.112375,0.410396,-0.227345,-0.450049,1.795584,0.80123,low
0.546889,0.222748,0.601479,0.614398,-2.012052,0.002459,-0.195653,-0.38444,-0.585203,0.386257,medium
0.77537,0.688841,0.501111,0.141612,0.788145,0.212537,-0.379338,-0.517676,0.283117,0.698903,low
0.377516,0.601813,0.513728,0.605308,0.518736,0.171829,0.082267,-0.143922,0.000979,0.759444,medium
0.80523,0.89399,0.467393,0.178694,-0.131398,0.149376,0.665497,0.364144,-0.137596,0.781125,low
0.833409,0.590905,0.62796,0.473878,-0.017649,0.044634,-0.703906,-0.731853,-0.466632,0.677966,medium
0.36578,0.551898,0.460978,0.34907,0.722665,0.117137,0.118643,0.693535,-0.201941,0.782305,medium
0.854147,0.442319,0.886432,0.808213,-1.320225,0.008146,0.418206,0.301428,-0.570404,0.308665,high
0.443758,0.475108,0.544555,0.582159,0.340712,0.065969,1.341451,1.343959,-0.397353,0.618943,low
0.969463,0.395762,0.768478,0.678365,-1.438718,0.022912,0.234757,0.012284,-0.530739,0.326254,low
0.353291,0.604601,0.456769,0.395474,0.478949,0.444926,-1.10481,-0.920603,2.108024,0.771415,medium
0.609659,0.759511,0.44243,0.268042,0.864399,0.248534,1.081252,0.933711,0.509043,0.738403,low
0.962904,0.120865,0.462617,0.275856,-1.337126,0.053497,-1.032027,-0.890876,-0.438966,0.574507,low
0.109251,0.746368,0.567977,0.412311,-0.299107,0.453021,0.560435,0.290567,2.195142,0.61471,low
0.693889,0.930447,0.452095,0.275856,0.243336,0.553625,-0.650976,-0.719208,3.195308,0.79184,low
0.30518,0.490297,0.519854,0.34907,0.691602,0.321741,0.503185,0.276834,1.038892,0.652399,medium
0.222292,0.715518,0.556024,0.386152,0.096548,0.133869,0.49597,1.263343,-0.127227,0.711919,medium
0.355958,0.658047,0.385672,0.193877,1.740417,0.299442,1.402248,2.764972,0.86858,0.789784,low
0.704395,0.715882,0.565348,0.480245,0.845775,0.389407,0.113428,-0.167395,1.602425,0.675818,medium
0.762614,0.614129,0.53586,0.268042,0.176345,0.136598,1.30405,1.171844,-0.114289,0.707259,medium
0.583112,0.313997,0.373553,0.193877,-1.065224,0,-1.10481,-0.920603,-0.591376,0.691294,low
0.691216,0.858376,0.380641,0.230959,0.233998,0.090725,0.808194,0.546589,-0.307916,0.756526,low
0.765982,0.92929,0.381779,0.193877,-0.006387,0.194782,-0.549649,-0.659306,0.181204,0.769204,low
0.845274,0.476602,0.542739,0.325568,-1.006285,0.023615,-0.03936,-0.226801,-0.528749,0.407286,low
0.370956,0.494432,0.537929,0.473878,0.624117,0.028394,1.383506,1.391564,-0.515444,0.696911,medium
0.412224,0.773652,0.525044,0.429524,0.414049,0.250015,0.987329,1.714239,0.53592,0.745016,medium
0.604416,0.72488,0.436401,0.259722,1.314032,0.626409,-1.10481,-0.920603,3.975158,0.704693,low
0.520359,0.593621,0.382344,0.089347,0.163458,0.227233,-0.190639,-0.371283,0.373546,0.714161,low
0.149317,0.408795,0.477079,0.118111,-0.802367,0.044685,-0.410938,-0.557904,-0.483374,0.384448,low
0.446888,0.629359,0.607876,0.587675,0.54498,0.092375,0.55853,0.601569,-0.301955,0.778414,high
0.485368,0.498814,0.569422,0.567241,0.241102,0.027224,1.485104,1.52894,-0.518518,0.679291,medium
0.542146,0.811887,0.588658,0.514183,0.48599,0.281833,1.425011,1.430468,0.740813,0.741273,medium
0.669546,0.677343,0.517247,0.275856,1.912129,0.238844,0.988863,1.012544,0.446396,0.721387,low
0.554261,0.818192,0.447835,0.268042,0.564535,0.445433,0.91509,0.689486,2.151915,0.732934,medium
0.905582,0.524119,0.4618,0.118111,-0.486015,0.026784,-0.208254,-0.384641,-0.519807,0.619995,medium
0.540104,0.29941,0.343572,0.230959,-1.013889,0.009755,-0.727254,-0.7364,-0.566504,0.665297,low
0.989781,0.288711,0.723937,0.739656,-2.238367,0,0.450283,0.228231,-0.591376,0.363079,low
0.699852,0.223177,0.358538,0.283224,-2.105121,0.245,1.488731,1.401042,0.48755,0.696911,low
0.693014,0.917346,0.540227,0.401335,0.243336,0.215795,0.810632,0.572824,0.302899,0.796811,medium
0.355418,0.529671,0.416858,0.309091,0.722665,0.046979,0.165497,0.873415,-0.45937,0.780759,medium
0.518265,0.034962,0.375368,0.161482,-0.532693,0.157036,-1.10481,-0.920603,-0.003417,0.736723,low
0.731256,0.711947,0.514407,0.141612,0.845775,0,-1.10481,-0.920603,-0.591376,0.681251,low
0.763873,0.480147,0.757147,0.692579,-0.659703,0,1.710679,1.921836,-0.591376,0.466636,high
0.339887,0.593622,0.531313,0.63881,0.767787,0.347005,-0.958753,-0.858058,0.650537,0.772722,medium
0.628024,0.784725,0.54036,0.118111,1.920319,0.274798,0.682482,0.432968,0.689623,0.782496,low
0.967789,0.448233,0.679467,0.569592,-1.496296,0.031703,-0.220824,-0.391332,-0.50573,0.317774,medium
0.530448,0.297674,0.322419,0.250829,-1.013889,0,-1.10481,-0.920603,-0.591376,0.698562,low
0.997314,0.423613,0.660216,0.442644,-1.438718,0.008913,0.252171,0.027531,-0.569199,0.341639,medium
0.623476,0.809946,0.562981,0.178694,1.22361,0.100642,0.984168,0.819756,-0.26948,0.746073,low
0.870922,0.447304,0.738323,0.660483,-1.032071,0.013532,0.674424,0.591261,-0.556294,0.329006,low
0.779099,0.482022,0.622659,0.523394,-0.71287,0.135376,1.486232,1.730044,-0.121313,0.508003,medium
0.954731,0.578806,0.514913,0.283224,-0.302777,0,-1.10481,-0.920603,-0.591376,0.696911,medium
0.638216,0.431444,0.539421,0.450702,-0.546424,0.101923,1.109943,1.138185,-0.265143,0.507298,medium
0.921388,0.091742,0.48772,0.395474,-1.631724,0.027749,0.075316,-0.146684,-0.517112,0.722518,medium
0.871191,0.44342,0.670896,0.434047,-1.171984,0.005871,0.849541,0.80301,-0.576444,0.341639,low
0.706159,0.806929,0.372941,0.161482,1.954276,0.102713,0.863737,0.602239,-0.261456,0.785036,low
0.507322,0.758826,0.412665,0.230959,0.790178,0.160522,0.524748,0.303886,-0.001624,0.781819,low
0.397158,0.43988,0.651002,0.614945,0.35183,0.067294,1.261021,1.260323,-0.39339,0.486592,high
0.860354,0.631519,0.591042,0.268042,-0.321579,0,-1.10481,-0.920603,-0.591376,0.687307,low
0.710644,0.925557,0.714775,0.581453,-0.006387,0.430344,-0.274369,-0.489603,1.977174,0.781708,medium
0.79145,0.605937,0.490068,0.219743,0.142152,0.134239,1.33224,1.201731,-0.126952,0.691575,low
0.780576,0.917058,0.402837,0,-0.006387,0.069261,-1.10481,-0.920603,-0.38572,0.773747,low
0.830789,0.530483,0.595821,0.427201,-0.365564,0.142725,1.47471,2.150809,-0.08742,0.613404,medium
0.682977,0.689994,0.501872,0.193877,1.912129,0.465786,0.697317,0.647701,2.315949,0.721577,low
0.903012,0.494836,0.577715,0.283224,-0.982332,0,-0.096942,-0.143209,-0.591376,0.510215,low
0.416687,0.400011,0.49278,0.340176,-0.387519,0.015683,0.362684,0.1859,-0.550292,0.46975,medium
0.823816,0.148764,0.293701,0.141612,-1.371216,0.02392,-1.103322,-0.919976,-0.527982,0.756773,low
0.68149,0.923275,0.441776,0.207458,0.470312,0.329177,-0.498992,-0.631459,1.09444,0.793307,low
0.432228,0.3259,0.394589,0.259722,-0.565089,0,-1.090866,-0.915119,-0.591376,0.564942,low
0.487671,0.046417,0.523497,0.478682,-0.532693,0.450683,-0.948669,-0.851302,2.17045,0.602117,medium
0.372465,0.212329,0.647934,0.716528,-1.423953,0.336085,-1.10481,-0.920603,1.155702,0.556008,medium
0.84536,0.268308,0.430022,0.241277,-2.029338,0.010448,0.311924,0.091118,-0.564611,0.638618,low
0.905691,0.432771,0.670774,0.611625,-1.032071,0.026016,0.752673,0.581298,-0.522551,0.288131,low
0.4847,0.735558,0.375967,0.219743,0.609197,0.11295,-0.491883,-0.604649,-0.206174,0.745834,low
0.749816,0.17848,0.40606,0.193877,-2.510287,0.021144,0.110553,-0.162012,-0.535552,0.590966,low
0.686462,0.907362,0.671383,0.652572,0.470312,0.493233,0.030554,-0.253758,2.584673,0.795039,medium
0.224146,0.576125,0.736389,0.733274,0.812461,0,1.257301,1.332061,-0.591376,0.766498,high
0.585476,0.10286,0.487071,0.511774,-1.558106,0.085737,0.413944,0.129213,-0.326797,0.554422,low
0.661052,0.662421,0.57762,0.34907,1.912129,0.256472,-0.397239,-0.476816,0.560967,0.721335,medium
0.578732,0.474643,0.622089,0.733055,-0.047426,0,1.136609,1.122388,-0.591376,0.51409,low
0.352062,0.69634,0.375368,0.141612,1.187976,0.330624,0.09659,1.045058,1.110519,0.775799,low
0.275292,0.741238,0.54036,0.392441,0.456115,0.349782,0.208978,0.778611,1.271767,0.697312,medium
0.861506,0.433004,0.709346,0.626932,-1.320225,0.012282,0.669776,0.580364,-0.559643,0.341923,high
0.567728,0.318094,0.305651,0,-1.039427,0.026645,-1.10481,-0.920603,-0.520211,0.58265,low
0.762664,0.138731,0.45029,0.31482,-2.217515,0.172036,2.160765,2.321049,0.057495,0.713631,low
0.184166,0.488173,0.563307,0.492106,0.383881,0.067089,1.246656,1.255539,-0.393411,0.563387,medium
0.868509,0.594213,0.524118,0.268042,-0.017649,0,-1.10481,-0.920603,-0.591376,0.703557,low
0.459081,0.615778,0.647733,0.657377,0.54498,0,-0.466733,-0.235226,-0.591376,0.769427,high
0.086907,0.737539,0.694176,0.617111,-0.299107,0.505811,0.838452,0.648154,2.713304,0.621118,high
0.725322,0.927463,0.496228,0.230959,-0.006387,0.530983,-0.567321,-0.675128,2.970946,0.769204,low
0.737285,0.616089,0.550804,0.424836,0.176345,0.39897,1.25448,1.143438,1.692158,0.667342,medium
0.755315,0.02375,0.41394,0.193877,-1.075343,0.044396,-1.10481,-0.920603,-0.468146,0.841848,low
0.46496,0.448278,0.482188,0.259722,0.387947,0.005408,-1.10481,-0.920603,-0.577924,0.494586,low
0.39247,0.228739,0.488793,0.389335,-1.694253,0.053789,-1.10481,-0.920603,-0.437781,0.16406,low
0.234713,0.6651,0.413092,0.320306,1.53318,0.078184,0.504481,1.480439,-0.353867,0.748614,medium
0.709286,0.68199,0.527924,0.178694,0.788145,0.36975,1.272956,1.431472,1.4355,0.716545,low
0.864543,0.510209,0.48772,0.275856,-1.006285,0.141221,1.346517,1.690364,-0.094385,0.589337,low
0.654235,0.754255,0.510969,0.398438,1.604788,0.338491,0.769825,0.518991,1.172153,0.761613,medium
0.580687,0.619997,0.588571,0.414916,0.705408,0.12003,0.435935,0.314873,-0.188652,0.693135,medium
0.824072,0.112255,0.245315,0,-1.667399,0,-1.10481,-0.920603,-0.591376,0.63439,low
0.821125,0.629528,0.508853,0.230959,0.142152,0.113393,1.190834,1.008745,-0.217623,0.686435,low
0.422839,0.339349,0.536554,0.389335,-0.565089,0,-1.10481,-0.920603,-0.591376,0.37333,low
0.88282,0.64173,0.533468,0.193877,-1.130205,0,-1.10481,-0.920603,-0.591376,0.70241,low
0.536194,0.522349,0.529853,0.401335,0.377133,0.092415,1.012716,0.889199,-0.302331,0.675461,medium
0.953703,0.407523,0.77244,0.64106,-0.792822,0.185304,-0.200275,-0.376759,-0.181353,0.213627,high
0.622564,0.339655,0.398061,0.290193,-0.160434,0.112614,1.410561,1.344897,-0.22061,0.471758,low
0.613724,0.236374,0.475402,0.309091,-1.348991,0.005918,-1.05939,-0.902179,-0.576377,0.498454,low
0.975252,0.121343,0.528521,0.414916,-1.337126,0,-1.10481,-0.920603,-0.591376,0.574463,medium
0.706836,0.442019,0.798267,0.665745,-0.989688,0,-1.10481,-0.920603,-0.591376,0.517343,medium
0.541378,0.080671,0.304513,0.207458,-0.867572,0.233858,-1.10481,-0.920603,0.415397,0.689167,low
0.810449,0.230484,0.478261,0.320306,-2.233434,0.008086,-1.086446,-0.91312,-0.570754,0.75605,low
0.322857,0.661493,0.426311,0.241277,2.156609,0.385123,-0.480545,-0.284128,1.566405,0.774737,medium
0.869153,0.614372,0.522558,0.31482,-0.577763,0,-1.10481,-0.920603,-0.591376,0.698903,medium
0.877031,0.968702,0.498207,0.303094,-0.387978,0,-1.10481,-0.920603,-0.591376,0.808894,medium
0.783469,0.009628,0.320458,0.141612,-2.182621,0.028527,-1.10481,-0.920603,-0.514948,0.880155,low
0.965185,0.462603,0.613096,0.693176,-1.496296,0.012279,-0.690657,-0.701849,-0.559914,0.39306,medium
0.595475,0.669029,0.609809,0.193877,1.295218,0.620082,-1.10481,-0.920603,3.90781,0.722232,low
0.675758,0.851947,0.50615,0.31482,0.233998,0.164756,0.874555,0.674167,0.02097,0.758981,medium
0.82957,0.927784,0.412665,0.241277,1.458712,0.147858,-1.10481,-0.920603,-0.082919,0.793971,low
0.82289,0.473511,0.769212,0.739241,-0.822743,0.035922,1.301478,1.281883,-0.493192,0.367612,high
0.391983,0.790973,0.293701,0,0.693692,0.296391,-1.10481,-0.920603,0.846612,0.720255,low
0.637979,0.248099,0.455908,0.296805,-1.348991,0,-1.10481,-0.920603,-0.591376,0.671574,low
0.55123,0.601407,0.652118,0.602331,0.163458,0.521866,-0.003477,-0.150165,2.873734,0.669584,medium
0.718805,0.899821,0.406964,0.089347,-0.006387,0,-1.10481,-0.920603,-0.591376,0.817571,low
0.72886,0.107712,0.630341,0.557384,-1.059539,0,1.289853,1.240236,-0.591376,0.645747,medium
0.78084,0.049663,0.477317,0.422426,0.301925,0.049795,-1.10481,-0.920603,-0.450565,0.861671,low
0.822019,0.546602,0.512184,0.250829,-0.444408,0.664217,-0.899956,-0.832468,4.388404,0.613864,medium
0.556541,0.7665,0.409632,0.207458,0.790178,0.080495,-0.447213,-0.563648,-0.347051,0.760273,low
0.869396,0.504023,0.59436,0.530947,-0.994277,0.073286,0.957039,1.487988,-0.371138,0.548965,low
0.564108,0.288736,0.384574,0.250829,-1.326755,0,-1.10481,-0.920603,-0.591376,0.594493,low
0.694693,0.923507,0.481277,0.268042,0.243336,0.32807,-0.44796,-0.593087,1.090982,0.798653,low
0.637179,0.445377,0.511492,0.320306,-0.546424,0.219497,2.031763,2.386579,0.324012,0.334187,medium
0.483395,0.089102,0.284489,0.118111,-1.254486,0.012017,-1.10481,-0.920603,-0.560448,0.682882,low
0.38733,0.472886,0.541424,0.623911,0.624117,0.048472,2.103478,2.34526,-0.454949,0.614099,medium
0.908659,0.439088,0.715102,0.536083,-1.032071,0.050455,0.896534,0.752425,-0.449577,0.302793,low
0.122047,0.747897,0.662217,0.595529,-0.299107,0.365766,0.778219,0.535649,1.402638,0.614919,high
0.684693,0.939869,0.43075,0.309091,0.470312,0.333745,-0.117306,-0.389576,2.066494,0.798799,low
0.204282,0.548882,0.49091,0.46718,0.932429,0.134138,-0.03258,-0.149414,-0.129121,0.776945,medium
0.260085,0.470275,0.466087,0.259722,0.691602,0.136529,-1.10481,-0.920603,-0.117121,0.560663,low
0.581866,0.078967,0.345164,0.178694,-0.485561,0.054349,-1.10481,-0.920603,-0.43613,0.696252,low
0.617414,0.335274,0.332622,0.118111,-0.160434,0.035071,-1.10481,-0.920603,-0.495707,0.548126,low
0.890539,0.372901,0.630635,0.738823,-1.837589,0.03108,-0.201802,-0.377991,-0.506418,0.393863,low
0.598441,0.429564,0.601632,0.591006,-0.516136,0.025953,0.690882,0.661322,-0.522213,0.131108,medium
0.891404,0.038777,0.472219,0.309091,-0.296563,0.064409,0.4023,0.723677,-0.403325,0.900082,low
0.735413,0.393435,0.601479,0.325568,-1.346878,0.005062,-0.185323,-0.350469,-0.578571,0.555696,low
0.572511,0.673024,0.4197,0.207458,1.295218,0.448842,-0.359344,-0.373931,2.151351,0.727413,low
0.775227,0.932286,0.38676,0.161482,-0.006387,0.048908,-0.816045,-0.801257,-0.453597,0.806776,low
0.853939,0.475217,0.706263,0.588348,-1.006285,0.025978,0.418249,0.241263,-0.522376,0.407286,high
0.666242,0.679705,0.583908,0.283224,1.912129,0.178513,1.403526,1.553835,0.091454,0.720784,low
0.490132,0.165528,0.561228,0.3447,-2.45349,0.001909,-0.935006,-0.843262,-0.586583,0.256515,low
0.746544,0.915347,0.397571,0.089347,-0.006387,0.15838,-1.10481,-0.920603,-0.011255,0.772505,low
0.838444,0.536073,0.463158,0.141612,-0.289143,0.188942,1.180269,1.452541,0.147741,0.631589,low
0.499105,0.494586,0.585868,0.505545,0.241102,0.014493,1.390925,1.411941,-0.553499,0.675369,high
0.530109,0.817772,0.47779,0.417468,0.564535,0.15328,-0.11036,-0.309061,-0.037031,0.714578,medium
0.393842,0.696927,0.308996,0,1.108523,0.092622,-0.100293,0.324993,-0.301622,0.816098,low
0.710175,0.789028,0.452095,0.268042,1.954276,0.169915,0.815852,0.54203,0.045795,0.795039,medium
0.695158,0.920523,0.410508,0.089347,0.243336,0.384881,-0.746826,-0.763772,1.567335,0.798492,low
0.833571,0.42782,0.64933,0.813938,-1.637766,0.007674,0.346748,0.169568,-0.571906,0.384025,high
0.368746,0.46691,0.439122,0.089347,0.624117,0.013357,-0.034494,-0.232412,-0.556915,0.609601,medium
0.760452,0.523211,0.718294,0.669734,-0.461269,0.045951,1.336459,1.803204,-0.462694,0.643992,high
0.940172,0.414528,0.712513,0.629884,-0.792822,0.026262,0.781523,0.612105,-0.520749,0.37333,high
0.660875,0.40016,0.597819,0.43625,-1.403382,0.017699,0.084878,-0.094301,-0.54517,0.551669,medium
0.61493,0.793684,0.487504,0.34907,1.920319,0.213284,1.10979,0.925869,0.28768,0.787813,medium
0.916565,0.453538,0.618475,0.389335,-1.032071,0.032879,0.564692,0.402361,-0.50251,0.328422,medium
0.933659,0.139834,0.457055,0.275856,-1.226358,0.033727,-1.027451,-0.892873,-0.500429,0.795316,medium
0.318848,0.221372,0.603151,0.3447,-1.404818,0.733229,0.407626,0.094558,4.812007,0.265732,low
0.888764,0.534144,0.509916,0.303094,-0.486015,0.037987,0.217175,0.330352,-0.487002,0.620246,low
0.249114,0.437867,0.500151,0.290193,-0.162117,0.018493,1.000357,0.878481,-0.543447,0.375755,low
0.771151,0.470666,0.711842,0.857059,-0.659703,0,1.373203,1.553786,-0.591376,0.398502,high
0.649442,0.868077,0.527324,0.36894,0.83824,0.344661,0.02304,-0.256911,1.229461,0.782711,medium
0.955883,0.590073,0.472715,0.178694,-0.302777,0,-1.10481,-0.920603,-0.591376,0.69788,low
0.624515,0.701899,0.63221,0.775487,0.483118,0.214763,1.398424,1.693346,0.297961,0.709476,medium
0.907729,0.088139,0.667758,0.268042,-1.862134,0.072441,1.033271,0.895388,-0.374659,0.481404,low
0.305293,0.481393,0.531892,0.409653,0.691602,0.291118,1.050845,0.906596,0.809282,0.620563,medium
0.504266,0.758041,0.443726,0.296805,0.790178,0.196707,0.350748,0.121092,0.191315,0.780967,low
0.736303,0.258164,0.299839,0.089347,-1.987961,0.000819,-1.095451,-0.916772,-0.589328,0.654196,low
0.584633,0.170268,0.46635,0.325568,-2.656592,0.015287,-0.515854,-0.604445,-0.551723,0.45424,low
0.72594,0.917817,0.45029,0.290193,-0.006387,0.132608,-0.180675,-0.409004,-0.133988,0.786977,low
0.690663,0.891299,0.531168,0.419971,-0.075353,0.269256,0.974571,0.718755,0.651313,0.792872,low
0.796657,0.9107,0.468684,0.303094,-0.179581,0.024852,-1.10481,-0.920603,-0.52512,0.784495,low
0.845899,0.469488,0.606859,0.714778,-1.006285,0.038932,-1.10481,-0.920603,-0.485284,0.405842,medium
0.512249,0.529817,0.623288,0.535072,0.377133,0.077511,1.923752,2.304267,-0.356786,0.705819,medium
0.358062,0.253721,0.495628,0.250829,1.305716,0.229123,-1.00814,-0.887837,0.385617,0.294742,low
0.677047,0.691333,0.584178,0.419971,0.92733,0.178621,1.331001,1.434128,0.092017,0.71928,medium
0.254075,0.592598,0.449069,0.230959,0.812461,0.039347,-1.10481,-0.920603,-0.482231,0.758975,low
0.261838,0.702369,0.418085,0.386152,0.862797,0.12868,0.41226,1.021004,-0.150997,0.731365,medium
0.435162,0.67987,0.676607,0.655795,0.784177,0.239468,1.145889,1.042741,0.448185,0.786264,high
0.847978,0.56079,0.440788,0.178694,-0.017649,0.117414,0.663255,0.48855,-0.200581,0.64946,low
0.464002,0.491266,0.433258,0.31482,0.340712,0.127492,-0.533007,-0.610965,-0.15639,0.695074,low
0.505342,0.193432,0.562108,0.489241,-2.311669,0.0185,-0.987491,-0.871,-0.543072,0.416284,medium
0.607667,0.339906,0.495024,0.320306,-0.57202,0.667721,0.780975,0.586268,4.426652,0.549191,medium
0.927066,0.439278,0.863367,0.863094,-1.032071,0.002358,0.339692,0.12854,-0.585361,0.361615,high
0.392418,0.730398,0.221297,0.118111,0.485995,0,-0.95563,-0.786146,-0.591376,0.729565,low
0.996281,0.188719,0.314355,0,-1.704039,0,-1.10481,-0.920603,-0.591376,0.838393,low
0.326707,0.228497,0.502816,0.320306,-1.404818,0.018432,-0.762508,-0.765555,-0.544194,0.530869,low
0.421858,0.263164,0.580531,0.419971,-0.740809,0.017885,-1.10481,-0.920603,-0.544703,0.245283,low
0.75299,0.186474,0.603527,0.516548,-2.510287,0.012238,0.417151,0.128733,-0.560085,0.681817,medium
0.825307,0.262834,0.272917,0.250829,-1.910105,0,-1.10481,-0.920603,-0.591376,0.636378,low
0.314999,0.652845,0.383465,0.193877,2.156609,0.381937,-0.506814,-0.28336,1.540879,0.792273,low
0.856856,0.604956,0.547348,0.386152,-0.164988,0.000207,-1.10481,-0.920603,-0.590858,0.699075,medium
0.63093,0.698888,0.701747,0.681662,0.483118,0.203135,1.487777,1.887154,0.227239,0.697285,high
0.960923,0,0.379491,0.141612,-2.030573,0.004245,-1.10481,-0.920603,-0.580773,0.990318,low
0.641219,0.230581,0.482867,0.296805,-1.348991,0.032186,0.478745,0.243792,-0.504879,0.615379,low
0.859811,0.435181,0.572855,0.401335,-1.320225,0.045265,0.060461,-0.092637,-0.464471,0.341639,low
0.358489,0.47819,0.482188,0.357389,0.624117,0.093611,1.516317,1.542477,-0.297276,0.614099,medium
0.441034,0.781354,0.478965,0.357389,0.648197,0.451217,0.494163,0.689438,2.176156,0.717244,medium
0.729575,0.634061,0.552012,0.365203,0.176345,0.418345,0.583543,0.340831,1.871666,0.686679,medium
0.68536,0.575469,0.770353,0.607641,-0.461269,0.082157,1.342003,1.768145,-0.340136,0.677693,medium
0.875795,0.599415,0.515417,0.230959,-0.302777,0,-1.10481,-0.920603,-0.591376,0.703557,low
0.631949,0.755637,0.473454,0.376103,0.864399,0.210853,1.025729,1.129198,0.273407,0.728291,medium
0.533668,0.380949,0.558995,0.230959,-0.310679,0.006748,-0.323842,-0.44613,-0.574179,0.213627,medium
0.085379,0.74394,0.605686,0.505545,-0.299107,0.617653,-1.10481,-0.920603,3.880716,0.661818,medium
0.50384,0.640355,0.580531,0.442644,1.253577,0.117652,-0.258277,-0.214892,-0.199638,0.729753,medium
0.66958,0.863818,0.481277,0.401335,0.233998,0.160066,-1.10481,-0.920603,-0.003651,0.787034,medium
0.796248,0.045033,0.294956,0.398438,-1.281403,0,-1.10481,-0.920603,-0.591376,0.874276,low
0.843166,0.496951,0.746678,0.68551,-1.006285,0.03668,1.470697,1.834505,-0.491006,0.498301,high
0.507743,0.480196,0.575312,0.635593,0.241102,0.145926,0.89443,0.887752,-0.072342,0.62025,medium
0.380423,0.233365,0.470213,0.549463,-1.423953,0.045765,-1.10481,-0.920603,-0.463249,0.460266,medium
