@relation 'bigdata-change4-normalized - bigdata-change4-normalized-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,60-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R117-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-33,35-50,52-59-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute nani numeric
@attribute wetlands numeric
@attribute lat_dd numeric
@attribute lon_dd numeric
@attribute wsarea_km2 numeric
@attribute lake_area_ha numeric
@attribute ntl numeric
@attribute ptl numeric
@attribute snow_yrmean numeric
@attribute fire numeric
@attribute fire_yrmean numeric
@attribute lst numeric
@attribute lst_yrmean numeric
@attribute npp numeric
@attribute npp_yrmean numeric
@attribute precip numeric
@attribute precip_yrmean numeric
@attribute tmean numeric
@attribute tmean_yrmean numeric
@attribute atmo_pdep_2002 numeric
@attribute atmo_pdep_2007 numeric
@attribute tot_ndep_2000 numeric
@attribute tot_ndep_2007 numeric
@attribute tot_sdep_2000 numeric
@attribute tot_sdep_2007 numeric
@attribute n_cbnf_2007 numeric
@attribute n_crop_n_rem_2007 numeric
@attribute n_fert_farm_2007 numeric
@attribute n_fert_urban_2007 numeric
@attribute human_n_demand_2007 numeric
@attribute n_human_waste_2007 numeric
@attribute n_livestock_food_demand_2007 numeric
@attribute n_livestock.waste_2007 numeric
@attribute n_livestock_n_content_2007 numeric
@attribute n_rock_2007 numeric
@attribute p_crop_removal_2007 numeric
@attribute p_f_fertilizer_2007 numeric
@attribute p_livestock_demand_2007 numeric
@attribute p_livestock_waste_2007 numeric
@attribute p_livestock_production_2007 numeric
@attribute p_nf_fertilizer_2007 numeric
@attribute p_human_food_demand_kg_2007 numeric
@attribute p_human_nonfood_demand_kg_2007 numeric
@attribute p_human_waste_kg_2007 numeric
@attribute p_accumulated_ag_inputs_2007 numeric
@attribute napi numeric
@attribute 'total input' numeric
@attribute legacy numeric
@attribute damdensws numeric
@attribute pctwdwet2011ws numeric
@attribute pcthbwet2011ws numeric
@attribute runoffws numeric
@attribute clayws numeric
@attribute sandws numeric
@attribute omws numeric
@attribute bfiws numeric
@attribute agkffactws numeric
@attribute p2o5ws numeric
@attribute depth numeric
@attribute logchl_A {'\'(-inf-0.980205]\'','\'(0.980205-1.960411]\'','\'(1.960411-inf)\''}

@data
0.296817,0.024436,0.530509,0.762322,-0.023884,0.000971,0.480588,0,0.402416,-0.156255,-0.139482,-1.245811,-0.172585,0.984888,0.73517,0.789805,0.948346,-0.444554,0.016976,0.790178,1.000817,0.825278,0.821567,0.868953,0.804085,-0.815046,-0.682463,-0.850134,0.020184,0.084536,0.070548,0.226446,-0.140249,-0.42873,0.384661,-0.709227,0.041031,-0.254035,-0.330963,-0.351098,-0.378354,-0.392506,-0.348288,-0.38167,0.213588,-0.191492,-0.474401,0.471856,-0.319675,0.007987,-0.661385,0.810506,0.655558,0.562429,0.091363,0.636182,0.029696,-0.05185,0.863737,'\'(-inf-0.980205]\''
0.129237,0.013247,0.802425,0.306335,-0.094143,-0.12414,0.392556,0.268042,0.983394,-0.156255,-0.316241,-3.983347,-4.938163,0.806339,0.235235,0.738693,0.086491,-4.323107,-4.161186,-1.958494,-0.414366,0.394704,0.532039,0.232406,0.264057,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.355287,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.267418,0.013892,-0.771855,0.602308,0.458175,0.820158,0.102945,0.854227,0,-0.623172,0.715924,'\'(-inf-0.980205]\''
0.567594,0.650519,0.675666,0.682392,-0.091921,-0.130871,0.513898,0.207458,0.558263,-0.156255,0.062482,0.121069,-0.139495,0.857963,0.449348,0.735739,0.49157,0.237075,0.161625,1.912129,2.361609,0.805515,0.876377,0.691735,0.646986,1.539398,1.332204,1.246355,0.115357,0.201253,0.178417,0.500143,1.078999,1.155179,0.322862,1.592271,0.556501,1.115022,1.124024,0.976043,-0.134158,-0.009107,0.038,0.090929,1.185908,0.524425,1.464711,1.091674,-0.122957,0.679469,-0.478313,0.721577,0.612387,0.754764,0.581114,0.847067,0.423935,-0.303151,0.741107,'\'(-inf-0.980205]\''
0.222563,0.382653,0.712821,0.399285,-0.090112,-0.106252,0.717098,0.735651,0.641793,-0.156255,-0.316241,1.914216,0.627734,0.707284,0.243012,0.533593,-0.831851,0.716437,-0.177566,-1.346878,-0.238985,0.486782,0.576258,0.206007,0.219295,-0.699863,-0.675563,-0.606145,0.000137,0.001216,0.000955,0.108042,-0.672788,-0.744348,0.289891,-0.7163,0.020215,-0.676314,-0.696031,-0.669136,-0.428845,-0.550559,-0.503537,-0.588986,-0.266613,-0.729169,-0.784166,-1.176753,-0.341681,0.06231,1.581059,0.555372,0.198509,0.974449,0.062428,0.934982,0.002232,-0.870456,0.403151,'\'(1.960411-inf)\''
0.523776,0.309078,0.489763,0.813938,-0.095749,-0.130293,0.514407,0.427201,0,1.147843,0.513486,-0.089837,0.5318,0.856682,0.631968,0.69602,1.069793,0.454235,0.758297,0.564535,0.569235,0.718765,0.779217,0.601105,0.58372,0.125885,0.492852,0.523498,0.055475,0.153301,0.132962,0.522568,1.19533,1.255828,0.269656,0.354746,0.314816,1.841049,1.85069,2.113485,-0.010498,-0.193608,-0.149556,-0.131719,1.065072,1.829674,1.521739,1.394019,0.252599,0.313943,-0.543094,0.715514,0.838762,0.671498,0.045867,0.726589,0.248243,-0.777878,0.45592,'\'(0.980205-1.960411]\''
0.457056,0.660743,0.467687,0.617415,-0.097217,-0.133217,0.533752,0.518871,0,-0.156255,-0.269688,0.601993,0.52027,0.522929,0.44043,0.134701,1.078852,1.519362,0.831164,0.54498,2.300945,0.773268,0.791829,0.644962,0.56646,1.472188,1.315742,1.24413,0,0,0,0.21196,-0.248243,-0.356868,0.378215,1.506685,0.589413,0.140553,0.028673,0.030646,-0.42969,-0.552344,-0.505273,-0.591376,0.961248,-0.838104,1.206155,-1.176753,-0.341681,0.650292,1.314067,0.741553,0.777039,0.535096,0.06751,0.53714,0.357326,-0.315815,0.496958,'\'(0.980205-1.960411]\''
0.13017,0,0.828786,0.130236,-0.097091,-0.132301,0.412665,0.268042,0.915149,-0.156255,10.07206,0.028431,-1.717834,0.858218,0.43501,0.433792,0.86312,-2.110967,-1.802201,-1.576082,-0.066956,0.29725,0.295486,0.170641,0.152327,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.22468,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,1.310456,0,-0.771855,0.635891,0.633487,0.542051,0.186963,0.906348,0,0.747591,0.525049,'\'(-inf-0.980205]\''
0.13968,0.461286,0.758255,0.91983,-0.097203,-0.132416,0.431111,0.275856,0.620522,-0.156255,-0.316241,-1.123123,-0.955808,0.98337,0.759045,0.811802,0.972888,-0.248248,-0.447965,-0.006387,-0.266609,0.611356,0.61391,0.535736,0.511429,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.183647,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0.483775,-0.771855,0.772505,0.137299,0.909673,0.412614,0.853411,0,-0.132376,0.56737,'\'(-inf-0.980205]\''
0.445384,0.400932,0.76315,0.891431,0.014039,-0.074662,0.408306,0.34907,0.659202,-0.156255,-0.303601,-0.793327,-1.010573,0.950456,0.688691,0.696392,0.696042,-0.214427,-0.51389,0.112375,-0.117312,0.674862,0.659848,0.581285,0.506904,-0.842339,-0.989571,-0.984392,0.058148,0.161953,0.141061,0.411878,0.682189,0.553067,0.121693,-0.848995,0.123405,0.435305,0.388108,0.217999,-0.259082,-0.168768,-0.124481,-0.101259,0.588724,0.778354,0.208598,0.672854,-0.236215,0.372883,0.306518,0.770894,0.588525,0.656716,0.281245,0.773557,0.167463,0.697791,0.58531,'\'(-inf-0.980205]\''
0.579037,0.075278,0.388031,0.768193,-0.092482,-0.127248,0.62379,0.605308,0,-0.156255,0.641229,0.345429,0.840065,0.810508,0.518272,0.785337,0.723336,0.775137,1.041677,0.331937,0.481796,0.780214,0.771389,0.601695,0.47293,0.877419,0.910004,1.00102,0.172827,0.279331,0.254827,0.526247,1.128863,1.572843,0.23847,0.924106,0.482353,2.336715,2.480862,2.675116,1.268786,0.39259,0.456203,0.551032,1.156488,2.399082,2.156587,1.499545,-0.195875,0.078948,-0.771855,0.722454,0.867947,0.429563,0.041084,0.55235,0.442121,-0.290424,0.503939,'\'(1.960411-inf)\''
0.155474,0.043354,0.356773,0.192471,0.304259,-0.061872,0.481734,0.296805,0.008112,-0.156255,-0.244134,2.214411,1.624919,0.616258,0.183562,0,-2.177752,0.895507,1.112941,-1.505657,1.091147,0.383692,0.395981,0.100435,0.08165,-0.8275,-1.032182,-1.02218,0.004158,0.004341,0.003419,0.03293,-0.98432,-0.895304,0.14588,-0.865182,0.009547,-0.896047,-0.868382,-0.808867,-0.41683,-0.545901,-0.498992,-0.58275,-0.306477,-0.76894,-0.92272,0.01106,-0.337105,0.034382,-0.694156,0.398803,0.720827,0.74305,0.075919,0.527029,0.001288,0.12699,0.729542,'\'(-inf-0.980205]\''
0.515002,0.369766,0.927334,0.433348,-0.096946,-0.127088,0.676336,0.55908,0.770046,-0.156255,0.480468,-0.186503,-0.683508,0.823355,0.314433,0.745833,-0.883485,-0.461597,-1.188882,-1.032071,-0.306735,0.55723,0.589039,0.384071,0.328685,1.046425,1.00682,0.987291,0,0,0,0.459459,0.947566,0.638181,0.334463,1.008467,0.505416,0.890776,0.81468,0.837234,-0.42969,-0.552344,-0.505273,-0.591376,0.751154,0.91357,1.206517,0.671354,-0.341681,0.011756,1.563065,0.304285,0.730413,0.552988,0.150902,0.522495,0.212043,-0.133971,0.481903,'\'(0.980205-1.960411]\''
0.268266,0.022821,0.998976,0.165702,-0.096075,-0.122654,0.272917,0,0.763491,-0.156255,-0.025101,0.443189,-1.058895,0.907513,0.586713,0.46099,-1.532027,0.532896,-0.353535,-1.468937,-1.776654,0.082641,0.140301,0.087642,0.084136,-0.428447,-0.531456,-0.790074,0.071875,0.100754,0.084921,0.111152,-0.631545,-0.800236,0.043424,-0.68377,0.025002,-0.68269,-0.701827,-0.672578,-0.354617,-0.399308,-0.355023,-0.390425,-0.064318,-0.617979,-0.763432,-1.176753,-0.341681,0.010689,-0.687932,0.686435,0.484723,0.719899,0.124743,0.923626,0.006967,-0.329492,0.739767,'\'(-inf-0.980205]\''
0.376185,0.146644,0.597779,0.787975,-0.057967,0.003876,0.517247,0.178694,0.574001,-0.156255,-0.147668,-1.006765,-0.345174,0.958304,0.630392,0.75881,0.715795,-0.553842,-0.139409,0.973968,1.116397,0.809809,0.821973,0.959906,0.926111,0.229313,0.35008,-0.281039,0.114733,0.210974,0.187785,0.371077,0.501495,0.291714,0.359493,0.135967,0.120824,0.304594,0.235733,0.118982,0.023768,0.031709,0.079888,0.13912,0.575673,0.117465,0.119503,0.714525,-0.254052,0.096185,-0.270742,0.794065,0.647962,0.595471,0.100907,0.688962,0.150942,0.505337,0.762949,'\'(-inf-0.980205]\''
0.151387,0.234557,0.512946,0.291621,-0.095992,-0.127617,0.366627,0,0.906647,-0.156255,-0.316241,-1.489404,-2.557271,0.859739,0.327834,0.801155,0.862391,-2.301322,-3.085576,-1.013889,0.944555,0.546216,0.596893,0.338036,0.321401,-0.867303,-1.086036,-1.055057,0.000971,0.024954,0.019979,0,-1.10481,-0.961101,0.448853,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42808,-0.513034,-0.466899,-0.538997,-1.297934,-0.80811,-0.983802,-1.176753,0.020448,0.23847,-0.646551,0.566256,0.610687,0.750326,0.097141,0.879297,0,0.953048,0.756294,'\'(-inf-0.980205]\''
0.658836,0.815625,0.112046,0.757384,-0.097097,-0.130843,0.466872,0.386152,0,-0.156255,0.438568,0.475357,1.303918,0.833476,0.763561,0.905225,0.261676,1.446312,1.667343,-0.299107,-0.098357,0.742148,0.770123,0.560146,0.481665,-0.864662,-0.632826,-0.294377,0.790381,0.53404,0.514536,0.204206,-0.229683,-0.536515,0.370557,-0.741789,0.090753,-0.349275,-0.416308,-0.429441,3.74533,2.656048,2.999286,2.803037,0.370676,1.747383,0.270934,0.781565,-0.341681,0.824681,1.769818,0.690733,0.180597,0.997007,0.063609,0.792449,0.00107,0.700306,0.516969,'\'(-inf-0.980205]\''
0.597576,0.572286,0.244244,0.576782,-0.096217,-0.075987,0.659947,0.688013,0,-0.156255,0.153922,0.301349,1.011467,0.824302,0.50584,0.837671,0.882289,0.952536,1.310478,0.812461,1.537153,0.651858,0.632422,0.48776,0.439571,1.388627,1.339847,1.564152,0.037444,0.139724,0.120352,0.171909,-0.368157,-0.648227,0.304934,1.606426,0.368907,-0.452152,-0.508963,-0.506232,-0.356726,-0.239947,-0.19618,-0.188965,0.613966,-0.838104,0.349151,-1.176753,-0.341681,0.584068,0.142344,0.751899,0.696008,0.306412,0.148465,0.603069,0.629012,0.075932,0.575926,'\'(1.960411-inf)\''
0.584684,0.232776,0.269153,0.456702,-0.096989,-0.132775,0.621771,0.576398,0,-0.156255,-0.316241,0.279171,1.338643,0.79314,0.336047,0.72412,0.592085,0.964321,1.179736,-0.147088,0.275813,0.631651,0.789355,0.330711,0.367426,-0.804776,0.35387,0.862632,0.102908,0.208491,0.185388,0.526963,1.24751,1.142537,0.371188,0.249974,0.277184,1.160063,1.133236,1.118891,-0.232426,0.023165,0.071111,0.129064,0.774661,1.249783,0.958349,1.22276,0.539454,0.244125,-0.771855,0.472574,0.7855,0.622902,0.117551,0.24792,0.137094,-0.248659,0.586603,'\'(0.980205-1.960411]\''
0.331968,0.19754,0.587142,0.100198,-0.097166,-0.114757,0.567873,1,0.147979,-0.156255,-0.111888,2.25498,1.550044,0.681889,0.159797,0.007932,-5.135575,0.196526,0.450216,-1.558106,-1.901003,0.173422,0.178515,0.035361,0.020532,0.416808,0.038851,-0.680437,0.006812,0.138748,0.119451,0.205386,-0.253371,-0.446616,0.280796,-0.355044,0.038287,-0.412912,-0.456048,-0.504462,-0.415975,-0.242298,-0.198541,-0.19188,-0.076103,-0.597492,-0.574298,-1.176753,-0.341681,0.188863,-0.530877,0.554422,0.528805,0.890824,0.028778,0.820225,0,1.487603,0.816712,'\'(-inf-0.980205]\''
0.531403,0.236271,0.582327,0.524739,-0.078119,0.244768,0.470969,0.325568,0.388276,-0.156255,-0.041697,0.227023,0.364368,0.806339,0.44245,0.542735,0.613243,0.788157,0.480338,0.483216,0.799086,0.77155,0.848483,0.444112,0.458519,1.616689,1.350049,1.162104,0.128959,0.118452,0.100864,0.470581,0.972502,0.835002,0.310965,1.548798,0.522706,0.976006,0.924608,0.906033,-0.003796,-0.302995,-0.25931,-0.267795,1.097662,-0.305351,1.306019,0.807873,-0.186556,0.230647,-0.50441,0.675994,0.809563,0.306205,0.161257,0.458757,0.650592,0.97525,0.676714,'\'(0.980205-1.960411]\''
0.475154,0.518183,0.648334,0.872376,-0.097067,-0.125699,0.603603,0.524501,0.354943,-0.156255,-0.316241,-1.182338,-0.29815,0.91331,0.733124,0.504398,1.069282,-0.493151,0.134418,0.83824,0.925521,0.895315,0.955006,0.701572,0.670828,-0.867303,-1.086036,-1.055057,0.261021,0.379532,0.355722,0,-1.10481,-0.961101,0.390187,-0.877114,0,-0.966664,-0.920603,-0.850623,0.397489,1.11991,1.243341,1.322268,-1.297934,0.58731,-0.814785,-1.176753,2.008963,0.543446,-0.771855,0.752248,0.345724,0.831131,0.288128,0.804627,0,-0.600787,0.465106,'\'(0.980205-1.960411]\''
0.488936,0.702619,0.964737,0.423807,-0.097224,-0.132026,0.732973,0.544842,0.783563,-0.156255,-0.316241,0.475357,-0.450403,0.804213,0.306749,0.59464,-0.904387,-0.555098,-1.278985,-1.438718,-1.165662,0.506264,0.510829,0.334731,0.30123,1.171148,1.309215,1.358794,0,0,0,0.359348,0.476866,0.107628,0.631475,1.570068,0.610514,0.369983,0.269639,0.245035,-0.42969,-0.552344,-0.505273,-0.591376,0.756194,-0.469376,1.327864,0.066741,-0.341681,0,3.690563,0.298826,0.379917,0.919689,0.148306,0.507276,0.018377,-0.914829,0.341904,'\'(0.980205-1.960411]\''
0.12926,0.456825,0.607263,0.303002,-0.095383,-0.117444,0.306777,0.118111,0.960613,-0.156255,-0.316241,-1.006765,-3.340501,0.867137,0.317813,0.607804,0.304478,-1.572256,-2.656957,-0.57202,0.199539,0.452185,0.421559,0.270122,0.189338,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.464024,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0.423401,0.629936,0.662521,0.579273,0.756207,0.052619,0.890335,0,0.922383,0.898611,'\'(-inf-0.980205]\''
0.538124,0.514064,0.351295,0.575879,-0.097069,-0.123878,0.557062,0.505545,0,0.487696,1.641619,0.098073,0.869174,0.815572,0.380279,0.754281,0.39084,0.646336,1.149876,0.557902,1.245026,0.65062,0.723542,0.454566,0.400106,2.001553,1.761119,1.6718,0.237523,0.129965,0.11137,0.302056,0.195172,-0.094688,0.343751,2.289711,0.665538,0.266403,0.158609,0.148484,0.066222,-0.269853,-0.226168,-0.226216,0.989627,-0.838104,1.494914,-1.176753,-0.341681,0.525427,-0.110737,0.754782,0.928942,0.283435,0.115368,0.615009,0.615382,-0.449454,0.501649,'\'(0.980205-1.960411]\''
0.407032,0.336083,0.966845,0.043678,-0.097188,-0.132664,0.529115,0.31482,0.572075,-0.156255,-0.316241,-0.646262,-0.371075,0.999049,0.807143,0.614453,0.90178,-0.651771,0.075859,-0.798112,-1.164662,0.471586,0.502081,0.264061,0.16007,-0.867303,-1.086036,-1.055057,0.339747,0.261255,0.236923,0,-1.10481,-0.961101,0.530425,-0.877114,0,-0.966664,-0.920603,-0.850623,0.863371,0.287506,0.34556,0.43352,-1.297934,0.102994,-0.712676,-1.176753,-0.341681,0.352468,-0.771855,0.958629,0.230938,0.920689,0.222448,0.752811,0,-0.376563,0.641647,'\'(0.980205-1.960411]\''
0.536259,0,0.867564,0.443967,-0.096626,-0.127839,0.712094,0.417468,0.749852,-0.156255,-0.316241,-0.462414,-0.463161,0.852776,0.313584,0.727194,-0.746343,-0.302956,-0.786928,-1.320225,-0.585834,0.550281,0.653477,0.317389,0.307673,1.276328,1.214218,1.207324,0.008405,0.004598,0.003622,0.470541,0.98056,0.797132,0.322822,1.347435,0.547408,1.008371,0.966501,0.9321,-0.413074,-0.545497,-0.498599,-0.582212,0.799648,0.731365,1.371052,0.656581,-0.341681,0,-0.771855,0.341639,0.569305,0.756295,0.162055,0.566257,0.087152,-0.463897,0.428139,'\'(-inf-0.980205]\''
0.247245,0.002529,0.758885,0.147857,-0.093694,-0.129716,0.612266,0.688631,0.271276,9.341672,-0.245951,2.214894,0.954537,0.606147,0.204186,0.161678,-1.545498,0.962862,0.104582,-2.217515,-2.692699,0.31363,0.344236,0.130255,0.206225,-0.867303,-1.086036,-1.055057,0.105188,0.102265,0.086272,0,-1.10481,-0.961101,0.088351,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.26751,-0.348109,-0.304253,-0.324891,-1.297934,-0.641273,-0.952209,-1.176753,-0.276722,0.002653,-0.771855,0.714828,0.705868,0.629235,0.127645,0.899624,0.001591,0.07627,0.435597,'\'(0.980205-1.960411]\''
0.641623,0.327281,0.852972,0.038422,-0.091821,-0.12117,0.425554,0.303094,0.085835,-0.156255,-0.316241,-0.210972,-0.124542,0.955086,0.774693,0.537573,1.28642,-0.591921,0.261951,-0.610658,-0.9444,0.442393,0.477562,0.307525,0.209024,-0.588674,0.611492,0.956039,0.751527,0.413501,0.390393,0.428744,0.793557,0.50959,0.157658,0.49225,0.526412,0.798485,0.719279,0.720503,2.234711,1.283142,1.424574,1.487349,0.897546,1.784251,1.325907,1.134013,-0.258583,0.329957,-0.460153,0.92008,0.785316,0.528,0.15887,0.758299,0.192504,0.476542,0.729542,'\'(0.980205-1.960411]\''
0.444817,0.059214,0.423442,0.750347,0.0022,-0.023231,0.441448,0.372571,0.017152,4.493977,0.239813,-0.204573,0.453189,0.941635,0.729408,0.737189,0.858327,0.321378,0.694303,0.462243,0.598347,0.654912,0.696866,0.53641,0.49164,-0.638709,-0.45567,-0.243852,0.196074,0.257836,0.23355,0.287704,0.090695,-0.030198,0.169021,-0.596948,0.161349,0.32231,0.251188,0.141639,0.900655,0.270089,0.327299,0.413862,0.455581,0.903601,0.27907,0.735944,-0.201538,0.05842,-0.743151,0.798532,0.681994,0.72892,0.116004,0.838907,0.063895,-0.397753,0.696734,'\'(0.980205-1.960411]\''
0.13258,0.081027,0.73577,0.260833,-0.097184,-0.13285,0.411376,0.230959,0.902764,-0.156255,-0.316241,-0.893042,-1.817824,0.810508,0.265707,0.510808,-0.600119,-2.340359,-1.963221,-1.987961,-0.85171,0.188878,0.355122,0.097394,0.151664,-0.867303,-1.086036,-1.055057,0,0,0,0,-1.10481,-0.961101,0.494317,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.42969,-0.552344,-0.505273,-0.591376,-1.297934,-0.838104,-0.984115,-1.176753,-0.341681,0,-0.25724,0.654099,0.513845,0.849228,0.0507,0.853411,0,-0.702135,0.622859,'\'(-inf-0.980205]\''
0.673091,0.477054,0.667639,0.647776,-0.096483,-0.095455,0.639218,0.573417,0.58377,-0.156255,-0.316241,0.234504,0.036162,0.848774,0.4458,0.720279,0.807147,0.249733,0.13624,1.912129,2.361609,0.788934,0.901487,0.681358,0.656408,1.449388,1.301199,1.539866,0.642348,0.403254,0.379914,0.295176,0.129331,-0.009434,0.35284,1.588483,0.523375,0.010757,-0.031156,-0.207056,3.457292,1.321759,1.467658,1.526055,0.9684,0.233692,1.195408,0.730826,-0.039255,0.432137,0.878377,0.722045,0.802889,0.364962,0.348599,0.622801,0.315546,0.195097,0.525049,'\'(1.960411-inf)\''
0.57526,0.634512,0.743134,0.630008,-0.089103,-0.094299,0.50615,0.161482,0.723565,-0.156255,-0.316241,-0.310032,-0.681186,0.829869,0.455069,0.737155,0.161367,0.076624,-0.29237,0.176345,0.326543,0.790214,0.85508,0.577755,0.518086,1.416828,1.32238,1.208021,0.291019,0.297028,0.272458,0.533514,1.246683,1.327942,0.338741,1.625645,0.400448,1.113467,1.121422,0.976131,0.311103,0.516084,0.587291,0.68687,1.006515,-0.838104,1.162166,1.004525,-0.282899,0.614723,1.353017,0.667087,0.535211,0.754803,0.36916,0.781908,0.34507,-0.152799,0.764092,'\'(-inf-0.980205]\''
0.226159,0.467239,0.696101,0.890688,-0.097012,-0.126192,0.259981,0,0.561639,-0.156255,-0.316241,-1.006765,-0.899454,0.924817,0.711305,0.676553,0.947849,-0.225073,-0.288694,0.112375,-0.117312,0.824474,0.783164,0.70733,0.628663,-0.867303,-1.086036,-1.055057,0.047803,0.095425,0.080173,0,-1.10481,-0.961101,0.437117,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.280193,-0.365605,-0.32163,-0.347197,-1.297934,-0.658274,-0.954728,-1.176753,0.624908,0.480568,-0.362699,0.792872,0.54923,0.561213,0.144359,0.774263,0,-0.352797,0.671066,'\'(-inf-0.980205]\''
0.199292,0.394117,0.804559,0.93873,-0.096897,-0.127434,0.344371,0,0.711714,-0.156255,-0.316241,-1.457834,-1.480712,0.987862,0.724137,0.800987,0.935312,-0.56601,-0.916439,-0.179581,-0.438695,0.494593,0.509735,0.457939,0.453442,-0.867303,-1.086036,-1.055057,0.086703,0.040524,0.032825,0,-1.10481,-0.961101,0.310061,-0.877114,0,-0.966664,-0.920603,-0.850623,0.15032,-0.485243,-0.439671,-0.502289,-1.297934,-0.64374,-0.867061,-1.176753,-0.341681,0.345993,0.525172,0.802086,0.199128,0.818572,0.294801,0.765656,0.001492,-0.161937,0.857081,'\'(-inf-0.980205]\''
0.264105,0.5583,0.505564,0.459183,-0.097171,-0.126774,0.570036,0.508073,0.338771,1.62,2.247213,0.166749,0.867911,0.802059,0.311884,0.85298,0.272176,0.470268,0.715984,0.081347,0.441886,0.668955,0.723261,0.36175,0.354355,-0.867303,-1.086036,-1.055057,0.084019,0.130509,0.111868,0,-1.10481,-0.961101,0.401293,-0.877114,0,-0.966664,-0.920603,-0.850623,-0.05249,-0.268313,-0.224629,-0.224293,-1.297934,-0.52582,-0.90891,-1.176753,-0.341681,0.35515,2.302204,0.579785,0.559831,0.83058,0.073697,0.679834,0.000383,-0.354729,0.424261,'\'(0.980205-1.960411]\''
0.264871,0.023961,0.530861,0.216463,0.119645,-0.019801,0.443403,0.404168,0.749625,-0.059999,-0.254734,1.16042,0.080944,0.735108,0.324333,0.637106,-1.176528,-0.323002,-0.707319,-2.012052,-0.108349,0.416725,0.40386,0.180903,0.116469,-0.176171,-0.471019,-0.965793,0.000419,0.005836,0.004602,0.196179,-0.273937,-0.536493,0.203523,-0.683493,0.023588,-0.385596,-0.445379,-0.462886,-0.428952,-0.543653,-0.496802,-0.579747,-0.09758,-0.49652,-0.601507,0.033805,-0.328828,0.024257,-0.765992,0.418167,0.668409,0.694371,0.11713,0.932236,0.013154,-0.109193,0.539976,'\'(0.980205-1.960411]\''
0.626905,0.630647,0.679889,0.688704,-0.097212,-0.13236,0.490279,0.089347,0.555913,-0.156255,0.632246,0.301349,-0.29815,0.882302,0.457035,0.588007,0.301845,0.067107,-0.049872,1.912129,2.361609,0.811039,0.858558,0.700184,0.64346,1.837865,1.586512,1.511864,0.184575,0.274666,0.250196,0.571192,1.415991,1.612508,0.486815,2.02056,0.665775,1.51286,1.568541,1.478271,0.1012,0.365202,0.427288,0.520584,1.347098,0.939894,1.902372,1.348013,-0.341681,0.661393,-0.771855,0.721577,0.512185,0.824222,0.602401,0.846997,0.347302,-0.621271,0.536385,'\'(-inf-0.980205]\''
0.426967,0.42379,0.907656,0.503309,-0.096638,-0.116418,0.483989,0.241277,0.714348,-0.156255,-0.316241,-0.549124,-1.190881,0.800606,0.368493,0.682785,0.045409,0.227813,-0.956702,-0.982332,-0.608911,0.631553,0.696714,0.346464,0.335654,0.84231,0.711474,0.570629,0.030179,0.12095,0.103135,0.319977,0.246041,0.099957,0.115855,0.543905,0.344885,0.366417,0.359583,0.060629,-0.344168,-0.29667,-0.252992,-0.259837,0.624695,0.368604,0.621002,0.551922,-0.341681,0.153971,1.714082,0.543458,0.56486,0.801075,0.426908,0.882048,0.088671,0.263266,0.700898,'\'(-inf-0.980205]\''
