LAT_DD,LON_DD,WSAREA_km2,lake_AREA_HA,NTL,PTL,SNOW_YrMean,FIRE,FIRE_YrMean,LST,LST_YrMean,NPP,NPP_YrMean,Precip,Precip_YrMean,Tmean,Tmean_YrMean,Atmo_Pdep_2002,Atmo_Pdep_2007,Tot_Ndep_2000,Tot_Ndep_2007,Tot_Sdep_2000,Tot_Sdep_2007,N_CBNF_2007,N_Crop_N_Rem_2007,N_Fert_Farm_2007,N_Fert_Urban_2007,Human_N_Demand_2007,N_Human_Waste_2007,N_Livestock_Food_Demand_2007,N_Livestock.Waste_2007,N_Livestock_N_Content_2007,N_Rock_2007,nani,P_Crop_removal_2007,P_f_fertilizer_2007,P_livestock_demand_2007,P_livestock_Waste_2007,P_livestock_production_2007,P_nf_fertilizer_2007,P_human_food_demand_kg_2007,P_human_nonfood_demand_kg_2007,P_human_waste_kg_2007,P_Accumulated_ag_inputs_2007,NAPI,Total Input,Legacy,DamDensWs,PctWdWet2011Ws,PctHbWet2011Ws,wetlands,RunoffWs,ClayWs,SandWs,OmWs,BFIWs,AgKffactWs,P2O5Ws,Depth,logchl_A,lat_dd,lon_dd,wsarea_km2,lake_area_ha,ntl,ptl,snow_yrmean,fire,fire_yrmean,lst,lst_yrmean,npp,npp_yrmean,precip,precip_yrmean,tmean,tmean_yrmean,atmo_pdep_2002,atmo_pdep_2007,tot_ndep_2000,tot_ndep_2007,tot_sdep_2000,tot_sdep_2007,n_cbnf_2007,n_crop_n_rem_2007,n_fert_farm_2007,n_fert_urban_2007,human_n_demand_2007,n_human_waste_2007,n_livestock_food_demand_2007,n_livestock.waste_2007,n_livestock_n_content_2007,n_rock_2007,p_crop_removal_2007,p_f_fertilizer_2007,p_livestock_demand_2007,p_livestock_waste_2007,p_livestock_production_2007,p_nf_fertilizer_2007,p_human_food_demand_kg_2007,p_human_nonfood_demand_kg_2007,p_human_waste_kg_2007,p_accumulated_ag_inputs_2007,napi,total input,legacy,damdensws,pctwdwet2011ws,pcthbwet2011ws,runoffws,clayws,sandws,omws,bfiws,agkffactws,p2o5ws,depth
42.739183,-71.93703,6.102672,2.642019,2.20412,1.20412,0.87673,0.041393,0.041393,1.33742,1.12896,0.839443,0.550914,2.020568,2.072133,1.257078,1.002778,0.916074,0.861585,1.138005,0.934072,1.143875,0.626161,0.057317,0.393326,0.44877,0.181442,0.636048,0.543829,0.573322,0.498991,0.201109,0.248434,0.3914263811,0.03206,2.60E-05,0.049768,0.033061,0.018002,0.013842,0.081216,0.022347,0.085287,0,0.289312,0.958088,0,0.173538,0.871557,0.23232,0.4582859621,2.796424,0.753878,1.705686,0.617819,1.690196,0.000368,0.06057,0.240776,0.504607,0.7274105218,0.9175953034,-0.09701844245,-0.1335911964,0.3606167135,0.2680415859,0.4584487216,-0.156254776,-0.3162411584,-1.489403805,-0.4931777,0.9868367368,0.7548719378,0.7563823344,1.044578072,-0.8076974031,-0.06969440707,-0.09806652931,-0.6585828206,0.7617166968,0.637166006,0.6515067154,0.3377004534,-0.7753377105,-0.5560651528,-0.4200423736,0.1080185506,0.2203147423,0.1968316072,0.2213596746,-0.1781159502,-0.4007207197,0.1946988168,-0.7991557207,1.68E-05,-0.8516513424,-0.8308974216,-0.7870119232,-0.3064933992,-0.1528660979,-0.3681988275,-0.2356501381,-1.297934405,-0.5790085091,-0.9024639799,-1.17675306,2.279294742,0.4598187436,-0.02959732131,0.7848475037,0.2207143123,0.8009819065,0.3407096079,0.7684084683,0.002430069468,-0.1769020501,0.4154237418
43.808124,-71.118458,1.044,20.354547,2.396199,1.113943,1.11311,0.041393,0.041393,1.384324,1.114644,0.766893,0.567138,2.159236,2.050012,1.334353,0.981856,0.916074,0.861585,0.895072,0.810795,0.872945,0.568765,0,0,0,0,0,0,0,0,0,0.615201,0.1357999549,0,0,0,0,0,0,0,0,0,0,0,0.881374,0,0,1.113367,0.391908,0.5834542348,2.873902,0.639486,1.861176,0.741152,1.78533,0.000471,0.041393,0.292256,0.474799,0.7740561699,0.9318492315,-0.09719650797,-0.1313613329,0.4091920316,0.2412766056,0.5820536043,-0.156254776,-0.3162411584,-0.949575687,-0.5765039322,0.9600245984,0.7754277714,0.8082915132,0.9497353229,0.01494349547,-0.1691737668,-0.09806652931,-0.6585828206,0.52482006,0.5025562071,0.4758966368,0.3014663827,-0.8673031116,-1.086036462,-1.055057433,0,0,0,0,-1.104809537,-0.9611005299,0.5165919786,-0.8771139859,0,-0.9666635079,-0.9206029358,-0.8506230455,-0.4296904683,-0.5523441956,-0.5052730143,-0.5913755086,-1.297934405,-0.8381044685,-0.9841149146,-1.17675306,-0.3416808224,0.5873936129,0.4802830003,0.8067756574,0.137299369,0.91745783,0.4126142923,0.8534113186,0.003110224781,-0.7649679503,0.432659741
40.950911,-74.784133,7.64282,22.724075,2.773786,1.69897,0.123226,0.041393,0.041393,1.450625,1.21263,0.62859,0.487609,2.193968,2.143582,1.392404,1.104302,1.081794,0.995005,1.233836,1.092097,1.254429,0.745167,0.762997,1.160017,0.953819,0.539383,1.054454,0.942696,0.619764,0.548504,0.212321,0.469568,0.4876691917,0.449764,0.000366,0.245481,0.173732,0.103119,0.060719,0.264513,0.218861,0.366404,2.472944,0.314653,1.271436,4.800085,0,0.916569,0.142549,0.4711375742,2.788875,1.160339,1.654836,0.800847,1.774789,0.020576,0.058864,0.1009,1.24377,0.6493752455,0.8680182335,-0.09696422916,-0.1310630286,0.5046809118,0.4149155174,0.06443580369,-0.156254776,-0.3162411584,-0.1865033674,-0.006176732863,0.9089122735,0.674664403,0.82129314,1.350912307,0.6329328426,0.4130291621,0.8536428071,0.3011923668,0.8551665024,0.809718173,0.7231650649,0.4128288913,0.3569292307,0.4769818181,0.294608162,0.321112917,0.3652424994,0.3411961642,0.2392909349,-0.0861636313,-0.3694790625,0.3887771348,0.2165485585,0.0002362624062,-0.3993652158,-0.4492101048,-0.486246014,0.110722972,0.7487190193,0.8371977246,0.9368667634,0.786187797,-0.556314149,-0.5689504479,0.5999802985,-0.3416808224,0.483566314,-0.3164137884,0.7827109535,0.5171067283,0.7628907063,0.4474172253,0.8439928662,0.1358725798,-0.2292168243,0.3685919113
40.927681,-74.538089,4.640248,65.328532,2.918555,2.201397,0,0.041393,0.071053,1.45694,1.218398,0.663352,0.530611,1.99546,2.132822,1.388989,1.101604,1.081794,0.995005,1.275008,1.100211,1.221115,0.72999,0,0,0,0.492401,1.298699,1.181604,0,0,0,0.476735,0.5319355698,0,0,0,0,0,0,0,0,0,0,0,0.881374,0,0.155639,1.030067,0,0.5181830164,2.681241,0.925312,1.745933,0.52763,1.730731,0,0.046747,-0.087955,1.460898,0.6483615521,0.8723026379,-0.09706991985,-0.1256994733,0.5412918907,0.5640383401,0,-0.156254776,0.4217477606,-0.1138226884,0.02739589267,0.9217591867,0.7291480048,0.7469833695,1.304779312,0.5965780232,0.4002007846,0.8536428071,0.3011923668,0.8953154666,0.8185780893,0.7015717598,0.4032476576,-0.8673031116,-1.086036462,-1.055057433,0.2931429456,0.4498442499,0.4276657081,0,-1.104809537,-0.9611005299,0.3950672543,-0.8771139859,0,-0.9666635079,-0.9206029358,-0.8506230455,-0.4296904683,-0.5523441956,-0.5052730143,-0.5913755086,-1.297934405,-0.8381044685,-0.9841149146,-1.17675306,2.008962932,0.5434459407,-0.7718548615,0.7522479202,0.34572443,0.8311305109,0.2881282907,0.8046267555,0,-0.6007866482,0.3053614404
39.97092,-74.57121,78.761347,37.140261,2.60206,1.60206,0.01402,0.041393,0.113079,1.504401,1.275411,0.470228,0.536243,1.953856,2.074312,1.424228,1.167801,1.005979,0.924389,1.213169,1.100971,1.229858,0.752264,0.356955,0.566033,0.589357,0.505857,1.453135,1.333906,0.274184,0.229706,0.072992,0.311665,0.5836888528,0.122248,2.00E-05,0.089286,0.060718,0.032697,0.067938,0.545172,0.467507,0.69351,1.90072,2.195714,1.090244,3.539572,0.036982,1.48909,0.02507,0.7495185739,2.748903,0.891207,1.885544,0.559929,1.815847,0.002313,0.05145,0.18089,1.354876,0.606611131,0.8717258965,-0.09446085317,-0.1292481478,0.4612527126,0.3861521493,0.007331163616,-0.156254776,1.467422822,0.4324160615,0.3592398767,0.8503867896,0.7362837577,0.7314092682,1.053920433,0.971719306,0.7149524897,0.4182466972,-0.2067935771,0.8350130329,0.8194079558,0.7072387546,0.4173092244,-0.2945671038,-0.3233580476,-0.2211100426,0.3011537569,0.5033378975,0.4827893728,0.1058624665,-0.6782145143,-0.7577121032,0.2501935219,-0.5798512909,1.29E-05,-0.7603265803,-0.755854761,-0.7350862793,0.1749737769,2.129199755,2.362366573,2.301200168,0.3039347646,1.12828692,-0.7618030715,0.1334061657,0.216864962,0.7856187178,-0.6917567359,0.7713979078,0.3208549755,0.9357116425,0.3069590125,0.8806784574,0.01527377902,-0.4565683696,0.3953733328
41.142606,-74.409405,1.369574,11.999048,2.630428,1.113943,0.027601,0.041393,0.041393,1.331881,1.190368,0.679743,0.50898,2.245007,2.043469,1.26257,1.08894,0.923561,0.86931,1.255152,1.076087,1.253628,0.738526,0,0,0,0,0,0,0,0,0,0.647972,0.1391378992,0,0,0,0,0,0.001023,0.000328,0.000256,0.000516,2.425293,0.003704,0.883041,0,0,1.284907,0.143928,0.6507920139,2.755545,1.209814,1.547044,0.160873,1.64353,0,0.05347,-0.455932,0.624901,0.6577402885,0.8745434334,-0.09718504775,-0.1324132224,0.468426764,0.2412766056,0.01443277082,-0.156254776,-0.3162411584,-1.553153335,-0.1357526326,0.9278167713,0.7017414937,0.8403991528,0.9216825174,-0.7492316144,0.33998634,-0.05506962005,-0.6030119667,0.8759528455,0.7922363809,0.7226458767,0.4086364308,-0.8673031116,-1.086036462,-1.055057433,0,0,0,0,-1.104809537,-0.9611005299,0.5453534561,-0.8771139859,0,-0.9666635079,-0.9206029358,-0.8506230455,-0.4205855267,-0.5507308581,-0.5037027368,-0.5892233132,0.7460289794,-0.834787318,-0.9823406347,-1.17675306,-0.3416808224,0.6778952178,-0.3120079123,0.7732777549,0.5531840267,0.6821448529,0.07430436402,0.7267120925,0,-0.3946247331,0.1821592006
41.030004,-74.301171,12.638086,4.681237,3.001734,1.944483,0.04077,0.041393,0.041393,1.379355,1.258419,0.677053,0.513262,2.19953,2.009349,1.271121,1.103576,0.923561,0.86931,1.26445,1.092166,1.189854,0.688023,0,0,0,0.314696,1.022762,0.911937,0,0,0,0.459636,0.4485388508,0,0,0,0,0,0.005374,0.116953,0.033163,0.122576,0,0.390816,0.89015,0,0.168992,1.167727,0,0.5874339234,2.681241,0.941139,1.743218,0.513493,1.644438,0.000143,0.054072,0.217484,2.028734,0.6528266467,0.8764281297,-0.09678839552,-0.1333344754,0.5623272271,0.4877849921,0.02131894013,-0.156254776,-0.3162411584,-1.006764966,0.2603379951,0.9268226341,0.7071667944,0.8233752271,0.7753946186,-0.65820085,0.4095771969,-0.05506962005,-0.6030119667,0.8850198102,0.8097935161,0.6813091581,0.3767539081,-0.8673031116,-1.086036462,-1.055057433,0.1873491573,0.3542650027,0.330063357,0,-1.104809537,-0.9611005299,0.3800603121,-0.8771139859,0,-0.9666635079,-0.9206029358,-0.8506230455,-0.3818605991,0.02291390576,-0.3018546021,-0.08012065132,-1.297934405,-0.4881056905,-0.9747741346,-1.17675306,2.210635688,0.6160730302,-0.7718548615,0.7522479202,0.3572655194,0.8290967329,0.2798862426,0.7275233965,0.0009442932988,-0.3761643028,0.4076253561
41.247169,-74.521168,0.1521,3.443556,2.668386,1.69897,0,0.041393,0.041393,1.412996,1.230885,0.744385,0.468051,2.132868,2.151903,1.308778,1.100701,0.923561,0.86931,1.188801,1.027199,1.196645,0.706604,0,0,0,1.173062,2.149979,2.026729,0,0,0,0.881133,0.7867518794,0,0,0,0,0,0.235206,0.915066,0.45558,0.935633,0,2.977841,1.310274,0,0.879361,0,0,0,2.758912,0.925312,1.745933,0.52763,1.662758,0,0.049848,0.033424,1.223444,0.6623031305,0.872597286,-0.0972279029,-0.1334902894,0.4780260535,0.4149155174,0,-0.156254776,-0.3162411584,-0.6195835369,0.1000764362,0.9517063681,0.6498843861,0.7984208781,1.386588204,-0.2573184389,0.3959072247,-0.05506962005,-0.6030119667,0.8112505254,0.7388541291,0.6857109152,0.3884840856,-0.8673031116,-1.086036462,-1.055057433,0.6983634275,0.7447111999,0.7335473585,0,-1.104809537,-0.9611005299,0.7499872741,-0.8771139859,0,-0.9666635079,-0.9206029358,-0.8506230455,1.663698481,3.948601738,2.289207589,3.311076162,-1.297934405,1.828727778,-0.5276130257,-1.17675306,12.93946621,0,-0.7718548615,0.7742306976,0.34572443,0.8311305109,0.2881282907,0.7438924361,0,-0.5056939666,0.3460002973
39.849479,-74.787286,15.126829,28.697452,2.883093,1.39794,0.007066,0.041393,0.041393,1.406003,1.300089,0.627079,0.501299,2.282343,1.928914,1.316145,1.177314,0.91407,0.840019,1.206882,1.102808,1.192008,0.732774,0.344872,0.572258,0.620215,0.651742,1.603093,1.482399,0.30418,0.260781,0.076125,0.338351,0.6280320136,2.58487,0.103746,2.474706,2.288422,2.021431,0.61217,0.3673,0.309381,0.491433,4.240449,0,5.979608,9.210594,0.18432,1.223081,0,0.6152801729,2.751017,0.908713,1.887589,0.393904,1.79697,0.003316,0.053369,-0.115393,0.676145,0.6013117794,0.8679633298,-0.09670079164,-0.1303110289,0.5323238206,0.3255683221,0.00369486463,-0.156254776,-0.3162411584,-0.7000674622,0.5028780966,0.9083538567,0.6920096546,0.8543755648,0.4305333307,-0.1788920979,0.7601846448,-0.1095752519,-0.8137208186,0.8288822514,0.8214138304,0.6827053273,0.4050051956,-0.3139543352,-0.3149704216,-0.1774455937,0.3880040245,0.5552804523,0.5365344211,0.1174439248,-0.6205040481,-0.748982161,0.2736144974,5.408350171,0.06697070927,4.752298397,5.288648814,6.292221893,5.018767111,1.254298649,1.392438043,1.458352891,2.275787405,-0.8381044685,4.442216284,2.23251357,2.442137224,0.6452768651,-0.7718548615,0.7719962211,0.3336203961,0.9372435305,0.2101643571,0.8638117346,0.02189703901,-0.3977219149,0.296174934
40.799878,-74.784681,7.656604,2.531823,2.838219,1.591065,0.007066,0.041393,0.041393,1.475351,1.240736,0.568871,0.506823,2.011993,2.150117,1.375023,1.08231,1.081794,0.995005,1.218518,1.079526,1.260662,0.743209,0.613177,0.983586,0.866763,0.732449,1.453892,1.334654,0.47141,0.416942,0.130008,0.457788,0.5933664618,0.046331,4.30E-05,0.217824,0.157018,0.084842,0.078775,0.738402,0.332258,0.757571,1.491377,2.515548,1.267141,3.458234,0,1.415758,0.424435,0.7256842086,2.750945,1.115943,1.63828,0.164353,1.756528,0.023226,0.053198,0.199572,0.94939,0.6427845803,0.868008691,-0.09696374396,-0.1336050692,0.5209755274,0.3828887789,0.00369486463,-0.156254776,-0.3162411584,0.0980734289,0.1574141502,0.8868420586,0.6990085713,0.7531723565,1.378930813,0.4479011835,0.3084621953,0.8536428071,0.3011923668,0.8402291217,0.7959915266,0.7272051403,0.4115928067,0.1165423229,0.2392569588,0.1714228532,0.4360516273,0.5036001077,0.4830601014,0.1820114425,-0.3304920094,-0.5988399728,0.3784384144,-0.7644538367,2.78E-05,-0.4632796078,-0.4945607586,-0.550828865,0.2714256364,3.079642436,1.532763195,2.568393561,-0.04104710085,1.41471713,-0.5735218529,0.1032992117,-0.3416808224,0.7469299939,0.5842060849,0.7719758433,0.4847330499,0.7504887809,0.07633324763,0.8276765435,0.1533717214,-0.4029656584,0.4016282461
39.407658,-74.77816,13.02897,11.868805,2.49693,0.90309,0,0.041393,0.059721,1.471326,1.279098,0.367855,0.509476,1.727639,2.058484,1.428669,1.176263,0.91407,0.840019,1.16243,1.049661,1.200104,0.730724,0.069847,0.26137,0.384835,0.478892,0.935854,0.827951,0.106037,0.089245,0.020533,0.310339,0.4489734524,0.049073,0.000102,0.033497,0.021935,0.012152,0.02439,0.211473,0.173214,0.299065,2.071363,0.955445,0.956927,3.148243,0,1.043949,0,0.5251664618,2.710117,1.06412,1.844609,0.303282,1.845098,0.002062,0.049838,-0.330993,0.565083,0.582031925,0.8681222423,-0.09677463639,-0.132429619,0.4346661353,0.1786943906,0,-0.156254776,0.1397892161,0.05174884727,0.3807000483,0.812553033,0.7023699265,0.6467268708,0.9860586253,1.01899654,0.7551873784,-0.1095752519,-0.8137208186,0.7855347881,0.7633810507,0.6879529529,0.4037110315,-0.7552332654,-0.7338639611,-0.5105111836,0.2851005816,0.3241617501,0.2996657516,0.04094089503,-0.9390695356,-0.9038863891,0.2490297576,-0.7577862895,6.58E-05,-0.8892530733,-0.8610859686,-0.8076832412,-0.212613708,0.4878305453,0.5572037475,0.6560010896,0.4477475096,0.01755288036,-0.9036996961,-0.01144278774,-0.3416808224,0.5507698493,-0.7718548615,0.7604205288,0.4469435838,0.9050476646,0.1573305955,0.9068144169,0.01361631316,-0.5060006182,0.2239899798
35.974841,-105.916963,254.808186,40.800066,2.257679,1.491362,1.034473,0.041393,0.041393,1.526319,1.219001,0.315326,0.354362,0.954243,1.707354,1.25358,0.892537,1.10895,1.122733,0.780906,0.751541,0.427012,0.347213,0.013324,0.025533,0.005087,0,0,0,0.018352,0.015529,0.002926,0.455097,0.1315976063,0.003266,0,0.006715,0.004205,0.002534,0,0,0,0,0.136543,0.002181,0.888237,0.225314,0.001701,0.015222,0,0.007657542544,2.019438,1.346236,1.493081,0.05976,1.864869,7.80E-05,0.060835,0.910365,1.15412,0.4322332237,0.3258971754,-0.08826399496,-0.128787408,0.3741613772,0.3532964345,0.5409337246,-0.156254776,-0.3162411584,0.6846749882,0.03090565224,0.79314001,0.5058402438,0.3572126986,-0.5193947721,-0.8449358096,-0.593865332,1.009596336,1.220021367,0.4134908399,0.4378550136,0.186853972,0.161600698,-0.8459246898,-1.051633047,-1.047859266,0,0,0,0.007085708814,-1.07597009,-0.9529473825,0.3760766575,-0.8691722612,0,-0.9511453699,-0.909193369,-0.841669008,-0.4296904683,-0.5523441956,-0.5052730143,-0.5913755086,-1.182860106,-0.8361512544,-0.9768102458,-1.093353933,-0.315990314,0.008030869942,-0.7718548615,0.5649416149,0.6526633031,0.6417217372,0.01535421801,0.9244799345,0.0005150690721,-0.1687757809,0.6396085808
35.758902,-105.144472,20.928003,325.898413,3.130012,1.892095,0.933424,0.041393,0.041393,1.598368,1.436802,0.222276,0.136901,1.515344,1.459983,1.193125,1.058869,1.10895,1.122733,0.682616,0.589228,0.364362,0.214502,0,0,0,0,0,0,0,0,0,0.523809,0.1293292199,0,0,0,0,0,0,0,0,0,0,0,0.881374,0,0.020271,0,0,0,1.342423,1.518383,1.251356,0.083155,1.724276,0,0.148717,-0.283997,0.981668,0.422810239,0.3393486874,-0.09649659,-0.09289584042,0.5947677575,0.4722359742,0.4880944413,-0.156254776,-0.3162411584,1.513902263,1.298615675,0.7587517333,0.2303168137,0.5672560548,-1.579986326,-1.488517246,0.1970055625,1.009596336,1.220021367,0.3176431353,0.2606206528,0.1462458023,0.07782029931,-0.8673031116,-1.086036462,-1.055057433,0,0,0,0,-1.104809537,-0.9611005299,0.4363817638,-0.8771139859,0,-0.9666635079,-0.9206029358,-0.8506230455,-0.4296904683,-0.5523441956,-0.5052730143,-0.5913755086,-1.297934405,-0.8381044685,-0.9841149146,-1.17675306,-0.03552427065,0,-0.7718548615,0.3733299446,0.7781933422,0.4606480823,0.02899379616,0.7988591709,0,2.526140392,0.2397246927
36.895634,-105.137053,0.9333,24.327747,3.053078,1.414973,1.33814,0.041393,0.041393,1.560556,1.219001,0.472394,0.317389,0.867467,1.549922,1.250908,0.920971,1.137354,1.116063,0.823385,0.735935,0.46714,0.333074,0,0,0,0,0,0,0,0,0,0.595448,0.1352093886,0,0,0,0,0,0,0,0,0,0,0,0.881374,0,0,0,0,0,1.278754,1.587711,1.353896,0.060698,1.792392,0,0.060195,0.585729,0.940973,0.4724141001,0.3394778757,-0.09720040462,-0.1308611393,0.5753117341,0.3306238009,0.6997234865,-0.156254776,-0.3162411584,1.078715908,0.03090565224,0.8511872733,0.4589953944,0.3247288458,-1.194377084,-0.8733809274,-0.4586681179,1.172716973,1.172039801,0.454914328,0.4208143611,0.2128639422,0.1526747532,-0.8673031116,-1.086036462,-1.055057433,0,0,0,0,-1.104809537,-0.9611005299,0.4992557526,-0.8771139859,0,-0.9666635079,-0.9206029358,-0.8506230455,-0.4296904683,-0.5523441956,-0.5052730143,-0.5913755086,-1.297934405,-0.8381044685,-0.9841149146,-1.17675306,-0.3416808224,0,-0.7718548615,0.3553100729,0.8287474997,0.5374597177,0.01590108376,0.8597212617,0,-0.1884014875,0.5309173248
35.351679,-103.488135,28649.24632,1521.935083,2.704151,1.39794,0.966522,0.041393,0.04632,1.631684,1.439985,0.185181,0.149384,1.532297,1.465954,1.363706,1.11627,0.952996,0.924871,0.721942,0.674244,0.378592,0.262572,0.085567,0.151345,0.036799,0.000273,0.022475,0.01699,0.4159,0.363114,0.113342,0.41517,0.2348024407,0.022485,0,0.194022,0.132432,0.081596,4.20E-05,0.002347,0.001835,0.003701,1.657935,0.308242,1.112514,4.403218,0.000833,0.089691,0.147943,0.1074460571,1.121011,1.472932,1.510616,0.156308,1.606996,0.000807,0.063442,0.814996,0.41162,0.4050401463,0.3681907544,0.9112217566,0.0576754676,0.4870707499,0.3255683221,0.5054016348,-0.156254776,-0.1936494051,1.897343198,1.317142317,0.7450426185,0.2461327944,0.5736022652,-1.554385944,0.3274246122,0.4699342847,0.1139719218,-0.2033262435,0.3559919686,0.3534521353,0.1554693339,0.1081668702,-0.7300104501,-0.8821127249,-1.002986397,0.0001625261203,0.007784905907,0.006149302458,0.1605790266,-0.4304578653,-0.6452789185,0.3410347146,-0.8224386399,0,-0.5182852251,-0.5612707725,-0.5622987963,-0.4293166584,-0.540799979,-0.4940173141,-0.5759389287,0.09932293003,-0.5620555776,-0.7380998841,0.4530814752,-0.3290998738,0.04731945579,-0.2991800713,0.3106649768,0.7450503551,0.6548570213,0.07164291182,0.6940687249,0.005328983861,-0.08883169152,0.6076781221
36.831633,-104.226303,124.777215,44.179871,3.090611,2.365488,1.20305,0.041393,0.041393,1.560556,1.406395,0.296302,0.121829,1.623911,1.569588,1.142577,1.006748,0.965534,0.940572,0.743076,0.673629,0.39785,0.249655,0,0,0,0.000135,0.024658,0.018652,0,0,0,0.435739,0.1366202692,0,0,0,0,0,2.20E-05,0.002607,0.002038,0.004112,0.730517,0.010777,0.88141,0,0.003467,0.008991,0.36913,0.1876384666,1.267414,1.566728,1.318909,0.184821,1.444715,6.40E-05,0.10272,0.079181,1.389538,0.4696212723,0.3553369143,-0.09284109214,-0.128361918,0.5848035443,0.6127413618,0.6290839078,-0.156254776,-0.3162411584,1.078715908,1.121631829,0.7861093536,0.211220566,0.6078971819,-1.110060032,-2.026632447,-0.05081795845,0.1859760955,-0.09037893266,0.3766008341,0.3527805986,0.1679518899,0.1000123735,-0.8673031116,-1.086036462,-1.055057433,8.04E-05,0.008541054944,0.00675084105,0,-1.104809537,-0.9611005299,0.3590871033,-0.8771139859,0,-0.9666635079,-0.9206029358,-0.8506230455,-0.4294946631,-0.5395211139,-0.4927721331,-0.57422468,-0.6822768329,-0.8284530294,-0.9840765978,-1.17675306,-0.289318099,0.004743499649,0.4075077668,0.3521005778,0.8134466417,0.511251324,0.08826634811,0.5490695916,0.0004226207771,1.115634723,0.3613201811
36.798909,-108.104021,6.713046,86.187058,2.113943,1.255273,0.201548,0.041393,0.041393,1.662758,1.44242,0.038429,0.108717,0.276462,1.208788,1.376075,1.099724,1.06862,0.997636,0.748427,0.685542,0.387124,0.230798,0,0,0,0,0,0,0,0,0,0.542973,0.1298942919,0,0,0,0,0,0,0,0,0,0,0,0.881374,0,0,0.170978,0,0.0860117796,2.420527,1.243201,1.66473,0.0962,1.732394,0,0.060492,0.904231,0.451786,0.4681932868,0.2878135769,-0.09699695725,-0.1230735542,0.3378116361,0.2832240497,0.1053909675,-0.156254776,-0.3162411584,2.254980477,1.331315226,0.6908078159,0.1946076413,0.1034911831,-2.656973101,0.4591003841,0.3912618115,0.7779861646,0.3201188285,0.3818188733,0.3657887553,0.1609995638,0.08810795728,-0.8673031116,-1.086036462,-1.055057433,0,0,0,0,-1.104809537,-0.9611005299,0.4532010539,-0.8771139859,0,-0.9666635079,-0.9206029358,-0.8506230455,-0.4296904683,-0.5523441956,-0.5052730143,-0.5913755086,-1.297934405,-0.8381044685,-0.9841149146,-1.17675306,-0.3416808224,0.09020510321,-0.7718548615,0.6784595329,0.5775299137,0.7703021977,0.03659919463,0.8061126569,0,-0.1792939331,0.6375548586
35.980828,-108.931643,54.734064,15.395204,2.485721,2.184691,1.087088,0.041393,0.041393,1.604362,1.296576,-0.228742,0.195867,0.534872,1.622493,1.279401,0.954015,1.08236,1.043467,0.882855,0.789723,0.523691,0.391381,0,0,0,0,0,0,0,0,0,0.408283,0.1292725327,0,0,0,0,0,0,0,0,0,0,0,0.881374,0,0.007862,0.011972,0.004263,0.008109288254,0.916963,1.289888,1.686151,0.216068,1.567206,0,0.052197,0.550228,0.464639,0.4324944799,0.2734020597,-0.09530661483,-0.131985674,0.4318314644,0.5590799165,0.5684465045,-0.156254776,-0.3162411584,1.582888485,0.4824306914,0.5920700375,0.3050268288,0.2002247546,-0.8832323274,-0.5700550507,-0.3015514005,0.8568932747,0.6498104536,0.5129066263,0.4795470676,0.249518892,0.1894839378,-0.8673031116,-1.086036462,-1.055057433,0,0,0,0,-1.104809537,-0.9611005299,0.3349903371,-0.8771139859,0,-0.9666635079,-0.9206029358,-0.8506230455,-0.4296904683,-0.5523441956,-0.5052730143,-0.5913755086,-1.297934405,-0.8381044685,-0.9841149146,-1.17675306,-0.2229396251,0.006316224869,-0.7582346657,0.2529144423,0.6115741953,0.7863484435,0.1064837407,0.6585161001,0,-0.4336614902,0.5190312485
36.711829,-108.153164,2.3292,17.241886,2.973128,2.20412,0.020863,0.041393,0.058837,1.662758,1.451507,0.014296,0.10074,0.429752,1.140901,1.388856,1.120053,1.06862,0.997636,0.73648,0.669339,0.404236,0.239736,0.95654,1.153711,0.637524,0.049789,1.004166,0.893919,0.928402,0.856278,0.361269,0.609614,0.4779984811,0.359369,0.00053,0.500844,0.371865,0.258664,0.004142,0.210421,0.172316,0.297705,1.902206,1.008252,1.595939,4.875895,0,0.505485,0,0.2542880628,2.252853,1.310703,1.673851,0.084683,1.724276,0.013656,0.061302,-0.236572,1.549003,0.4643933549,0.2869578418,-0.09715126887,-0.1317531917,0.5550929873,0.56484654,0.01090941987,-0.156254776,0.1177938619,2.254980477,1.384206081,0.681889038,0.1845007697,0.1608739824,-2.948035428,0.5951621547,0.4879215908,0.7779861646,0.3201188285,0.3701687306,0.3480962208,0.172091136,0.09375051293,0.6674699016,0.4684850519,-0.1529531462,0.02964107327,0.3478237075,0.3235419837,0.3584560939,0.4854141968,0.0455568234,0.5116885465,-0.003259220041,0.000342128621,0.1907700443,0.08839077339,0.06338136176,-0.3928256901,0.4826560605,0.5516955084,0.6503286365,0.3051871204,0.06484466338,-0.2235640351,0.628041084,-0.3416808224,0.2666853431,-0.7718548615,0.6310037229,0.6267525473,0.7771346428,0.02988463931,0.7988591709,0.09017670831,-0.1544551481,0.255603039
